Date,ACWI,AGG,BIL,DBC,EEM,EWJ,GLD,GYLD,IEF,IEV,IVV,IYR,RWX,SHY,TLT,GAL
6/30/2011,41.26527,89.75029,90.438477,28.959999,41.371395,37.96909,146,,83.71228,34.140755,114.774261,45.921989,29.149488,80.699409,77.714546,
7/1/2011,41.821175,89.778976,90.418777,29,41.85812,38.296722,144.929993,,83.503006,34.440956,116.447136,46.744469,29.39492,80.671608,77.590225,
7/5/2011,41.692886,90.124916,90.418777,29.389999,41.840733,38.369534,147.630005,,84.028229,34.173214,116.40374,47.033863,29.178358,80.767395,77.76429,
7/6/2011,41.573147,90.175529,90.438477,29.379999,41.562611,38.587955,148.910004,,84.177063,33.816223,116.507782,47.323254,29.062855,80.796127,78.162041,
7/7/2011,41.949455,89.922432,90.418777,30,42.136242,38.842785,149.149994,,83.853172,34.083965,117.790512,47.917278,29.236111,80.719505,77.929985,
7/8/2011,41.581699,90.38649,90.418777,29.969999,41.658215,38.515144,150.25,,84.746086,33.58094,116.88047,47.749733,29.033981,80.834427,79.032158,
7/11/2011,40.538315,90.631203,90.399055,29.74,40.493553,38.041901,151.589996,,85.39386,32.32338,114.834946,46.851082,28.348194,80.891907,80.217194,
7/12/2011,40.290298,90.707138,90.418777,30,40.085049,38.151108,152.770004,,85.516418,32.063755,114.288895,47.011017,28.312107,80.882401,80.490669,
7/13/2011,40.777786,90.884346,90.438477,30.41,40.736912,38.879189,154.139999,,85.656456,32.566784,114.696266,46.615005,28.60808,80.901466,80.714432,
7/14/2011,40.435688,90.656517,90.438477,30.24,40.302338,38.515144,154.539993,,85.16626,32.331493,113.898872,46.097145,28.384291,80.872772,79.562538,
7/15/2011,40.692257,90.783112,90.438477,30.51,40.554398,38.806385,155.199997,,85.516418,32.380165,114.548935,46.599773,28.528671,80.891907,79.695137,
7/18/2011,40.153458,90.648041,90.438477,30.34,40.085049,38.333122,156.570007,,85.46389,31.812244,113.560829,46.18092,28.160505,80.891907,78.924438,
7/19/2011,40.786331,90.842117,90.438477,30.549999,40.667381,38.806385,154.660004,,85.787766,32.234131,115.459007,46.980549,28.485355,80.891907,80.565254,
7/20/2011,40.914616,90.698677,90.418777,30.65,40.789066,39.206825,156.020004,,85.367599,32.672249,115.398346,47.330872,28.658607,80.863182,79.612259,
7/21/2011,41.624462,90.555244,90.418777,30.5,41.440926,39.534451,154.830002,,84.894897,33.564713,116.975838,47.635487,28.997887,80.824852,78.999039,
7/22/2011,41.701439,90.749336,90.438477,30.75,41.414856,39.607269,156.119995,,85.218811,33.58094,117.053841,47.879189,28.969011,80.834427,79.59568,
7/25/2011,41.453426,90.487724,90.438477,30.6,41.32793,39.461647,157.339996,,84.947395,33.386227,116.438423,47.33849,28.781324,80.796127,78.725563,
7/26/2011,41.513283,90.698677,90.438477,30.84,41.466995,39.534451,157.770004,,85.306297,33.613392,115.97039,47.33849,28.91848,80.844063,79.264198,
7/27/2011,40.615292,90.546829,90.438477,30.629999,40.736912,38.879189,157.190002,,85.16626,32.729038,113.612846,46.066689,28.470917,80.796127,79.272514,
7/28/2011,40.435688,90.724007,90.438477,30.530001,40.771683,38.806385,157.320007,,85.332596,32.591114,113.266129,45.998146,28.470917,80.844063,79.570839,
7/29/2011,40.324509,91.264038,90.438477,30.280001,40.945503,38.988396,158.289993,,86.36554,32.526207,112.51207,46.020988,28.478132,80.930244,81.145332,
8/1/2011,39.965302,91.484016,90.438477,30.280001,40.91074,38.624352,157.720001,,86.679726,31.990736,111.983368,45.411736,28.340979,80.902435,81.964294,
8/2/2011,39.041645,91.873238,90.438477,30.280001,39.650475,38.296722,161.520004,,87.478172,31.017139,109.201111,44.079014,27.799562,81.007904,84.425407,
8/3/2011,39.152828,91.966316,90.438477,29.83,39.511414,38.369534,161.490005,,87.548416,31.236197,109.773155,43.804852,28.10997,80.998306,84.591698,
8/4/2011,36.971973,92.457085,90.438477,28.700001,37.25164,36.039688,160.639999,,88.706726,28.964478,104.590019,41.687725,26.40634,81.075012,87.601547,
8/5/2011,37.100258,91.847885,90.438477,28.82,37.008282,36.367325,161.75,,87.680023,29.66222,104.382027,40.827152,26.319717,81.055824,85.073906,
8/8/2011,34.534538,91.890198,90.438477,27.75,33.922806,34.619946,167.119995,,89.075256,27.228233,97.621414,37.35445,24.182957,81.084618,87.759491,
8/9/2011,36.339096,92.431679,90.438477,28.02,35.913151,36.403728,168.610001,,89.592972,29.118628,102.648529,40.811924,26.11759,81.170891,88.025597,
8/10/2011,34.645714,93.184746,90.438477,28.139999,34.00972,34.729156,174.580002,,90.777588,27.090302,97.59539,39.85236,24.738806,81.228378,90.644653,
8/11/2011,36.219357,92.025589,90.438477,28.75,35.887089,36.039688,170.75,,89.443832,28.412769,102.085152,41.710571,25.901028,81.209229,86.071693,
8/12/2011,36.527245,92.431679,90.438477,28.709999,35.869694,35.712063,169.970001,,90.066833,29.126741,102.778557,41.649643,26.103153,81.218796,87.776154,
8/15/2011,37.391037,92.575531,90.438477,29.059999,36.704079,36.148911,171.800003,,89.73336,29.824486,104.902054,43.134682,26.651783,81.190079,86.886467,
8/16/2011,36.809479,92.770149,90.438477,29.059999,36.391182,35.85767,173.919998,,90.145851,29.305233,104.017967,42.974751,26.428003,81.190079,88.32489,
8/17/2011,37.040394,92.92247,90.438477,29.309999,36.651928,35.894077,174.419998,,90.777588,29.499958,104.121979,43.028057,26.60125,81.209229,89.871399,
8/18/2011,35.36412,93.057816,90.399055,28.59,34.922325,34.656349,177.720001,,91.251396,27.909746,99.545586,41.177471,25.72056,81.199631,91.717232,
8/19/2011,34.68848,93.100143,90.438477,29.1,34.487751,34.328724,179.949997,,91.347969,27.349926,98.04612,40.354996,25.417368,81.199631,92.457214,
8/22/2011,34.876633,92.981674,90.399055,29.15,34.452988,34.40152,184.589996,,91.181259,27.666348,98.04612,40.431145,25.511211,81.190079,92.224419,
8/23/2011,36.048309,92.761673,90.438477,29.450001,35.661098,35.056797,177.669998,,90.812675,28.607485,101.261734,41.428791,26.20422,81.151718,90.952271,
8/24/2011,36.193699,92.237083,90.438477,29.15,35.313442,34.656349,171.649994,,89.838676,28.729187,102.71788,41.893341,26.175339,81.151718,88.366447,
8/25/2011,35.552277,92.423264,90.399055,29.280001,34.626816,34.183098,172.360001,,90.39151,27.934082,101.114395,41.00993,25.727776,81.199631,89.322624,
8/26/2011,35.979893,92.550117,90.438477,29.610001,35.217842,34.911175,177.470001,,90.681091,28.258621,102.639847,41.619179,26.07428,81.209229,90.203957,
8/29/2011,36.997635,92.448601,90.438477,29.709999,36.356419,35.384426,173.889999,,90.084381,29.013151,105.560791,42.94429,26.781717,81.190079,88.956825,
8/30/2011,37.014732,92.736298,90.438477,30.110001,36.408569,35.238804,179.100006,,90.707397,28.785982,105.777458,43.111843,26.781717,81.209229,90.386909,
8/31/2011,37.356834,92.651672,90.438477,30.16,37.156033,35.85767,177.720001,,90.382736,29.3458,106.297508,43.576382,27.185972,81.209229,88.990074,
9/1/2011,37.100258,92.950142,90.438477,29.950001,36.956131,35.530037,177.869995,,91.102989,29.045603,105.214096,42.845295,26.933313,81.232262,90.876457,
9/2/2011,36.219357,93.229965,90.438477,29.790001,36.121746,34.947586,183.240005,,91.938515,28.258621,102.466499,41.80957,26.543497,81.193886,93.82869,
9/6/2011,35.586491,93.475868,90.418777,29.690001,35.74802,34.183098,182.899994,,92.061661,27.065966,101.747116,41.718185,26.038183,81.203484,94.804443,
9/7/2011,36.595669,93.255402,90.399055,29.959999,36.808372,34.838367,177.080002,,91.569138,27.89352,104.598686,43.11945,26.565155,81.184303,92.994705,
9/8/2011,36.05687,93.280846,90.399055,29.76,35.991379,34.40152,181.809998,,92.017639,27.317472,103.532608,42.807213,26.06706,81.213089,93.82869,
9/9/2011,34.979271,93.408028,90.418777,29.290001,34.774563,33.600636,180.699997,,92.466171,26.278975,100.767693,41.603947,25.316305,81.241882,94.829445,
9/12/2011,34.962166,93.221527,90.418777,29.219999,34.705048,33.92828,176.669998,,92.184761,26.011236,101.461098,41.733421,25.258556,81.184303,94.929504,
9/13/2011,35.252941,93.255402,90.399055,29.129999,34.757183,34.510731,178.539993,,91.912117,26.230297,102.284508,41.771492,25.171925,81.193886,93.578506,
9/14/2011,35.672009,93.2724,90.399055,28.99,34.661583,34.656349,177.210007,,91.964867,26.855017,103.723274,42.00758,25.078083,81.193886,94.370773,
9/15/2011,36.262127,93.00103,90.399055,29.110001,35.165684,35.056797,174.399994,,91.278915,27.552763,105.595474,42.822449,25.446241,81.203484,92.928032,
9/16/2011,36.347649,93.136703,90.399055,28.98,35.226528,35.42083,176.029999,,91.454758,27.47163,106.219521,43.172764,25.448427,81.222672,93.603546,
9/19/2011,35.748974,93.340218,90.418777,28.49,34.183544,34.911175,173.309998,,92.202332,26.595388,105.188087,42.31982,24.851185,81.261032,95.388191,
9/20/2011,35.672009,93.526764,90.418777,28.440001,33.931503,34.874771,175.779999,,92.325462,26.773882,105.066742,42.19796,24.807484,81.222672,95.788467,
9/21/2011,34.645714,93.679375,90.418777,28.02,32.671234,34.437935,173.589996,,92.72123,25.970669,101.807777,40.17984,24.166538,81.136345,98.957558,
9/22/2011,33.217476,93.950745,90.399055,27.030001,30.37668,33.89188,169.050003,,93.583092,24.956507,98.696175,39.166954,23.358074,81.145889,102.676956,
9/23/2011,33.533901,93.4674,90.418777,26.549999,31.184999,34.001087,159.800003,,92.809158,25.248585,99.164223,39.4818,23.569292,81.155518,100.767212,
9/26/2011,34.226646,93.255402,90.418777,26.639999,31.654333,34.183098,157.580002,,92.422188,25.970669,101.613251,39.982151,23.846073,81.126717,99.14933,
9/27/2011,34.876633,93.128212,90.399055,27.09,32.66254,34.729156,160.630005,,91.806595,26.741428,102.763702,40.405533,24.290358,81.097969,97.631531,
9/28/2011,34.183899,93.051888,90.418777,26.360001,31.680403,34.729156,156.220001,,91.824158,26.254633,100.62841,39.397129,23.816933,81.069183,97.598152,
9/29/2011,34.654274,93.017975,90.418777,26.67,32.114975,35.34803,157.699997,,91.824158,26.838791,101.508667,39.982151,24.17382,81.088341,98.273697,
9/30/2011,33.45694,93.365654,90.418777,25.75,30.507053,34.437935,158.059998,,92.404633,25.857082,99.085747,38.927563,23.343506,81.126717,100.74221,
10/3/2011,32.499073,93.747108,90.418777,25.620001,29.86389,33.89188,160.960007,,93.260292,25.04575,96.096397,37.09549,22.899214,81.144974,103.514618,
10/4/2011,33.123394,93.45829,90.418777,25.57,30.324541,34.328724,157.639999,,92.784409,25.605568,98.100929,38.496487,23.13957,81.096985,102.201965,
10/5/2011,33.799038,93.14389,90.418777,25.93,31.028543,34.183098,159.460007,,92.396683,26.084255,100.053207,38.203968,23.285236,81.096985,101.466248,
10/6/2011,34.585857,92.99099,90.399055,26.469999,32.054142,34.328724,160.490005,,91.75338,26.968603,101.883446,39.25856,23.9189,81.077797,99.593437,
10/7/2011,34.269409,92.804054,90.418777,26.35,31.671717,34.146702,159.179993,,91.277527,26.741428,101.160042,38.150089,23.860636,81.048973,98.857689,
10/10/2011,35.595036,92.617126,90.399055,26.940001,33.088425,35.020393,163.270004,,90.316956,27.934082,104.56778,39.989861,24.66181,80.981781,97.461426,
10/11/2011,35.560825,92.838036,90.418777,27.139999,33.105812,34.729156,162.100006,,90.616585,27.9422,104.654945,39.250874,24.46516,81.020149,97.135353,
10/12/2011,36.116734,92.659599,90.399055,27.190001,34.035793,34.947586,163.259995,,90.308144,28.566923,105.517776,39.889786,24.989567,81.020149,95.722366,
10/13/2011,36.039761,92.710579,90.418777,27.25,33.73159,34.947586,162.300003,,90.669472,28.510126,105.34346,39.612656,25.106112,81.039444,96.675499,
10/14/2011,36.723953,92.557693,90.399055,27.870001,34.409527,35.020393,163.399994,,90.220047,28.891451,107.147552,40.528698,25.521261,81.077797,95.270912,
10/17/2011,35.885815,92.922981,90.399055,27.469999,33.244862,34.874771,162.619995,,90.810463,28.047672,105.160423,39.597267,24.931305,81.087372,96.917976,
10/18/2011,36.58712,92.82103,90.418777,27.620001,34.131397,35.202404,161.839996,,90.713531,28.502016,107.252136,40.905884,25.171658,81.087372,96.31601,
10/19/2011,36.039761,92.95697,90.418777,27.08,33.479546,34.656349,159.869995,,90.854561,28.015215,105.901276,40.397831,24.807484,81.116173,96.282578,
10/20/2011,35.979893,92.906021,90.418777,27.040001,32.836369,34.547134,157.770004,,90.669472,27.990875,106.406738,40.644157,24.705511,81.125763,95.59697,
10/21/2011,36.809479,92.95697,90.399055,27.18,33.775055,34.911175,159.520004,,90.502007,28.875225,108.358986,41.845016,25.324606,81.096985,94.585335,
10/24/2011,37.373928,92.812531,90.399055,27.610001,35.096157,35.275211,161.020004,,90.458008,29.240328,109.770905,42.953495,25.659647,81.096985,94.744179,
10/25/2011,36.706837,93.28833,90.418777,27.700001,34.400841,34.76556,165.589996,,91.233467,28.729187,107.635628,42.291477,25.098822,81.144974,97.152115,
10/26/2011,37.245651,93.033432,90.418777,27.540001,35.035313,34.838367,167.399994,,90.563713,29.248436,108.725029,42.684063,25.295473,81.096985,95.454865,
10/27/2011,38.767975,92.676605,90.399055,28.27,37.164719,36.185307,169.550003,,89.471024,30.976568,112.481392,44.508438,26.453543,81.039444,92.219231,
10/28/2011,38.639687,93.041924,90.399055,28.15,36.851837,36.330921,169.619995,,90.008575,30.587137,112.472687,44.646996,26.431698,81.077797,93.189056,
10/31/2011,37.245651,93.483757,90.379318,27.719999,35.469887,34.219517,167.339996,,91.215828,29.061832,109.640152,44.061962,25.53583,81.154564,96.884537,
11/1/2011,36.116734,93.932663,90.418777,27.389999,34.609428,33.782658,167.380005,,92.309898,27.828615,106.729202,42.576302,25.02599,81.162239,100.127686,
11/2/2011,36.766712,93.932663,90.399055,27.559999,35.669792,33.89188,169.059998,,92.089134,28.201824,108.411285,43.438446,25.127953,81.181442,98.878708,
11/3/2011,37.536423,93.728226,90.379318,27.9,36.034832,34.146702,171.720001,,91.656441,29.110514,110.389694,43.931107,25.462997,81.191055,97.52076,
11/4/2011,37.160114,93.702675,90.399055,27.99,35.800159,34.073887,170.850006,,91.930206,28.623716,109.7099,43.600101,25.331896,81.191055,97.63813,
11/7/2011,37.425243,93.779343,90.418777,28.4,36.10437,34.36512,174.979996,,92.036133,28.656164,110.380974,43.707867,25.426577,81.171875,98.258415,
11/8/2011,37.827209,93.651558,90.418777,28.540001,36.530247,34.219517,173.529999,,91.621132,29.175425,111.819046,44.231323,25.725197,81.162239,97.001045,
11/9/2011,36.125286,93.813393,90.399055,27.91,34.392136,33.600636,172.070007,,92.433517,27.333696,107.696587,42.245293,24.567127,81.181442,99.012856,
11/10/2011,36.433167,93.634537,90.418777,27.879999,34.618118,33.564243,171.139999,,91.98317,27.812387,108.742462,42.283783,24.647243,81.191055,97.537521,
11/11/2011,37.271309,93.523788,90.399055,28.15,35.452507,33.92828,173.960007,,91.559296,28.66428,110.773186,43.376858,25.288191,81.152649,96.942368,
11/14/2011,36.82658,93.600456,90.418777,27.85,34.965782,33.782658,173.199997,,92.13327,28.063894,109.7099,42.507019,24.763779,81.191055,98.50148,
11/15/2011,36.929214,93.481171,90.399055,28.049999,35.183075,33.782658,173.360001,,92.009666,27.901638,110.319977,42.876514,24.763779,81.181442,98.367401,
11/16/2011,36.304882,93.447098,90.418777,27.98,34.235699,33.163795,171.509995,,92.345177,27.398605,108.489731,42.468529,24.100985,81.162239,99.26429,
11/17/2011,35.620689,93.396011,90.418777,27.33,33.366558,33.200207,167.100006,,92.530602,27.106529,106.764076,41.706451,23.707676,81.171875,100.060623,
11/18/2011,35.672009,93.378975,90.418777,27.290001,33.496925,33.345821,167.619995,,92.186241,27.195776,106.624619,42.006668,23.853348,81.143066,100.0355,
11/21/2011,34.782558,93.361916,90.418777,27.09,32.419174,32.690552,163.5,,92.442345,26.498032,104.628784,40.898182,23.226969,81.152649,100.630623,
11/22/2011,34.714146,93.430046,90.399055,27.27,32.532169,32.94537,165.309998,,92.724892,26.238403,104.210442,40.782722,23.387203,81.162239,101.753899,
11/23/2011,33.901665,93.515282,90.418777,26.860001,31.480507,32.180897,164.830002,,93.042778,25.443302,101.909599,39.581875,22.738981,81.171875,102.751396,
11/25/2011,33.73917,93.387482,90.418777,26.639999,31.376209,32.180897,163.399994,,92.451126,25.313488,101.656815,39.720432,22.724415,81.171875,101.259323,
11/28/2011,34.996368,93.378975,90.418777,26.969999,32.879829,33.090996,166.630005,,92.459999,26.58728,104.620094,40.690346,23.467323,81.181442,101.20903,
11/29/2011,35.133209,93.413071,90.379318,27.32,32.732075,33.23661,166.880005,,92.283417,26.757656,104.994843,40.574886,23.627562,81.191055,100.379181,
11/30/2011,36.818024,93.174522,90.399055,27.639999,34.774563,34.328724,170.130005,,91.744751,28.169376,109.291557,42.445438,24.938581,81.191055,98.81163,
12/1/2011,36.698292,93.207047,90.379318,27.540001,34.670273,33.855473,169.630005,,91.718208,28.007103,109.256706,42.014366,24.501581,81.195877,98.315872,
12/2/2011,36.681187,93.446854,90.399055,27.780001,34.565975,33.964676,169.820007,,92.125175,27.966539,109.239265,42.083637,24.414171,81.176659,99.693985,
12/5/2011,37.040394,93.549606,90.399055,27.629999,35.13092,34.219517,167.320007,,92.072121,28.258621,110.363548,42.476231,24.749212,81.186218,99.492302,
12/6/2011,36.971973,93.463974,90.418777,27.780001,34.652889,33.819069,168.179993,,91.833229,28.242393,110.424553,42.445438,24.574411,81.186218,98.542763,
12/7/2011,37.177231,93.635231,90.399055,27.540001,34.79195,34.29232,169.399994,,92.249039,28.428999,110.773186,42.84573,24.705511,81.215065,98.895691,
12/8/2011,36.176598,93.729439,90.399055,27.190001,33.540379,33.455029,165.979996,,92.717957,27.455399,108.428719,41.821926,23.860636,81.22467,100.130936,
12/9/2011,36.869347,93.67807,90.379318,27.290001,34.218319,34.219517,166.399994,,92.080956,28.161261,110.215363,42.653278,24.21752,81.22467,98.072189,
12/12/2011,36.048309,93.703728,90.379318,26.940001,32.93198,33.637039,161.990005,,92.399452,27.195776,108.629181,41.891212,23.452761,81.22467,99.164566,
12/13/2011,35.569382,93.892151,90.379318,27.049999,32.627777,33.491432,158.449997,,92.824097,26.741428,107.626892,41.521702,23.212404,81.22467,100.088905,
12/14/2011,35.184521,94.123375,90.399055,26.09,32.158436,33.127399,152.889999,,93.213379,26.449347,106.441597,41.760334,22.913784,81.20549,101.97963,
12/15/2011,35.406879,93.926422,90.379318,25.959999,32.367027,33.054588,152.330002,,93.133751,26.562937,106.842506,42.329971,23.13957,81.195877,101.601479,
12/16/2011,35.36412,94.243271,90.399055,26.17,32.610394,32.94537,155.229996,,93.584953,26.360109,107.00811,42.684063,23.062767,81.234299,102.786301,
12/19/2011,34.927948,94.33744,90.399055,26.049999,31.767317,32.472122,154.869995,,93.90345,26.242126,105.875099,42.268391,22.715681,81.22467,104.088799,
12/20/2011,36.078983,94.20903,90.399055,26.65,33.098457,33.304737,156.979996,,93.054115,27.249861,109.047539,43.546207,23.550163,81.20549,101.492241,
12/21/2011,36.05304,93.969238,90.399055,26.84,33.203751,32.973171,157.160004,,92.753281,27.10239,109.221825,43.607796,23.269543,81.176659,100.080498,
12/22/2011,36.38166,94.11483,90.399055,26.870001,33.64249,33.194218,156.039993,,92.868332,27.430107,110.317978,44.204395,23.528009,81.167046,100.500648,
12/23/2011,36.63245,94.003494,90.399055,27,33.774117,33.45211,156.309998,,92.487946,27.585775,111.194946,44.422184,23.712627,81.186218,99.383057,
12/27/2011,36.571918,94.173119,90.379318,27.120001,33.44944,33.04686,154.910004,,92.540192,27.512043,111.265076,44.523308,23.557549,81.156448,99.855171,
12/28/2011,36.05304,94.335838,90.383293,26.799999,32.887856,32.641594,151.029999,,93.125191,27.07781,109.923393,44.04105,23.173538,81.175682,101.701378,
12/29/2011,36.485428,94.558578,90.383293,26.879999,33.265171,33.304737,150.339996,,93.240387,27.512043,110.966911,44.406643,23.439392,81.185272,101.886833,
12/30/2011,36.468132,94.438637,90.383293,26.84,33.291492,33.562634,151.990005,,93.568336,27.643127,110.458298,44.18885,23.505857,81.23336,102.215584,
1/3/2012,37.168613,94.25016,90.363564,27.639999,34.309372,34.225784,155.919998,,92.974472,28.511581,112.264793,44.461079,24.089252,81.185272,100.681274,
1/4/2012,37.159973,94.121704,90.363564,27.85,34.116333,34.188938,156.710007,,92.682037,28.216635,112.361252,43.963268,24.000637,81.194901,99.484222,
1/5/2012,37.012951,94.25016,90.363564,27.469999,33.967155,33.783688,157.779999,,92.699753,27.692282,112.729568,44.282185,23.756937,81.204506,99.30719,
1/6/2012,36.727581,94.327255,90.363564,27.59,33.537193,33.415268,157.199997,,93.063126,27.356371,112.484055,44.204395,23.616629,81.194901,100.091202,
1/9/2012,36.857285,94.25016,90.383293,27.620001,33.888184,33.525799,156.5,,93.080826,27.495657,112.624321,44.079948,23.675701,81.214119,99.914154,
1/10/2012,37.185905,94.224503,90.383293,27.82,34.625256,33.931053,158.639999,,92.894745,27.89711,113.641563,44.569977,24.044952,81.223732,99.745537,
1/11/2012,37.315636,94.558578,90.363564,27.74,34.651588,33.783688,159.669998,,93.435417,27.725054,113.729248,44.966686,24.030174,81.252571,101.043785,
1/12/2012,37.332924,94.481461,90.363564,27.35,34.791988,33.636322,160.380005,,93.240387,28.003616,114.001106,44.671101,24.34034,81.242981,100.900497,
1/13/2012,37.030254,94.695618,90.363564,27.290001,34.476093,33.710003,159.259995,,93.656998,27.487461,113.562637,44.873333,24.170492,81.262199,101.903671,
1/17/2012,37.341579,94.721336,90.363564,27.48,35.134205,33.710003,160.5,,93.745613,27.921688,113.781853,45.106689,24.369875,81.271812,102.375786,
1/18/2012,37.920979,94.601395,90.363564,27.49,36.020451,34.115257,161.600006,,93.453117,28.437845,115.053436,45.394485,24.709583,81.262199,101.136536,
1/19/2012,38.240955,94.447227,90.363564,27.610001,36.336346,34.373142,161.220001,,92.894745,28.904844,115.702362,45.682285,25.196978,81.262199,99.745537,
1/20/2012,38.310135,94.207336,90.363564,27.41,36.310032,34.815243,162.070007,,92.575676,28.978588,115.676064,45.900074,25.403753,81.242981,98.615898,
1/23/2012,38.457157,94.130295,90.363564,27.73,36.661015,34.962608,163.160004,,92.371796,29.199791,115.781265,46.040089,25.573603,81.252571,97.992081,
1/24/2012,38.344727,94.207336,90.363564,27.780001,36.713661,34.63105,162.009995,,92.478149,29.117865,115.676064,46.296772,25.374216,81.252571,98.169113,
1/25/2012,38.699291,94.344383,90.363564,28.01,37.12608,35.073135,166.419998,,92.921272,29.314497,116.640663,46.887924,25.706535,81.300674,97.93306,
1/26/2012,38.656055,94.53286,90.363564,28.09,36.976906,34.999458,167.270004,,93.417671,29.388229,116.044357,47.160175,25.647449,81.310295,99.231316,
1/27/2012,38.699291,94.68705,90.363564,28.190001,37.169945,35.183662,168.970001,,93.701302,29.404619,115.974205,47.276844,25.780375,81.329514,99.543236,
1/30/2012,38.38797,94.961151,90.383293,27.9,36.634686,34.962608,168.029999,,94.020355,28.954,115.570816,46.864597,25.580988,81.300674,100.715057,
1/31/2012,38.465797,95.123909,90.363564,27.83,36.950577,35.183662,169.309998,,94.374878,29.150633,115.553268,47.105721,25.669603,81.300674,101.87838,
2/1/2012,38.958733,94.956421,90.363564,27.92,37.766632,35.404716,169.559998,,94.047241,29.756912,116.52668,47.455746,26.083151,81.272781,100.711388,
2/2/2012,39.140331,94.982201,90.363564,27.99,37.871933,35.515236,171.050003,,94.180428,29.822458,116.780975,47.556881,26.04623,81.282372,100.669144,
2/3/2012,39.693794,94.939262,90.363564,28.32,38.503719,35.625759,167.639999,,93.434586,30.387775,118.420845,48.241367,26.422859,81.282372,98.505836,
2/6/2012,39.529488,95.007988,90.383293,28.459999,38.179047,35.515236,167.179993,,93.692062,30.199339,118.271751,48.008015,26.260395,81.263153,99.486099,
2/7/2012,39.676506,94.913498,90.363564,28.440001,38.258018,35.883656,169.699997,,93.088272,30.404167,118.587463,47.96912,26.349007,81.243912,98.252342,
2/8/2012,39.788929,94.836205,90.383293,28.57,38.530037,36.031017,168.5,,93.132698,30.502476,118.938225,48.000229,26.489321,81.243912,98.3284,
2/9/2012,39.797577,94.681664,90.363564,28.719999,38.512482,35.920498,168.020004,,92.919632,30.58441,119.104858,47.650215,26.526237,81.205475,97.593216,
2/10/2012,39.295994,94.810478,90.383293,28.450001,37.661339,35.478397,167.139999,,93.443428,29.994511,118.280525,47.25351,26.120075,81.224678,98.860764,
2/13/2012,39.72839,94.844849,90.363564,28.52,38.275574,35.846813,167.509995,,93.381287,30.297647,119.104858,47.790218,26.304699,81.176567,98.987549,
2/14/2012,39.538136,94.922119,90.383293,28.51,37.959682,35.73629,167.119995,,93.576645,30.027283,118.973282,47.315739,26.157,81.195831,99.511452,
2/15/2012,39.443012,94.887749,90.363564,28.610001,38.06498,36.325748,168.110001,,93.647675,29.937166,118.447166,47.08239,26.378551,81.205475,99.334,
2/16/2012,39.927296,94.870575,90.383293,28.74,38.477386,36.69416,168,,93.221497,30.355001,119.718704,47.471298,26.614866,81.176567,98.539665,
2/17/2012,40.039711,94.750374,90.363564,28.690001,38.547585,36.731007,167.350006,,93.123817,30.486092,120.008095,47.549091,26.806868,81.157364,98.514328,
2/21/2012,40.11755,94.604362,90.363564,29.139999,38.389641,36.69416,171.020004,,92.786453,30.52706,120.095779,46.957935,26.62224,81.138092,97.424194,
2/22/2012,40.031063,94.870575,90.363564,29.41,38.459843,36.804691,172.940002,,93.150421,30.371386,119.692398,46.576801,26.437626,81.176567,98.649483,
2/23/2012,40.204033,94.947845,90.363564,29.5,38.389641,37.025742,173.020004,,93.283646,30.666332,120.262398,47.121288,26.651785,81.166977,98.649483,
2/24/2012,40.402924,94.973625,90.383293,29.68,38.77573,37.099422,172.229996,,93.354668,30.928509,120.464104,47.25351,26.96933,81.147728,99.291748,
2/27/2012,40.229973,95.27417,90.363564,29.440001,38.389641,36.878376,171.699997,,93.665428,30.69911,120.727142,47.199062,26.836405,81.166977,100.17057,
2/28/2012,40.610474,95.205498,90.363564,29.43,38.924896,37.467834,173.490005,,93.709831,30.961285,121.060402,46.841263,27.094872,81.186203,99.841019,
2/29/2012,40.36834,95.111038,90.383293,29.32,38.898582,36.804691,164.289993,,93.336922,30.625368,120.420227,46.77903,26.939791,81.186203,99.232613,
3/1/2012,40.671009,94.91906,90.363564,29.780001,39.26712,37.025742,166.610001,,93.034515,31.043221,121.200722,47.027943,27.205647,81.171753,98.298378,
3/2/2012,40.420219,95.125641,90.363564,29.48,39.170597,36.657326,166.339996,,93.408066,30.690914,120.885002,47.012386,27.072716,81.191025,99.221573,
3/5/2012,40.204033,94.9879,90.363564,29.34,38.494938,36.436279,165.649994,,93.221306,30.568022,120.385201,47.39352,26.954559,81.191025,98.433891,
3/6/2012,39.148975,95.177307,90.363564,28.860001,37.205048,36.141544,162.699997,,93.612602,29.347271,118.526047,46.755699,26.245626,81.191025,99.628128,
3/7/2012,39.590027,95.091225,90.363564,28.99,37.652561,36.362587,163.630005,,93.434746,29.765112,119.411751,46.957935,26.570555,81.171753,99.018288,
3/8/2012,40.238609,94.875999,90.383293,29.23,38.442291,36.988903,165.279999,,93.15905,30.518862,120.586853,46.849041,27.14657,81.142914,98.027359,
3/9/2012,40.299149,94.858803,90.383293,29.309999,38.42474,37.136265,166.380005,,93.087891,30.305851,121.060402,47.066826,27.006252,81.142914,98.22216,
3/12/2012,40.221313,94.944855,90.383293,29.27,38.003551,36.767845,165.070007,,93.061203,30.355001,121.07795,47.39352,27.021025,81.15255,98.2052,
3/13/2012,40.878551,94.626328,90.383293,29.4,39.038975,37.099422,162.300003,,92.394188,30.895737,123.261528,48.241367,27.501038,81.104439,96.477425,
