,cashModel,noCashModel,portfolio,bmSPY,EW
2017-03-31,0.01098178781282903,0.0027911701795296753,0.0027911701795296753,0.009495612817342014,0.0042526230124068296
2017-04-28,0.010148571432639373,0.01163059257200422,0.01163059257200422,0.013607388200993277,0.010251069788145502
2017-05-31,0.018590805811553184,0.0174270077053664,0.0174270077053664,0.01828060408722676,0.011550350755176323
2017-06-30,0.007392175658068305,0.00591680169196409,0.00591680169196409,0.006265199129118271,0.0028680883563517033
2017-07-31,0.03213384412825837,0.0335702550377684,0.0335702550377684,0.018549797828784742,0.019649604096080055
2017-08-31,0.0018175052354421472,0.006908479285770362,0.006908479285770362,0.006622406250287982,0.006117815560150751
2017-09-29,0.022031578846458167,0.013930518657739536,0.013930518657739536,0.01454471001082469,0.009638789924693287
2017-10-31,0.02268814568222573,0.021164911524881803,0.021164911524881803,0.015451222659519369,0.012061562098331896
2017-11-30,0.004659162333182174,0.005871316533908261,0.005871316533908261,0.014682316426339437,0.013475955972447669
2017-12-29,0.012549788836302169,0.00882565902271893,0.00882565902271893,0.01574302916262016,0.013530536869471595
2018-01-31,0.033596696297672014,0.047227137950965135,0.047227137950965135,0.040501676189835134,0.023704643382872592
2018-02-28,-0.05273387539173057,-0.05242922745952626,-0.05242922745952626,-0.03415366310129797,-0.03926281561460263
2018-03-30,0.010696462382649357,0.005860106423883492,0.005860106423883492,-0.007245063021561027,0.00864583777722948
2018-04-30,0.0046022417983563645,0.002825421901962225,0.0046022417983563645,0.0,0.0005434210115464327
2018-05-31,0.006673621346091959,0.0071432944606856265,0.006673621346091959,0.002360899056705445,0.006196773332104534
2018-06-29,-0.012142701752945129,-0.010061252624494386,-0.010061252624494386,-0.004381880107849456,-0.0061295283183372615
2018-07-31,0.015828106772173042,0.01281919980584259,0.01281919980584259,0.015889910799253615,0.011386952841394923
