Date,ACWI,AGG,BIL,DBC,EEM,EWJ,GAL,GLD,GYLD,HDV,IEF,IEV,IJH,IJR,IXUS,IYR,RWX,SHY,SPY,TLT
2005-07-01,,66.807343,,,18.749754,34.355644,,42.700001,,,59.481186,25.046572,57.760746,23.741192,,37.271190999999995,,64.902985,91.823647,60.68184300000001
2005-07-05,,66.56012,,,18.83325,34.558933,,42.279999,,,59.239017000000004,24.982742000000002,58.320713,24.015015,,37.672073,,64.91906,92.561104,60.108173
2005-07-06,,66.66420699999999,,,18.741923999999997,34.186240999999995,,42.25,,,59.363597999999996,24.965944,57.844303000000004,23.869543,,37.532631,,64.959221,91.785263,60.439640000000004
2005-07-07,,66.748802,,,18.796722,34.186240999999995,,42.360001000000004,,,59.501994999999994,24.865149,58.21207,23.938,,37.677883,,65.015343,92.146301,60.567104
2005-07-08,,66.63822900000001,,,18.992416,34.660583,,42.259997999999996,,,59.287464,25.046572,58.755314,24.340172,,38.200783,,64.943085,93.198738,60.318507999999994
2005-07-11,,66.644737,,,19.28203,34.728336,,42.540001000000004,,,59.259792000000004,25.432947,59.4156,24.631117,,38.677223,,64.894936,93.675034,60.318507999999994
2005-07-12,,66.61219799999999,,,19.511644,34.863876,,42.639998999999996,,,59.107567,25.701721,59.423962,24.575489,,38.741122999999995,,64.894936,93.920845,59.980736
2005-07-13,,66.521057,,,19.498596,34.457294,,42.349998,,,59.05217,25.516937,59.323639,24.511311,,38.404133,,64.902985,94.05145300000001,59.891476000000004
2005-07-14,,66.521057,,,19.610789999999998,34.525063,,41.900002,,,58.97606700000001,25.587488,58.980976,24.301668,,37.765034,,64.902985,94.420158,59.738476
2005-07-15,,66.55364200000001,,,19.503815,34.62669,,42.049999,,,58.989891,25.543808,59.181568000000006,24.36157,,37.93935,,64.910988,94.36640200000001,59.897903
2005-07-18,,66.436531,,,19.443798,34.592819,,42.009997999999996,,,58.892975,25.385904,59.156498,24.203266,,38.096207,,64.894936,93.98999,59.451675
2005-07-19,,66.469063,,,19.665585,34.660583,,41.889998999999996,,,58.97606700000001,25.550537,59.64962,24.532701,,38.351856,,64.91906,94.50466899999999,59.661976
2005-07-20,,66.579674,,,19.668198,34.558933,,42.200001,,,59.086757999999996,25.701721,59.942127,24.866425,,38.723690000000005,,64.910988,94.827347,59.987083
2005-07-21,,66.23479499999999,,,19.882153,35.202675,,42.459998999999996,,,58.650814000000004,25.617725,59.457378000000006,24.472808999999998,,38.090401,,64.846802,94.27421600000001,59.171177
2005-07-22,,66.332413,,,19.835183999999998,34.762221999999994,,42.450001,,,58.927593,25.617725,59.800041,24.785133,,38.45644,,64.910988,94.904152,59.630138
2005-07-25,,66.332413,,,19.662979,34.558933,,42.509997999999996,,,58.823772,25.617725,59.758255000000005,24.66106,,38.549385,,64.88691700000001,94.635284,59.413414
2005-07-26,,66.403992,,,19.775169,34.355644,,42.25,,,58.865311,25.577414,59.758255000000005,24.643942000000003,,38.89798,,64.87085,94.750534,59.508965
2005-07-27,,66.364952,,,19.882153,34.762221999999994,,42.439999,,,58.782261,25.81595,60.042418999999995,24.776575,,38.950287,,64.87085,95.096176,59.413414
2005-07-28,,66.56012,,,20.130024,34.965508,,42.75,,,59.0383,26.067923999999998,60.351645999999995,25.063234,,39.478989,,64.87886,95.69540400000001,59.942451
2005-07-29,,66.351952,,,20.116982999999998,34.728336,,42.82,,,58.685402,25.859623000000003,60.393440000000005,24.986229,,39.391846,,64.83874499999999,95.057785,59.349667000000004
2005-08-01,,66.313423,,,20.445742000000003,35.033279,,43.130001,,,58.568062,26.178797,60.309883,25.058957999999997,,39.316307,,64.799263,94.988663,59.12890600000001
2005-08-02,,66.16983,,,20.808418,35.473728,,43.139998999999996,,,58.512508,26.350143,60.685974,25.264318,,39.722996,,64.80731999999999,95.557152,58.937027
2005-08-03,,66.385193,,,20.756232999999998,35.372085999999996,,43.529999,,,58.658287,26.622272,60.401793999999995,25.161635999999998,,39.595181,,64.831429,95.810654,59.224934
2005-08-04,,66.31989300000001,,,20.573587,34.999393,,43.68,,,58.616657,26.407249,60.008987,24.810806,,39.043236,,64.831429,95.042427,59.103329
2005-08-05,,65.993561,,,20.195251000000003,34.457294,,43.599998,,,58.304276,26.3535,59.332007999999995,24.515591,,37.532631,,64.775085,94.397148,58.642685
2005-08-08,,65.980492,,,20.333544,34.525063,,43.349998,,,58.151501,26.454292,59.039471,24.353008,,36.283493,,64.710808,94.22043599999999,58.533947
2005-08-09,,66.097984,,,20.743183,35.134914,,43.34,,,58.318130000000004,26.756667999999998,59.373814,24.412907,,36.835445,,64.783142,94.78891800000001,58.751438
2005-08-10,,66.104538,,,20.96497,36.185241999999995,,43.650002,,,58.290352,26.810419,59.323639,24.472808999999998,,36.754104999999996,,64.783142,94.742836,58.687518999999995
2005-08-11,,66.280754,,,20.847557000000002,37.167797,,44.450001,,,58.540271999999995,27.173265,59.783329,24.686728,,37.271190999999995,,64.831429,95.119232,59.096951000000004
2005-08-12,,66.4701,,,20.625771,37.100037,,44.490002000000004,,,58.776306000000005,27.011996999999997,59.574364,24.36157,,37.207287,,64.911964,94.53540799999999,59.698349
2005-08-15,,66.411354,,,20.769274,37.540493,,44.130001,,,58.699955,26.911219,59.808399,24.562653,,37.590733,,64.87975300000001,95.119232,59.544773
2005-08-16,,66.56800799999999,,,20.40921,36.964512,,44.549999,,,58.977623,26.622272,58.880669,24.224649,,37.683693,,64.911964,93.88245400000001,59.96066999999999
2005-08-17,,66.43087,,,20.422249,37.303321999999994,,43.91,,,58.748516,26.491246999999998,58.863976,24.092028,,37.329288,,64.928085,93.874763,59.563992000000006
2005-08-18,,66.61367,,,20.046529999999997,36.930622,,43.830002,,,59.060993,26.222469,58.688438,24.087736,,37.067848,,64.98439,93.867088,60.005455000000005
2005-08-19,,66.548393,,,19.96825,36.99839,,43.599998,,,59.026264000000005,26.420696000000003,59.006027,24.190432,,36.905163,,64.960274,94.082153,59.999077
2005-08-22,,66.607155,,,20.216127,38.048702,,43.700001,,,59.074829,26.551721999999998,59.148125,24.263165,,37.07946,,64.96826899999999,94.082153,59.935081000000004
2005-08-23,,66.65287,,,20.025660000000002,37.743778000000006,,43.759997999999996,,,59.18594,26.424053000000004,59.081284,24.241766000000002,,37.125941999999995,,65.032677,93.905502,60.210170999999995
2005-08-24,,66.737686,,,19.764734,37.506607,,43.59,,,59.213744999999996,26.219115999999996,58.830535999999995,24.121973,,37.224701,,65.04071,93.068115,60.267745999999995
2005-08-25,,66.737686,,,19.986517000000003,37.60825,,43.73,,,59.248413,26.299751,59.173218000000006,24.250329999999998,,37.433868,,65.032677,93.406151,60.459667
2005-08-26,,66.685478,,,19.96043,37.472721,,43.610001000000004,,,59.151253000000004,26.054495000000003,58.579803000000005,23.848148000000002,,37.050419,,64.98439,92.768547,60.440475
2005-08-29,,66.711578,,,20.179594,37.438835,,43.57,,,59.192848,26.188866,58.889053000000004,24.083471,,36.818008,,65.000473,93.482964,60.517227
2005-08-30,,66.874786,,,19.96825,37.235558000000005,,43.009997999999996,,,59.470612,26.04105,58.563083999999996,24.083471,,37.027176000000004,,65.097031,92.991325,60.90115
2005-08-31,,67.13587199999999,,,20.383114000000003,37.709891999999996,,43.400002,,,59.859390000000005,26.642435,59.808399,24.579771,,37.701126,,65.26609,94.166656,61.41295600000001
2005-09-01,,67.22758499999999,,,20.664908999999998,38.048702,,44.220001,,,59.917912,26.911219,59.52423100000001,24.66106,,37.997444,,65.345146,94.097557,61.043156
2005-09-02,,67.194824,,,20.847557000000002,38.319763,,44.25,,,59.931824,27.106071000000004,59.365414,24.464245000000002,,37.881237,,65.42581899999999,93.928551,61.094547
2005-09-06,,67.06385,,,21.108475,38.658569,,44.27,,,59.74381999999999,27.364766999999997,60.008987,24.768015,,38.729496000000005,,65.320908,95.027061,60.664382999999994
2005-09-07,,66.952522,,,21.134563,38.353638000000004,,44.330002,,,59.54874,27.344614,60.276455000000006,24.857868,,38.497112,,65.272514,95.18836999999999,60.092968000000006
2005-09-08,,66.945984,,,21.100642999999998,37.913181,,44.599998,,,59.54874,27.216935999999997,59.866917,24.75946,,38.287941,,65.240189,94.873428,60.1572
2005-09-09,,66.926331,,,21.411144,39.166798,,44.84,,,59.59751899999999,27.398357,60.460316000000006,24.922045,,38.404133,,65.25634000000001,95.71846,60.349766
2005-09-12,,66.834686,,,21.379837,39.200668,,44.889998999999996,,,59.40947,27.163187,60.485374,25.024731,,38.369285999999995,,65.23217,95.526382,59.932483999999995
2005-09-13,,66.998322,,,21.139788,38.861862,,44.560001,,,59.590561,26.928009000000003,60.05911999999999,24.85359,,38.119453,,65.272514,94.99633,60.247063
2005-09-14,,66.926331,,,21.064117,38.726337,,44.959998999999996,,,59.465182999999996,26.911219,59.708107,24.622553,,38.096207,,65.264442,94.650627,60.01595699999999
2005-09-15,,66.762558,,,21.186752,39.370083,,45.419998,,,59.284092,26.874252000000002,59.808399,24.605442,,38.258896,,65.248322,94.60455300000001,59.521556999999994
2005-09-16,,66.61191600000001,,,21.512905,39.573368,,45.82,,,59.054253,27.163187,59.97555500000001,24.768015,,38.026497,,65.199913,95.277298,59.129982
2005-09-19,,66.670914,,,21.481596,39.166798,,46.25,,,59.172656999999994,26.995209000000003,59.657967000000006,24.720959,,37.747616,,65.21601899999999,94.960983,59.258354000000004
2005-09-20,,66.625061,,,21.538996,39.505611,,46.23,,,59.123955,26.743227,59.13140500000001,24.430021,,37.48616,,65.16759499999999,94.158638,59.412456999999996
2005-09-21,,66.775665,,,21.742516000000002,39.776653,,47.060001,,,59.395538,26.709625,58.278934,24.083471,,36.614655,,65.23217,93.27914399999999,59.964577
2005-09-22,,66.834686,,,21.525948,39.844418,,46.360001000000004,,,59.437298,26.659239000000003,58.504585,24.117695,,36.876121999999995,,65.25634000000001,93.61086999999999,59.90679599999999
2005-09-23,,66.71668199999999,,,21.507685000000002,39.708892999999996,,46.279999,,,59.110016,26.592041,58.830535999999995,24.275997,,36.812691,,65.199913,93.688034,59.457405
2005-09-26,,66.55301700000001,,,21.698153,40.352638,,46.57,,,58.956756999999996,26.827215000000002,59.060139,24.435873,,37.047554,,65.151436,93.796036,59.187752
2005-09-27,,66.507126,,,21.554651,40.115475,,46.25,,,58.99155,26.786903000000002,59.05175799999999,24.457307999999998,,36.871407,,65.12722,93.772911,59.271225
2005-09-28,,66.690567,,,21.799915,40.793098,,46.799999,,,59.110016,26.985125,59.093651,24.423016,,36.671787,,65.151436,93.86545600000001,59.66927
2005-09-29,,66.539917,,,22.183467999999998,41.978943,,47.099998,,,58.977665,27.146390999999998,59.66346,24.714485,,37.258919,,65.12722,94.629257,59.399574
2005-09-30,,66.507126,,,22.146938000000002,41.301319,,46.700001,,,58.810505000000006,27.062399,60.183014,24.757343,,37.734482,,65.07073199999999,94.922379,59.194199
2005-10-03,,66.281746,,,22.287834,41.09803,,46.419998,,,58.584782,26.911219,60.518207999999994,24.915939,,37.799057,,65.041611,94.582962,58.73139200000001
2005-10-04,,66.373726,,,22.079098000000002,40.928622999999995,,46.450001,,,58.612736,26.810419,59.655102,24.568754000000002,,37.153233,,65.033524,93.518326,58.924713
2005-10-05,,66.478874,,,21.408539,40.21711,,46.360001000000004,,,58.752502,26.625633,58.46516,23.960102,,36.460419,,65.065926,92.291664,59.182570999999996
2005-10-06,,66.43291500000001,,,20.659693,39.370083,,47.209998999999996,,,58.675591000000004,26.709625,57.861839,23.724361,,36.196213,,65.065926,91.959908,58.956989
2005-10-07,,66.367226,,,21.171097,39.844418,,47.360001000000004,,,58.752502,26.676033,58.062946,24.037256,,36.055313,,65.114449,92.276207,59.195415000000004
2005-10-10,,66.452614,,,21.100642999999998,39.708892999999996,,47.369999,,,58.766491,26.548361,57.727757,23.681498,,35.691288,,65.106346,91.497063,59.156765
2005-10-11,,66.255493,,,21.191975,40.488163,,47.389998999999996,,,58.654648,26.467726000000003,57.250111,23.450031,,35.438828,,65.09013399999999,91.365883,59.034325
2005-10-12,,66.229187,,,20.542279999999998,40.250999,,46.849998,,,58.431076000000004,26.252708000000002,56.604884999999996,23.05142,,34.757767,,65.041611,90.648415,58.460659
2005-10-13,,66.05837199999999,,,20.414431,40.488163,,47.02,,,58.340199,26.131756,56.152374,23.128567,,34.93391,,65.041611,90.594437,58.247955000000005
2005-10-14,,66.038635,,,20.336149,40.793098,,46.799999,,,58.340199,26.450934999999998,57.07415,23.514332,,35.573871999999994,,65.0578,91.551056,58.157715
2005-10-17,,66.143761,,,20.560535,40.115475,,47.259997999999996,,,58.270355,26.222469,57.484753000000005,23.544332999999998,,35.873302,,65.025398,91.890495,58.144833
2005-10-18,,66.117455,,,20.038698,39.539474,,47.0,,,58.354179,25.910025,56.697052,23.31288,,35.380115999999994,,65.08208499999999,90.895302,58.20930500000001
2005-10-19,,66.23575600000001,,,20.430082000000002,39.878304,,46.34,,,58.424071999999995,26.054495000000003,57.526661,23.754368,,35.814594,,65.114449,92.407394,58.235077000000004
2005-10-20,,66.248901,,,19.608185,38.963505,,45.98,,,58.459015,25.506860999999997,56.789227000000004,23.308592,,35.286167,,65.114449,90.779587,58.389759
2005-10-21,,66.406586,,,20.130024,39.471718,,46.52,,,58.717532999999996,25.627802,57.208237,23.527197,,35.538639,,65.154915,91.134445,58.931202
2005-10-24,,66.26861600000001,,,20.672735,39.776653,,46.389998999999996,,,58.466018999999996,26.101522,58.364639000000004,24.011532,,36.096401,,65.130615,92.546249,58.473537
2005-10-25,,66.071495,,,20.265697,39.912182,,47.060001,,,58.193481000000006,26.054495000000003,58.255692,23.908667,,36.125763,,65.017296,92.36108399999999,57.97081
2005-10-26,,65.808647,,,20.33876,40.081589,,46.93,,,57.96983,25.980576,57.954025,23.642925,,35.791096,,64.993057,92.091095,57.545421999999995
2005-10-27,,65.959785,,,19.856054,40.013836,,47.18,,,58.102688,25.869709,56.914955000000006,23.231445,,35.42709,,65.041611,91.11131999999999,57.751670999999995
2005-10-28,,65.854675,,,20.377897,40.522045,,47.220001,,,58.039744999999996,26.118322,57.861839,23.655775,,36.431053000000006,,65.041611,92.422844,57.758056999999994
2005-10-31,,65.848114,,,20.743183,41.030266,,46.400002,,,58.08165699999999,26.239269,58.3395,23.874376,,36.577853999999995,,65.017296,92.677399,57.867702
2005-11-01,,65.870491,,,21.108475,41.436840000000004,,45.73,,,58.04518100000001,26.37702,58.900951,23.998677999999998,,35.96138,,65.035187,92.955124,57.800957
2005-11-02,,65.81115,,,21.434629,41.707893,,46.130001,,,57.925991,26.743227,59.680225,24.474453,,36.301895,,65.027046,93.9272,57.529120999999996
2005-11-03,,65.586937,,,21.458111,41.877303999999995,,45.959998999999996,,,57.72271,26.689472,60.082462,24.517319,,36.043568,,64.994614,94.328369,57.140629000000004
2005-11-04,,65.652908,,,21.413757,41.538483,,45.509997999999996,,,57.69459200000001,26.457659000000003,60.048945999999994,24.440161,,36.008334999999995,,64.994614,94.204933,57.049994999999996
2005-11-07,,65.6595,,,21.429409,41.945057,,45.77,,,57.799801,26.508045000000003,59.898117000000006,24.517319,,36.213825,,64.98648100000001,94.297508,57.244236
2005-11-08,,65.883713,,,21.2285,41.843422,,45.91,,,58.087292000000005,26.457659000000003,59.847816,24.478748,,36.002464,,65.06765,94.297508,57.800957
2005-11-09,,65.71221899999999,,,21.546823999999997,41.606255,,46.560001,,,57.778698,26.457659000000003,59.872955000000005,24.440161,,36.313641,,64.98648100000001,94.420952,57.205344999999994
2005-11-10,,65.943069,,,21.58074,41.402958,,46.48,,,58.108337,26.501331,60.208172,24.543026,,37.247173,,65.07576,95.153839,57.904591
2005-11-11,,66.00901,,,21.627703,41.809540000000005,,46.799999,,,58.178436,26.676033,60.49306899999999,24.671621,,37.587688,,65.100174,95.477852,57.936962
2005-11-14,,65.78479,,,21.570307,41.267429,,46.619999,,,57.91896800000001,26.558439,60.64390600000001,24.637331,,37.311768,,65.002724,95.423897,57.503159
2005-11-15,,65.877121,,,21.447670000000002,40.759212,,46.66,,,58.115345,26.390453000000004,60.099239000000004,24.328712,,37.305893,,65.05141400000001,95.076675,57.878651
2005-11-16,,66.028801,,,21.630318,41.233554999999996,,47.779999,,,58.409831999999994,26.259434000000002,60.33385500000001,24.375870000000003,,37.164967,,65.132607,95.269554,58.487251
2005-11-17,,66.048569,,,21.948641000000002,42.283867,,48.48,,,58.522011,26.592041,60.92880600000001,24.748773999999997,,37.740353000000006,,65.189423,96.156769,58.629673
2005-11-18,,66.022171,,,22.008654,42.521042,,48.459998999999996,,,58.381786,26.743227,61.2556,24.873075,,38.039787,,65.189423,96.53479,58.357760999999996
2005-11-21,,66.233253,,,22.021698,42.792088,,48.990002000000004,,,58.493973,26.850737,61.783539000000005,25.151676000000002,,38.180695,,65.229988,97.020821,58.532557999999995
2005-11-22,,66.404671,,,22.011257,42.656566999999995,,49.32,,,58.697323,26.975044,62.05169300000001,25.280264000000003,,38.679752,,65.319298,97.437401,58.610229000000004
2005-11-23,,66.35850500000001,,,22.243481,42.961498,,49.150002,,,58.543048999999996,27.035519,62.319858999999994,25.327408,,38.873505,,65.238113,98.00059499999999,58.383625
2005-11-25,,66.417908,,,22.227826999999998,42.419407,,49.419998,,,58.718365000000006,26.864174,62.319858999999994,25.344564000000002,,39.008549,,65.294937,98.077744,58.597320999999994
2005-11-28,,66.32556899999999,,,22.086926000000002,42.622692,,49.740002000000004,,,58.795475,26.877610999999998,61.414848,24.94594,,38.585819,,65.311172,97.383392,58.888641
2005-11-29,,66.233253,,,21.891237,42.656566999999995,,49.799999,,,58.472958,26.844022999999996,61.657852,25.040237,,38.656269,,65.262436,97.275398,58.331863
2005-11-30,,66.094765,,,21.943426000000002,42.216105999999996,,49.099998,,,58.444897,26.642435,61.666237,25.104523,,38.30986,,65.270569,96.750816,58.267128
2005-12-01,,66.001411,,,22.517445000000002,43.198665999999996,,50.169998,,,58.313334999999995,27.102707000000002,62.512592000000005,25.541726999999998,,38.83828,,65.206261,97.738281,58.176113
2005-12-02,,66.001411,,,22.491356,43.164787,,50.32,,,58.362595,27.203508000000003,62.680164000000005,25.584589,,38.808921999999995,,65.26322900000001,97.861725,58.195602
2005-12-05,,66.034485,,,22.674001999999998,43.435837,,50.779999,,,58.186665000000005,27.284134,62.378502000000005,25.455994,,38.456641999999995,,65.190002,97.653419,57.935501
2005-12-06,,66.147049,,,22.88273,43.774646999999995,,50.889998999999996,,,58.461082,27.415160999999998,62.30307,25.516006,,38.427296000000005,,65.279526,97.8386,58.527203
2005-12-07,,66.060982,,,22.666172,43.605232,,51.32,,,58.42588000000001,27.220304,62.085186,25.35314,,38.127869,,65.287697,97.26767,58.306152000000004
2005-12-08,,66.398605,,,22.496571,42.893726,,51.900002,,,58.679176,27.431966999999997,62.236031000000004,25.391712,,38.456641999999995,,65.369087,97.205986,58.683266
2005-12-09,,66.17353100000001,,,22.726177,43.80854,,52.400002,,,58.41888,27.549549,62.554466000000005,25.464571,,38.544712,,65.30396999999999,97.460571,58.221610999999996
2005-12-12,,66.034485,,,22.856642,44.587799,,52.560001,,,58.28521,27.808252000000003,62.638252,25.520292,,38.515358,,65.295799,97.55313100000001,58.111045999999995
2005-12-13,,66.286057,,,23.156698000000002,44.960491,,51.650002,,,58.42588000000001,27.909042,62.78912,25.571732,,38.779568,,65.328362,98.21662099999999,58.325626
2005-12-14,,66.464836,,,23.002758,44.723324,,50.349998,,,58.791759,27.972879,62.96506899999999,25.618876,,38.955692,,65.401649,98.602325,58.92388199999999
2005-12-15,,66.398605,,,22.908827,44.384518,,50.240002000000004,,,58.714332999999996,27.700746999999996,62.688541,25.344564000000002,,38.603436,,65.401649,98.316902,58.780806999999996
2005-12-16,,66.391975,,,22.830548999999998,44.994372999999996,,50.09,,,58.819908,27.885527000000003,62.261168999999995,25.207392000000002,,38.773689000000005,,65.442352,98.000465,58.975891000000004
2005-12-19,,66.44489300000001,,,22.778366000000002,44.858841,,50.220001,,,58.855053000000005,27.814966,61.716496,24.881641000000002,,38.298126,,65.401649,97.496353,59.03440500000001
2005-12-20,,66.464836,,,22.974056,45.299313,,49.040001000000004,,,58.75655,27.677227000000002,61.909264,24.903078,,38.192448,,65.393524,97.589424,58.962872
2005-12-21,,66.464836,,,23.347174,45.943062,,49.369999,,,58.679176,27.751137,62.294697,25.16025,,38.444904,,65.393524,97.74453000000001,58.858837
2005-12-22,,66.610413,,,23.352398,46.349625,,50.139998999999996,,,58.911377,27.862015000000003,62.738831000000005,25.237406,,38.747710999999995,,65.450508,98.256401,59.326981
2005-12-23,,66.782547,,,23.491692,46.444901,,50.119999,,,59.052105000000005,27.834165999999996,62.938141,25.383018,,38.848877,,65.483086,98.310707,59.691124
2005-12-27,,66.954689,,,23.230499,45.458157,,50.639998999999996,,,59.333496,27.737910999999997,62.25695,24.944872,,38.753665999999996,,65.49116500000001,97.31021899999999,60.178794999999994
2005-12-28,,66.718109,,,23.293823,46.27478,,51.470001,,,59.15139,27.844475,62.584922999999996,25.108105,,38.67038,,65.57204399999999,97.527367,60.010994
2005-12-29,,66.764648,,,23.296460999999997,46.308792,,51.470001,,,59.22192,27.916659999999997,62.25695,25.039373,,38.456215,,65.523048,97.093063,60.141602
2005-12-30,,66.844376,,,23.283268,46.002563,,51.580002,,,59.243176,27.765409000000002,62.063534,24.828879999999998,,38.164691999999995,,65.498512,96.56568100000001,60.004470999999995
2006-01-03,,66.877563,,,24.153919000000002,47.465672,,53.119999,,,59.236088,28.693554,63.022243,25.267042,,39.205818,,65.588379,98.26416,59.926120999999995
2006-01-04,,67.037025,,,24.372896,47.908001,,53.299999,,,59.342014,28.999508000000002,63.41749599999999,25.408806,,39.384293,,65.65370899999999,98.729507,60.069793999999995
2006-01-05,,67.037025,,,24.496899,47.567738,,52.34,,,59.356136,28.858565999999996,63.510002,25.48613,,39.663909999999994,,65.59655,98.791534,59.997948
2006-01-06,,66.884178,,,25.008738,48.28228,,53.720001,,,59.27845,29.22295,64.191193,25.709494,,40.008965,,65.612877,99.613632,59.886917000000004
2006-01-09,,66.95734399999999,,,25.254099,48.520458000000005,,54.599998,,,59.306675,29.054501000000002,64.519165,25.962942,,40.395679,,65.621025,99.869576,59.926120999999995
2006-01-10,,66.82441700000001,,,24.950691,47.635796,,54.060001,,,59.066646999999996,28.954826,64.82193000000001,26.194906,,40.663391,,65.555687,99.97036700000001,59.442958999999995
2006-01-11,,66.777885,,,25.243546,48.146183,,54.529999,,,58.918362,29.185133,64.948059,26.14765,,40.710999,,65.555687,100.28834499999999,59.344981999999995
2006-01-12,,66.950714,,,24.892647,47.805927000000004,,54.43,,,59.13018,28.927313,64.502365,26.040264,,40.603905,,65.588379,99.892838,59.743275
2006-01-13,,67.136742,,,24.919033,47.87397,,55.439999,,,59.391422,29.013268,64.451904,25.993008,,39.949478000000006,,65.719025,99.799782,60.089348
2006-01-17,,67.16996800000001,,,24.483704,46.41087,,55.259997999999996,,,59.46205500000001,28.872314000000003,64.21642299999999,25.902803,,39.93758,,65.694496,99.528313,60.357032999999994
2006-01-18,,67.24969499999999,,,24.470516,45.049834999999995,,54.07,,,59.483177000000005,28.583557,64.13229399999999,25.881321,,39.866192,,65.68639399999999,99.13278199999999,60.33746
2006-01-19,,67.150047,,,25.262014,46.27478,,55.59,,,59.334961,28.748562,64.771439,26.220679999999998,,40.336197,,65.694496,99.512772,60.161186
2006-01-20,,67.183243,,,24.510088,44.947765000000004,,55.200001,,,59.433783999999996,28.377298,63.779106000000006,25.954345999999997,,39.812641,,65.719025,97.697975,60.317871
2006-01-23,,67.183243,,,25.222435,45.628288,,55.77,,,59.419689,28.824188,63.989353,25.915691,,40.038723,,65.727158,98.046982,60.298286
2006-01-24,,67.070297,,,25.618189,46.41087,,55.73,,,59.32080500000001,28.776062,64.49395,26.259344,,40.425426,,65.710861,98.14780400000001,60.004470999999995
2006-01-25,,66.904152,,,25.631384,46.002563,,56.139998999999996,,,58.95367099999999,28.958261,64.275269,26.293705,,40.276688,,65.621025,98.233124,59.351535999999996
2006-01-26,,66.698196,,,26.238196999999996,47.057354,,55.880001,,,58.826622,29.267643,64.838737,26.620174,,40.395679,,65.629196,98.776009,59.096901
2006-01-27,,66.784561,,,26.538965,48.112152,,55.630001,,,58.86895,29.305441,65.334908,26.822073,,41.002502,,65.580215,99.6912,59.096901
2006-01-30,,66.791191,,,26.414965000000002,47.87397,,56.68,,,58.741886,29.339825,65.309662,26.809189,,40.853771,,65.612877,99.613632,59.038128
2006-01-31,,66.804459,,,26.589094,47.703842,,56.700001,,,58.826622,29.377641999999998,65.444237,26.865026,,40.948952,,65.612877,98.884613,59.201336
2006-02-01,,66.618431,,,26.575905,47.567738,,56.700001,,,58.645302,29.525452,65.8563,26.963822999999998,,41.163128,,65.553146,99.574867,58.998886
2006-02-02,,66.66507,,,25.892572,46.853203,,56.98,,,58.645302,29.322634000000004,65.149857,26.701788,,40.97871,,65.553146,98.419258,59.11026
2006-02-03,,66.851845,,,25.53904,47.261520000000004,,56.5,,,58.822371999999994,29.109512,65.006905,26.585805999999998,,40.455177,,65.585854,97.930672,59.52969399999999
2006-02-06,,66.83847,,22.692507,26.145853,47.159431,,56.720001,,,58.737373,29.037327,65.376976,26.72327,,40.556305,,65.553146,98.186592,59.647587
2006-02-07,,66.791847,,22.036112,25.459888,46.819183,,54.599998,,,58.666504,28.817318,64.418266,26.345254999999998,,40.240992999999996,,65.561272,97.317978,59.365807
2006-02-08,,66.758438,,21.942341,25.53904,46.546974,,54.830002,,,58.631069,28.992621999999997,64.704155,26.469824,,40.151756,,65.53666700000001,98.20211,59.22821
2006-02-09,,66.79849200000001,,22.148638000000002,25.60499,46.41087,,56.18,,,58.687767,29.154196000000002,64.43504300000001,26.289403999999998,,40.306435,,65.520317,98.03924599999999,59.496864
2006-02-10,,66.65840899999999,,21.745422,25.565422,46.20673,,54.790001000000004,,,58.517807,29.126699,64.451904,26.246446999999996,,40.288593,,65.471176,98.21759,59.169266
2006-02-13,,66.705139,,21.407848,24.934864,45.219982,,53.720001,,,58.517807,29.092318,64.048218,26.048859,,40.336197,,65.520317,98.03924599999999,59.175807999999996
2006-02-14,,66.598427,,21.229682999999998,25.565422,46.308792,,54.490002000000004,,,58.432766,29.226378999999998,64.49395,26.345254999999998,,40.633656,,65.520317,99.078506,58.966099
2006-02-15,,66.671768,,20.92024,25.433510000000002,45.730362,,53.759997999999996,,,58.539035999999996,29.095765999999998,64.796684,26.547152,,40.954906,,65.5121,99.427521,59.11026
2006-02-16,,66.605064,,21.173422,26.093092000000002,46.240746,,54.52,,,58.510684999999995,29.295137,65.360138,26.804888000000002,,41.305912,,65.561272,100.17201999999999,59.123425
2006-02-17,,66.878517,,21.473488,26.05879,45.254005,,54.959998999999996,,,58.70900699999999,29.425765999999996,65.250793,26.736156,,41.603390000000005,,65.610413,99.900589,59.595203000000005
2006-02-21,,66.631729,,21.829817000000002,25.82926,45.356083,,55.119999,,,58.638229,29.487638,65.091011,26.714678000000003,,41.650978,,65.561272,99.652412,59.496864
2006-02-22,,66.898544,,21.473488,25.969085999999997,45.662319000000004,,55.34,,,58.857769,29.683591999999997,65.637665,26.856438,,42.204273,,65.610413,100.257378,59.903137
2006-02-23,,66.85849,,21.39847,25.961170000000003,46.138676000000004,,54.639998999999996,,,58.716103000000004,29.594202000000003,65.54514300000001,26.834953000000002,,42.091221000000004,,65.553146,100.110023,59.752444999999994
2006-02-24,,66.911858,,21.979848999999998,26.011305,47.023338,,55.639998999999996,,,58.645302,29.621709999999997,65.864708,27.019671999999996,,41.847305,,65.577675,100.365944,59.660698
2006-02-27,,66.771835,,21.548502,26.248756,47.601772,,55.220001,,,58.531914,29.580462,65.805862,27.049738,,41.871082,,65.544884,100.404739,59.562424
