Date,ACWI,AGG,BIL,DBC,EEM,EMB,EWJ,GAL,GLD,GYLD,HDV,HYG,IEF,IEV,IJH,IJR,IVV,IXUS,IYLD,IYR,RWX,SHY,TLT,MAHIP
4/27/2018,71.617851,105.016403,91.056107,17.48,46.953255,108.72123,60.313084,38.025448,125.5,17.001003,84.394279,84.271324,100.813332,46.731121,188.153961,78.290283,267.135712,62.696159,24.454155,75.138855,40.382614,82.804245,117.822678,24.454155
4/30/2018,71.202438,105.036217,91.046158,17.559999,46.615459,108.376823,60.17416,37.836857,124.589996,16.913321,83.671097,84.212357,100.922493,46.516129,186.152649,77.592339,265.065399,62.410324,24.336113,74.911064,40.442078,82.774414,118.030792,24.336113
5/1/2018,71.123322,104.946823,91.053131,17.459999,46.386951,108.180283,60.124546,37.817005,123.709999,16.786663,83.027168,84.274529,100.764412,46.262051,186.869522,77.931343,265.582947,62.282192,24.336113,75.435959,40.362797,82.737579,117.605705,24.336113
5/2/2018,70.826599,104.946823,91.06308,17.459999,46.019356,107.321014,59.767311,37.717747,123.650002,17.010744,82.264366,84.244926,100.784294,46.281597,186.530991,78.120781,263.731659,62.163914,24.270041,75.178467,40.045681,82.767448,117.476578,24.270041
5/3/2018,70.836494,105.06601,91.06308,17.57,45.920006,107.202492,59.826851,37.549011,124.279999,16.679493,82.244545,84.235054,101.042786,46.447723,186.242249,77.642197,263.164337,62.252621,24.250315,75.208176,40.233967,82.827171,118.002975,24.250315
5/4/2018,71.429924,105.135521,91.082993,17.690001,46.128643,107.291374,60.26347,37.906334,124.540001,16.747694,82.957825,84.294258,101.052734,46.535675,188.751373,78.59938,266.568359,62.439892,24.348934,76.000465,40.184418,82.797302,118.181763,24.348934
5/7/2018,71.548607,105.085869,91.082993,17.68,45.860394,106.846924,60.332932,37.896412,124.57,16.942547,82.868668,84.373207,101.003021,46.574764,189.796829,79.207596,267.533813,62.420181,24.309486,76.41642,40.15469,82.797302,117.99305,24.309486
5/8/2018,71.578285,104.96669,91.092964,17.73,46.118706,106.214813,60.521477,37.946037,124.589996,17.03023,82.521935,84.244926,100.834007,46.516129,190.394241,79.885612,267.424316,62.469463,24.210865,76.040077,40.184418,82.807251,117.883804,24.210865
5/9/2018,71.99369,104.847511,91.092964,17.889999,46.208122,106.027145,60.00547,38.055222,124.330002,17.039972,83.027168,84.383072,100.605339,46.838619,191.360062,80.33429,270.171448,62.617306,24.250315,76.505554,40.075409,82.767448,117.178619,24.250315
5/10/2018,72.725594,105.085869,91.092964,17.98,47.171825,107.370384,60.352779,38.323219,125.18,17.098427,83.928673,84.629784,100.814125,47.063381,192.803787,80.763031,272.619934,63.208683,24.378519,77.20871,40.333069,82.767448,118.122169,24.378519
5/11/2018,72.883842,105.135521,91.092964,17.870001,47.092346,107.824722,60.809246,38.392696,125,17.108171,84.424004,84.600174,100.824074,47.131786,192.963104,80.892647,273.187256,63.287537,24.447554,76.891792,40.392525,82.767448,118.420135,24.447554
5/14/2018,72.992645,105.036217,91.092964,18,47.151955,107.63707,61.146633,38.392696,124.489998,17.332256,84.473534,84.619911,100.605339,47.151329,192.744049,80.543678,273.535645,63.425526,24.388382,76.327286,40.521355,82.767448,117.794411,24.388382
5/15/2018,72.359642,104.569427,91.112869,18.02,46.178318,106.896301,60.521477,38.114777,122.480003,16.962032,84.01783,84.205452,100.048561,46.907024,192.186478,80.583557,271.535034,62.804577,24.289762,75.198273,40.015953,82.717682,116.453575,24.289762
5/16/2018,72.686028,104.450241,91.122833,18.120001,46.873775,107.123466,60.700089,38.323219,122.290001,17.201321,84.225868,84.313995,99.839783,46.867935,193.540604,81.540749,272.819,63.11998,24.309486,74.980392,39.827663,82.717682,116.006645,24.309486
5/17/2018,72.597015,104.311203,91.122833,18.139999,46.158447,106.698769,60.690166,38.174332,122.360001,17.034603,84.116898,84.363335,99.780136,47.004745,193.938873,82.039284,272.600037,62.972134,24.289762,74.594147,39.629471,82.737579,115.420647,24.289762
5/18/2018,72.349754,104.579353,91.132782,18.15,45.770977,106.580254,60.541317,38.26366,122.410004,17.152287,83.898956,84.274529,100.167877,46.828842,193.540604,82.208786,271.933136,62.666592,24.289762,74.762512,39.510548,82.77739,116.413849,24.289762
5/21/2018,72.814613,104.589287,91.132782,18.290001,46.04916,106.600006,60.610783,38.352993,122.480003,17.26997,84.523064,84.392944,100.237473,47.11224,195.42244,82.966568,273.923798,63.031273,24.348934,75.564713,39.768208,82.77739,116.473442,24.348934
5/22/2018,72.735489,104.589287,91.132782,18.309999,46.208122,107.014824,60.471855,38.402622,122.410004,17.064022,84.334839,84.452156,100.197708,47.131786,194.078262,82.288559,273.187256,63.050987,24.32921,75.663742,39.669106,82.77739,116.294662,24.32921
5/23/2018,72.587128,104.877304,91.142754,18.41,46.188255,107.676567,60.233704,38.214035,122.540001,17.240549,84.701385,84.521233,100.655045,46.4575,194.237579,82.368324,273.963623,62.568024,24.398243,76.30748,39.738476,82.847069,117.138901,24.398243
5/24/2018,72.320084,105.165321,91.162666,18.290001,45.939877,108.002502,59.866547,38.243809,123.589996,17.152287,84.344749,84.570564,100.913544,46.320686,194.406845,82.38826,273.465973,62.331474,24.358795,76.119308,39.807842,82.896835,118.07251,24.358795
5/25/2018,72.112381,105.393753,91.172615,18.02,46.128643,108.26918,59.668079,38.075073,123.209999,17.034603,83.839508,84.432411,101.311234,45.910248,193.869186,82.268616,272.699585,62.104774,24.348934,76.376808,39.768208,82.966507,118.80748,24.348934
5/29/2018,71.014526,106.088959,91.172615,17.85,45.055649,107.97287,59.271152,37.64827,123.190002,17.054218,83.324371,84.077156,102.404877,44.688713,193.122421,82.318466,269.663818,60.853024,24.289762,76.604584,39.381721,83.205368,121.409683,24.289762
5/30/2018,71.944237,105.820808,91.162666,18.08,45.413315,107.943237,59.687927,38.15448,123.370003,17.377846,84.602318,84.333733,101.967415,45.48027,196.119415,83.475075,273.266876,61.651386,24.417967,77.575142,39.788025,83.105843,120.595253,24.417967
5/31/2018,71.538727,105.731422,91.182571,18.030001,45.393444,107.498787,59.281078,37.926186,123.099998,17.152287,83.928673,84.254784,101.917709,45.284821,193.928925,82.597649,271.455414,61.434547,24.289762,77.436493,39.619556,83.066025,120.396614,24.289762
6/1/2018,72.280518,105.601006,91.188553,17.91,46.029293,107.113968,59.687927,38.27359,122.489998,17.456301,84.285309,84.447098,101.541153,45.65617,195.054031,83.165985,274.24231,61.947075,24.32921,77.703888,39.60965,83.002235,119.760483,24.32921
6/4/2018,72.705818,105.352142,91.198524,17.700001,46.496239,107.074295,60.045158,38.333141,122.370003,17.328812,84.344749,84.625534,101.182518,45.773438,196.159241,84.123177,275.516327,62.242767,24.391499,78.387245,39.946583,82.932465,118.894386,24.391499
6/5/2018,72.626686,105.431778,91.198524,17.73,46.138577,107.242905,59.936008,38.362923,122.849998,17.368038,84.206055,84.724655,101.441528,45.695255,196.627213,84.731392,275.765167,62.134346,24.342064,78.288208,39.906944,82.9823,119.173126,24.342064
6/6/2018,73.319031,105.192856,91.188553,17.790001,46.834034,107.004868,60.194008,38.541584,122.919998,17.407267,84.632042,84.932823,101.033096,46.154556,198.289993,85.269806,278.134033,62.686298,24.381611,78.377335,40.164597,82.9524,118.207474,24.381611
6/7/2018,72.992645,105.421822,91.198524,17.860001,46.118706,106.707329,60.194008,38.472099,122.860001,17.368038,85.246254,84.962563,101.461449,45.783207,198.379623,84.950745,277.954895,62.223053,24.401386,78.426857,39.857395,83.032143,119.352318,24.401386
6/8/2018,73.140999,105.272499,91.218475,17.85,46.029293,106.806511,60.372627,38.482029,123.010002,17.417074,85.682137,84.913002,101.321983,45.841843,199.454956,85.160133,278.731232,62.331474,24.42116,78.65464,39.936672,83.012199,118.993927,24.42116
6/11/2018,73.378372,105.163002,91.228439,17.84,46.029293,106.598244,60.561165,38.630913,123.230003,17.358232,85.801018,85.071602,101.222374,46.301144,199.484818,85.399429,279.199066,62.587738,24.460709,78.674446,39.857395,82.9823,118.774918,24.460709
6/12/2018,73.279465,105.192856,91.228439,17.83,45.910069,106.151924,60.184086,38.521732,122.82,17.319004,85.771301,85.140991,101.162605,45.998199,199.77356,85.489166,279.577271,62.311764,24.371725,79.070587,39.679016,82.942436,118.804779,24.371725
6/13/2018,73.131111,105.093307,91.218475,17.9,45.602085,105.81472,60.233704,38.491951,123.190002,17.338619,84.978767,85.170723,101.043053,46.095921,198.568787,84.980659,278.611816,62.252621,24.302513,77.476112,39.60965,82.902557,118.745049,24.302513
6/14/2018,73.111328,105.362091,91.24839,17.700001,45.294094,105.685783,60.17416,38.442326,123.379997,17.191517,85.176903,85.418549,101.361839,46.066605,199.036758,85.269806,279.398102,62.035782,24.342064,78.248589,39.460999,82.932465,119.730606,24.342064
6/15/2018,72.824493,105.401909,91.24839,17.27,44.936432,105.903984,59.856621,38.31329,121.339996,17.240549,85.365128,85.368988,101.441528,45.783207,198.588699,85.299728,278.999969,61.651386,24.312403,78.327812,39.43,82.972328,119.840118,24.312403
6/18/2018,72.507996,105.421822,91.238411,17.42,44.389999,105.338661,59.420002,38.124702,121.110001,17.144697,84.641945,85.35907,101.491341,45.362999,198.957108,85.798264,278.392853,61.129002,24.32229,78.258492,39.220001,82.992271,119.730606,24.32229
6/19/2018,72.010002,105.531326,91.258354,17.24,43.900002,105.308907,58.790001,38.065147,120.800003,17.095289,84.820267,85.240112,101.760315,44.98,198.658401,85.718498,277.367645,60.52,24.302513,78.248589,39.009998,83.022171,120.427475,24.302513
6/20/2018,72.18,105.33223,91.24839,17.219999,44.09,105.537018,58.810001,37.965889,120.260002,17.194105,84.542877,85.329338,101.431572,44.970001,199.644119,86.386536,277.944916,60.66,24.342064,79.011169,39.119999,82.9823,119.372231,24.342064
6/21/2018,71.639999,105.362091,91.258354,17.09,43.470001,105.92382,58.59,37.747524,120.050003,17.283039,84.097084,85.150902,101.700531,44.619999,198.260117,85.529045,276.023956,60.139999,24.28274,79.417221,38.939999,83.032143,119.999405,24.28274
6/22/2018,72.019997,105.461647,91.268333,17.43,43.919998,106.518898,58.880001,38.084999,120.339996,17.174341,84.909424,85.16082,101.720459,45.23,198.399521,85.509109,276.591309,60.759998,24.391499,79.922302,39.310001,83.042107,119.989449,24.391499
6/25/2018,71,105.401909,91.288277,17.23,43.330002,106.032921,58.080002,37.650002,119.889999,17.292923,84.424004,84.962563,101.859924,44.560001,195.522003,84.182999,272.819,59.939999,24.312403,79.644997,39.049999,83.072006,120.25824,24.312403
6/26/2018,71.099998,105.571152,91.278305,17.4,43.16,105.884148,58.419998,37.740002,119.260002,17.154579,84.459999,84.952644,101.909737,44.549999,195.860001,84.699997,273.470001,59.98,24.28274,79.959999,39.209999,83.072006,120.427475,24.28274
6/27/2018,70.410004,105.760284,91.298241,17.49,42.330002,105.675873,58.029999,37.48,118.580002,17.213869,84.379997,84.774216,102.298256,44.119999,193.720001,83.510002,271.119995,59.240002,24.233305,79.529999,38.740002,83.121857,121.562363,24.233305
6/28/2018,70.779999,105.750336,91.298241,17.48,42.689999,105.884148,58.099998,37.5,118.220001,17.115051,84.93,84.536308,102.198631,44.23,194.559998,83.730003,272.820007,59.52,24.262966,80.379997,38.860001,83.121857,121.592224,24.262966
6/29/2018,71.120003,105.839928,91.318184,17.68,43.330002,105.894058,57.91,37.759998,118.650002,17.194105,84.989998,84.338058,102.118935,44.709999,194.779999,83.459999,273.049988,60.130001,24.28274,80.580002,39.139999,83.101921,121.17411,24.28274
7/2/2018,70.910004,105.739159,91.305206,17.309999,42.900002,105.890083,56.990002,37.509998,117.459999,17.362093,84.68,84.418709,102.049072,44.389999,194.860001,84.330002,273.820007,59.43,24.243193,80.099998,38.860001,83.091934,121.079315,24.243193
7/3/2018,70.849998,105.958641,91.325172,17.290001,42.93,106.228706,56.919998,37.59,118.650002,17.223751,85.059998,84.428665,102.308563,44.650002,195.360001,84.540001,272.730011,59.549999,24.342958,80.699997,39.09,83.121887,121.727867,24.342958
7/5/2018,71.360001,106.058403,91.325172,17.389999,42.82,106.905952,56.830002,37.75,119.050003,17.530083,85.68,84.747307,102.318542,45.240002,197.080002,85.57,275.070007,59.939999,24.502584,81.75,39.360001,83.1119,122.077087,24.502584
7/6/2018,71.879997,106.168144,91.345146,17.469999,43.41,107.822235,57.200001,38,118.860001,17.569609,86.019997,84.96637,102.408371,45.459999,198.520004,86.220001,277.209991,60.389999,24.622305,82.089996,39.630001,83.131866,122.476196,24.622305
7/9/2018,72.580002,106.068382,91.345146,17.559999,44.189999,108.121017,57.990002,38.23,119.150002,17.589373,85.980003,85.09581,102.148872,45.75,200.490005,86.860001,279.809998,61.009998,24.612328,81.360001,39.810001,83.081955,121.687958,24.612328
7/10/2018,72.730003,105.988571,91.355125,17.52,44.09,108.310257,57.77,38.34,118.93,17.678307,86.849998,85.105774,102.069031,45.860001,200.429993,86.449997,280.829987,61.040001,24.652233,81.610001,39.700001,83.071968,121.677979,24.652233
7/11/2018,71.870003,106.028473,91.355125,16.91,43.23,107.862076,56.970001,37.849998,117.639999,17.480675,86.059998,84.976318,102.278625,45.02,198.720001,85.730003,278.73999,59.970001,24.552469,81.360001,39.18,83.101913,122.146927,24.552469
7/12/2018,72.550003,106.158173,91.355125,17,43.82,108.071228,57.029999,38.119999,118.129997,17.510319,86.209999,85.245171,102.238701,45.419998,199.320007,85.93,281.140015,60.529999,24.582397,81.599998,39.389999,83.091934,122.136955,24.582397
7/13/2018,72.660004,106.257935,91.365112,17.030001,43.849998,108.62896,57.560001,38.220001,117.610001,17.460911,86.089996,85.245171,102.408371,45.549999,199.240005,85.849998,281.429993,60.689999,24.612328,81.32,39.41,83.1119,122.446266,24.612328
7/16/2018,72.559998,106.138214,91.375107,16.67,43.610001,108.35009,57.580002,38.060001,117.550003,17.476789,85.910004,85.185432,102.238701,45.57,198.220001,85.550003,281.329987,60.610001,24.57242,80.949997,39.389999,83.091934,121.937401,24.57242
7/17/2018,72.839996,106.098312,91.375107,16.690001,43.93,108.340134,58.09,38.130001,116.279999,17.367622,86.290001,85.215302,102.178818,45.490002,199.100006,86.019997,282.470001,60.700001,24.562445,80.519997,39.400002,83.081955,121.707916,24.562445
7/18/2018,72.879997,106.068382,91.385086,16.84,43.880001,108.24054,58,38.169998,116.309998,17.38747,86.129997,85.255135,102.098976,45.599998,199.779999,86.370003,283.089996,60.709999,24.592375,80.139999,39.369999,83.071968,121.219002,24.592375
7/19/2018,72.540001,106.228004,91.395073,16.82,43.34,108.220619,58.009998,38.139999,115.809998,17.486715,85.900002,85.215302,102.378426,45.439999,200.630005,87.040001,281.920013,60.41,24.552469,80.949997,39.150002,83.1119,121.987289,24.552469
7/20/2018,72.790001,106.018501,91.40506,16.940001,43.959999,108.121017,58.189999,38.150002,116.559998,17.417242,85.739998,85.255135,102.019135,45.700001,199.389999,86.720001,281.619995,60.830002,24.642258,80.269997,39.580002,83.1119,120.490639,24.642258
7/23/2018,72.790001,105.649376,91.395073,17,43.669998,107.98159,58.48,38.07,116,17.466866,85.610001,85.225258,101.520119,45.580002,199.460007,86.75,282.140015,60.73,24.542492,80.07,39.389999,83.061981,119.003952,24.542492
7/24/2018,73.160004,105.799026,91.415047,17.09,44.310001,107.881996,58.720001,38.299999,116.040001,17.486715,86.540001,85.404488,101.589981,45.889999,197.960007,85.940002,283.549988,61.16,24.57242,79.68,39.52,83.071968,119.41304,24.57242
7/25/2018,73.879997,105.808998,91.40506,17.32,45.029999,108.848068,59.099998,38.599998,116.68,17.595881,86.870003,85.563812,101.520119,46.23,198.529999,86.120003,286.179993,61.77,24.722071,80.330002,39.759998,83.042015,119.223465,24.722071
7/26/2018,73.57,105.749138,91.415047,17.32,44.529999,108.937706,59.25,38.439999,115.769997,17.556185,87.230003,85.573769,101.410332,45.950001,199.440002,87.040001,285.190002,61.439999,24.66221,80.550003,39.43,83.042015,118.99398,24.66221
7/27/2018,73.349998,105.828949,91.435013,17.25,44.689999,109.126938,59.43,38.369999,115.830002,17.526411,87.400002,85.5439,101.570015,46.040001,197.210007,85.550003,283.359985,61.540001,24.702118,79.769997,39.490002,83.052002,119.193535,24.702118
7/30/2018,73.110001,105.719215,91.425026,17.35,44.619999,108.818192,58.98,38.369999,115.650002,17.486715,87.879997,85.573769,101.440269,46.16,196.350006,85.160004,281.769989,61.52,24.742023,79.879997,39.560001,83.052002,118.784454,24.742023
7/31/2018,73.300003,105.808998,91.445,17.25,44.860001,108.618996,58.529999,38.360001,115.989998,17.665352,88.330002,85.753006,101.579994,46.349998,198.100006,86.160004,283.279999,61.560001,24.791906,81.25,39.740002,83.052002,119.432999,24.791906
8/1/2018,73.139999,105.699997,91.449997,17,44.459999,108.160004,58.91,38.259998,115.139999,17.536335,87.75,85.830002,101.339996,46,197.559998,86.129997,282.880005,61.32,24.751999,81.519997,39.5,83.059998,118.459999,24.751999
8/2/2018,73.099998,105.739998,91.459999,17.1,43.869999,108.07,58.580002,38.27,114.519997,17.546261,87.760002,85.879997,101.459999,45.580002,199.169998,86.889999,284.230011,60.779999,24.709999,81.25,39.389999,83.110001,118.629997,24.709999
8/3/2018,73.370003,105.970001,91.459999,17.16,44.209999,108.309998,58.57,38.299999,114.919998,17.516487,88.440002,85.949997,101.720001,45.669998,199.75,86.610001,285.549988,60.98,24.73,82.209999,39.549999,83.120003,119.220001,24.73
8/6/2018,73.360001,106.040001,91.470001,17.190001,43.869999,108.129997,58.130001,38.349998,114.330002,17.526411,88.629997,86.110001,101.769997,45.459999,200.720001,87.18,286.649994,60.650002,24.709999,82.160004,39.369999,83.139999,119.290001,24.709999
8/7/2018,73.699997,105.849998,91.480003,17.32,44.32,107.970001,58.619999,38.549999,114.589996,17.546261,88.809998,86.150002,101.559998,45.82,201.190002,87.349998,287.470001,61.07,24.74,81.870003,39.5,83.110001,118.669998,24.74
8/8/2018,73.709999,105.849998,91.470001,17.110001,44.259998,107.970001,58.560001,38.48,114.910004,17.595881,88.690002,86.099998,101.650002,45.740002,200.710007,87.300003,287.369995,61.009998,24.73,81.379997,39.470001,83.120003,118.790001,24.73
8/9/2018,73.519997,106,91.480003,17.040001,44.130001,107.589996,58.34,38.459999,114.739998,17.486715,88.480003,86.040001,101.93,45.580002,200.479996,87.400002,287.109985,60.880001,24.700001,81.480003,39.330002,83.169998,119.790001,24.700001
8/10/2018,72.650002,106.230003,91.5,17.040001,43.189999,106.370003,57.5,38.07,114.690002,17.417242,88.199997,85.889999,102.370003,44.560001,199.350006,87.220001,285.070007,59.700001,24.51,80.75,38.77,83.25,120.660004,24.51
8/13/2018,72.220001,106.290001,91.510002,16.950001,42.48,105.900002,57.16,37.970001,112.959999,17.258453,87.910004,85.830002,102.339996,44.439999,198.309998,86.830002,284.109985,59.27,24.469999,80.709999,38.59,83.230003,120.410004,24.469999
8/14/2018,72.550003,106.190002,91.489998,16.98,42.740002,106.589996,57.389999,38.139999,113.07,17.327923,88.059998,85.980003,102.239998,44.360001,200.139999,87.949997,285.929993,59.400002,24.530001,81.150002,38.490002,83.230003,120.139999,24.530001
8/15/2018,71.690002,106.339996,91.510002,16.610001,41.509998,106.370003,56.689999,37.709999,111.190002,17.318001,88.040001,85.830002,102.489998,43.599998,198.309998,86.93,283.649994,58.41,24.49,81.760002,38.279999,83.269997,120.839996,24.49
8/16/2018,72.230003,106.400002,91.510002,16.74,41.77,106.589996,57,37.959999,111.099998,17.190001,89.139999,85.940002,102.459999,43.91,199.889999,87.639999,286.100006,58.759998,24.57,82.419998,38.549999,83.25,120.830002,24.57
8/17/2018,72.559998,106.459999,91.519997,16.809999,42.209999,107.019997,57.189999,38.09,112.129997,17.440001,89.68,86.040001,102.5,44.169998,200.919998,88.190002,287.040009,59.169998,24.68,83.160004,38.799999,83.279999,120.980003,24.68
8/20/2018,72.830002,106.669998,91.519997,16.84,42.400002,106.879997,57.419998,38.209999,112.690002,17.6,90.059998,86.080002,102.82,44.48,201.679993,88.489998,287.73999,59.43,24.719999,83.290001,39.060001,83.330002,121.790001,24.719999
8/21/2018,73.169998,106.580002,91.529999,16.870001,42.939999,107.18,57.41,38.419998,113.019997,17.690001,89.889999,86.209999,102.68,44.959999,203.300003,89.540001,288.230011,59.880001,24.74,82.730003,39.130001,83.309998,121.379997,24.74
8/22/2018,73.279999,106.669998,91.529999,17.110001,43.279999,107.650002,57.650002,38.52,113.269997,17.68,89.5,86.239998,102.870003,45.110001,203.270004,89.720001,288.220001,60.169998,24.76,82.269997,39.200001,83.330002,121.860001,24.76
8/23/2018,72.93,106.610001,91.559998,17.08,42.580002,107.120003,57.41,38.279999,112.199997,17.530001,89.360001,86.230003,102.860001,44.77,202.570007,89.449997,287.730011,59.639999,24.68,82.089996,38.959999,83.32,122.050003,24.68
8/24/2018,73.489998,106.730003,91.559998,17.209999,43.369999,107.400002,57.610001,38.470001,114.160004,17.67,89.720001,86.379997,102.889999,45.139999,203.330002,89.769997,289.519989,60.169998,24.77,82.510002,39.150002,83.330002,122.290001,24.77
8/27/2018,74.199997,106.589996,91.57,17.27,43.990002,107.540001,58.48,38.759998,114.589996,17.6,89.910004,86.410004,102.660004,45.740002,204.289993,89.830002,291.809998,60.98,24.790001,82.360001,39.459999,83.300003,121.589996,24.790001
8/28/2018,74.239998,106.389999,91.57,17.200001,43.830002,107.339996,58.299999,38.68,113.68,17.559999,89.669998,86.370003,102.43,45.66,204.279999,89.830002,291.890015,60.869999,24.75,83.239998,39.509998,83.269997,120.860001,24.75
8/29/2018,74.68,106.370003,91.559998,17.389999,44.099998,107.019997,58.509998,38.880001,114.199997,17.549999,89.910004,86.32,102.400002,45.869999,204.979996,90.019997,293.540009,61.18,24.790001,83.160004,39.73,83.260002,121.019997,24.790001
8/30/2018,74.040001,106.419998,91.599998,17.360001,42.950001,106.43,58.099998,38.66,113.639999,17.48,89.620003,86.25,102.589996,45.419998,203.919998,89.790001,292.290009,60.360001,24.690001,82.870003,39.279999,83.32,121.279999,24.690001
8/31/2018,73.809998,106.410004,91.589996,17.379999,43.169998,106.099998,58.220001,38.599998,113.510002,17.33,89.419998,86.360001,102.610001,44.91,204.350006,90.309998,292.440002,60.18,24.66,83.18,39.220001,83.339996,121,24.66
=======
2/20/2009,21.949324,77.687386,90.258797,18.549999,17.946745,51.354984,26.729799,,97.800003,,,37.957649,76.584045,18.429876,40.774303,15.984724,63.956108,,,18.613316,12.702072,77.566666,77.958099,1000
2/23/2009,21.22994,78.087425,90.239136,18.370001,17.504745,52.09877,25.607288,,97.730003,,,37.003357,76.656456,17.688185,39.096134,15.276065,61.723457,,,17.197758,12.241632,77.557404,78.678268,981.09533
2/24/2009,22.00655,77.933571,90.180122,18.719999,18.463795,53.084194,26.659639,,94.730003,,,37.528759,76.366852,18.444859,40.721859,15.847431,64.013794,,,18.613316,12.579288,77.502129,78.595749,1010.44877
2/25/2009,21.638685,77.864304,90.140785,18.940001,18.146898,52.289547,25.958071,,93.150002,,,37.346481,75.674927,17.912937,40.284836,15.475376,63.412361,,,18.143734,12.229351,77.354652,77.688034,1005.62995
2/26/2009,21.442488,77.456566,90.160454,19.34,17.988445,52.23233,25.642363,,93.059998,,,36.606625,75.481842,17.897955,39.646793,15.236211,62.431961,,,17.374699,12.370555,77.391502,76.870354,1006.56291
2/27/2009,21.20542,77.464264,90.21946,19.110001,17.704899,52.06702,25.852835,,92.629997,,,36.054413,75.41748,17.770597,39.384571,15.165339,61.138512,,,17.109287,12.548593,77.437569,76.427757,989.0413
3/2/2009,20.020071,77.724365,90.272568,18.15,16.629095,51.804142,24.940794,,90.93,,,35.30603,76.174156,16.669296,36.893536,14.301655,58.320908,,,15.911501,11.756632,77.612045,77.693047,945.85048
3/3/2009,19.938324,77.624054,90.252884,18.27,16.862602,51.484386,24.870638,,90.040001,,,35.44693,76.077332,16.519459,36.683758,14.062482,57.818363,,,15.972745,11.824162,77.547432,77.174004,941.29246
3/4/2009,20.739454,77.261261,90.252884,18.91,18.046822,50.716908,25.537128,,88.989998,,,35.441517,75.690109,17.148773,37.750088,14.33709,59.276585,,,16.394693,12.0022,77.464378,76.82045,950.30983
3/5/2009,19.905622,77.515968,90.272568,18.75,17.304598,50.531464,25.04603,,91.989998,,,33.76157,76.577484,16.467018,35.932076,13.641714,56.813271,,,15.339828,11.492642,77.556656,78.956795,911.63624
3/6/2009,19.86475,77.724365,90.252884,19.200001,17.596485,50.077366,24.97587,,92.290001,,,33.598988,76.214478,16.444542,35.713573,13.597424,56.805023,,,15.115241,11.277767,77.50132,78.430267,906.77012
3/9/2009,19.562286,77.191795,90.252884,19.09,17.254564,49.847095,24.098909,,90.57,,,33.403889,76.246712,16.047476,35.355225,13.336105,56.178894,,,15.435104,10.774353,77.427452,77.971375,901.69753
3/10/2009,20.796682,77.369308,90.252884,19.040001,18.655613,50.032562,25.326656,,88.139999,,,35.056759,75.690109,17.223694,37.723885,14.146639,59.622612,,,17.476786,11.547896,77.381317,76.474373,946.38829
3/11/2009,20.8866,77.554543,90.252884,18.440001,18.655613,51.784969,25.431894,,89.220001,,,35.614925,76.230598,17.313595,37.933655,14.199789,59.910957,,,17.177338,11.732074,77.418236,77.301857,961.01103
3/12/2009,21.597813,77.624054,90.213554,19.299999,19.372812,52.360584,25.396812,,91.099998,,,36.205605,76.448402,17.935413,39.68174,14.957165,62.341362,,,18.531649,12.186377,77.445908,77.670471,985.79455
3/13/2009,21.720428,77.701248,90.193886,19.129999,19.481224,52.84663,25.642363,,91.300003,,,36.286907,76.391937,17.965382,39.891521,15.156483,62.843887,,,18.136929,12.542452,77.510506,77.279282,1000.79309
3/16/2009,21.834875,77.461945,90.17421,19.549999,19.497902,53.543766,26.098381,,90.800003,,,36.492821,75.956306,18.152676,39.305904,14.957165,62.687359,,,16.80303,12.837135,77.409012,76.060654,1010.24962
3/17/2009,22.497036,77.230423,90.233215,19.969999,19.923222,53.569359,27.010424,,90.040001,,,36.286907,75.81115,18.557238,40.82674,15.577248,64.565773,,,18.055264,13.254604,77.390511,75.646942,1016.62059
3/18/2009,22.979349,78.457611,90.252884,20.219999,20.340202,54.439125,27.641836,,93.089996,,,37.121445,78.408623,19.059187,42.024197,16.091026,65.883926,,,18.987633,13.665933,77.685913,78.512985,1039.91714
3/19/2009,22.840376,78.65062,90.193886,20.639999,20.206772,55.065887,27.501522,,94.349998,,,36.796295,78.142418,19.126614,41.779449,15.904996,65.150681,,,17.90554,13.579986,77.593613,78.610771,1042.58415
3/20/2009,22.472511,78.210617,90.233215,20.92,19.931566,54.893219,26.905186,,93.589996,,,36.725853,78.142418,18.901861,40.590748,15.346928,63.766613,,,16.571644,13.397882,77.685913,78.174477,1030.43399
3/23/2009,24.189217,78.210617,90.252884,21.360001,21.774605,54.886799,29.009893,,92.080002,,,37.484543,77.876205,20.280348,43.641171,16.635809,68.413185,,,19.055685,13.948566,77.621269,77.497437,1063.51405
3/24/2009,23.535234,77.67804,90.233215,21.01,21.0991,55.193813,28.203091,,90.949997,,,37.554996,77.763268,19.531172,42.775864,16.055592,67.103218,,,17.694569,14.073716,77.519768,78.23465,1061.78769
3/25/2009,23.837702,77.33847,90.272568,20.690001,21.416004,54.810062,29.044975,,91.980003,,,37.755512,77.295403,19.823353,43.083923,16.38625,67.664848,,,17.940214,14.042433,77.50132,77.181488,1048.34044
3/26/2009,24.360888,77.492813,90.252884,21.049999,21.999775,54.64381,29.360678,,91.93,,,38.340782,77.497078,20.063091,44.751461,17.106226,69.099937,,,18.385588,14.26771,77.602783,78.076691,1061.26077
3/27/2009,23.625153,77.554543,90.272568,20.66,21.349289,54.989166,28.869581,,90.690002,,,37.950569,77.448662,19.253975,43.645618,16.577362,67.855644,,,17.64794,14.217646,77.639771,78.65596,1055.23568
