Date,ALB,AMCR,APD,AVY,BLL,CE,CF,CTVA,DD,DOW,ECL,EMN,FCX,FMC,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,VMC,WRK,XLB
1/11/2001,8.394,,24.65,31.9177,2.5157,,,,,,17.002,12.7765,2.7562,12.0778,14.7353,20.7753,,,31.1832,12.3334,13.116,5.6999,8.4045,13.9543,12.9063,18.8792,33.5786,,13.3086
1/12/2001,8.5087,,24.2485,32.604,2.4665,,,,,,16.8014,12.8105,2.7953,12.2849,14.9066,20.3295,,,31.3679,12.1772,13.3695,5.7819,8.2988,13.9543,12.8324,19.3851,33.5786,,12.9988
1/16/2001,8.6234,,24.1254,33.023,2.4136,,,,,,16.4483,13.0398,2.8147,12.3048,15.1191,20.7092,,,31.8836,12.1772,13.3695,5.9737,8.5161,14.3212,13.2446,19.7077,34.5561,,13.4339
1/17/2001,8.579,,23.8858,32.3368,2.3835,,,,,,15.7704,12.952,2.8344,12.2021,15.078,20.1204,,,31.8759,12.4896,13.0685,5.9561,8.3341,13.9729,13.2952,19.8396,34.1382,,13.3614
1/18/2001,8.7159,,23.7239,31.2012,2.3803,,,,,,15.646,12.8643,3.3245,12.0148,15.1191,19.7076,,,31.1447,12.1772,13.0685,6.0747,8.2225,13.9916,13.1241,18.7912,33.6756,,13.2888
1/19/2001,8.4384,,23.277,30.6668,2.2814,,,,,,15.3973,12.5812,3.4027,11.9535,15.1191,19.0913,,,30.3672,12.3334,12.918,5.8741,8.2225,13.9916,12.5408,18.7912,32.7429,,12.9131
1/22/2001,8.9711,,23.5166,30.8975,2.2449,,,,,,15.646,12.6151,3.7154,11.6104,15.078,19.6746,,,29.6359,12.539,13.8605,5.7278,7.8583,13.7988,12.4941,17.9627,31.8997,,13.0186
1/23/2001,8.9711,,23.5166,31.1222,2.301,,,,,,15.6219,12.635,3.7154,11.7148,15.078,20.1204,,,30.0208,13.3119,13.3695,5.7087,8.3693,13.8765,12.4436,18.2853,32.7876,,13.0581
1/24/2001,8.8343,,23.9246,30.8975,2.3242,,,,,,15.6219,12.5274,3.6154,11.4248,14.9478,19.9498,,,30.7906,12.6459,12.6725,5.6721,8.2988,14.032,12.4202,18.0067,32.5563,,13.1109
1/25/2001,9.0192,,24.2096,31.353,2.2184,,,,,,15.6219,12.5642,3.5966,11.3933,14.7353,20.7092,,,31.5988,12.5883,12.4745,5.7175,8.4045,14.2838,12.5913,18.8792,32.8324,,13.2888
1/26/2001,8.7418,,23.562,30.9704,2.1158,,,,,,15.5978,12.2273,3.4809,11.3619,14.564,20.225,,,31.5757,12.3828,12.4745,5.7278,8.3341,14.0507,11.9808,18.4246,32.8324,,13.1504
1/29/2001,8.764,,24.0024,31.5838,2.137,,,,,,15.983,12.6689,3.509,11.4348,14.5914,20.5441,,,31.6604,12.4321,11.9597,5.7658,8.105,14.1315,12.2064,18.8059,33.2354,,13.1109
1/30/2001,8.923,,24.6371,32.2274,2.1121,,,,,,16.4684,13.1644,3.5778,11.5508,14.7764,21.1935,,,32.3301,13.0241,12.3478,5.9034,8.2225,14.2403,12.4591,19.0625,33.3025,,13.6052
1/31/2001,9.2671,,24.4622,32.9258,2.1137,,,,,,16.669,13.2238,3.6591,11.6602,15.1259,21.2706,,,32.6149,13.0076,12.2369,6.06,8.2812,14.3585,12.3775,19.6857,33.9368,,13.7437
2/1/2001,9.1191,,24.5788,32.7376,2.1634,,,,,,17.1504,13.2974,3.9218,11.7844,15.2562,21.3807,,,32.4456,12.9994,12.3953,6.284,8.246,14.5668,12.3269,19.5024,34.1308,,13.8162
2/2/2001,9.0192,,24.5917,32.5554,2.1121,,,,,,16.9097,13.4022,3.9969,11.9502,15.0848,21.1991,,,32.3455,12.9665,12.229,6.3294,8.2518,14.8249,12.3425,19.3557,34.0562,,13.77
2/5/2001,9.0599,,25.22,32.4036,2.1518,,,,,,17.1705,13.6938,4.0125,12.1126,15.078,21.4632,,,33.123,13.0323,12.0547,6.2796,8.3399,15.313,12.1519,19.6123,33.795,,13.8953
2/6/2001,9.0081,,24.8767,32.6161,2.1692,,,,,,17.2627,13.674,3.9563,12.1391,15.2356,21.045,,,33.5771,13.3119,11.8409,6.3338,8.428,15.4654,12.3697,19.0845,33.9666,,13.7766
2/7/2001,9.071,,25.1099,32.5311,2.1661,,,,,,17.1745,13.9004,4.0063,12.0181,15.263,20.8523,,,33.6695,13.2297,11.9438,6.2781,8.3399,15.2228,12.2569,19.0845,33.9517,,13.7766
2/8/2001,9.0118,,25.615,32.5979,2.1603,,,,,,17.1544,13.8778,4.0094,11.8673,15.3178,20.313,,,33.4001,13.1803,11.3419,6.2928,8.3341,15.4498,12.1636,18.9085,33.6159,,13.5921
2/9/2001,9.0636,,25.2653,31.9724,2.1396,,,,,,17.2748,13.875,4.0313,11.9485,14.982,20.1424,,,33.454,13.0076,11.4448,6.2781,8.3517,15.4374,12.0314,19.4657,33.4443,,13.5789
2/12/2001,9.0451,,25.2524,32.3489,2.1613,,,,,,17.0702,13.9457,3.9813,12.0993,14.9957,20.4726,,,33.7773,12.8432,11.532,6.3528,8.3282,15.6333,12.113,19.4364,32.9891,,13.5789
2/13/2001,8.9674,,25.5697,33.1809,2.1682,,,,,,16.5888,14.2968,3.9312,12.4308,15.215,20.4231,,,34.293,12.5308,11.4528,6.4435,8.3517,15.6053,12.4008,19.6123,33.2055,,13.5393
2/14/2001,8.9896,,25.5503,32.4764,2.1735,,,,,,17.0341,14.059,3.8593,12.5948,14.8107,19.8672,,,33.9543,12.3745,11.1597,6.3074,8.2988,15.655,12.4358,19.4144,32.8175,,13.3877
2/15/2001,9.0599,,25.8741,33.5209,2.2211,,,,,,16.9899,14.5091,3.9437,12.7357,14.7901,20.8578,,,34.6009,12.1936,11.1914,6.565,8.3634,15.9877,14.3956,19.1724,33.019,,13.9019
2/16/2001,9.0192,,25.4661,32.7072,2.192,,,,,,16.7532,14.0646,3.8968,12.5219,14.8724,20.2305,,,34.7395,11.7579,11.9042,6.3469,8.2812,15.5488,14.1429,19.1431,32.4817,,13.5921
2/20/2001,8.8417,,26.0749,32.8469,2.1407,,,,,,17.1825,14.0335,3.7561,12.5617,15.4481,20.3405,,,35.2244,11.7579,11.73,6.3279,8.2342,15.6711,14.1934,18.8865,32.3325,,13.5459
2/21/2001,8.4347,,25.2005,32.5372,2.1158,,,,,,17.0702,13.8268,3.8437,12.3462,15.1534,19.8397,,,34.5393,11.281,11.8884,6.2284,8.1931,15.4987,13.9873,18.322,32.075,,13.3152
2/22/2001,8.542,,25.0645,31.7599,2.1126,,,,,,16.9659,13.7306,4.1783,12.4374,14.8038,20.0226,,,34.4085,11.5276,12.1656,6.325,7.9875,15.6554,14.2362,18.0617,31.4374,,13.4141
2/23/2001,8.4014,,24.1967,31.6384,2.0703,,,,,,16.5567,13.8721,4.1126,12.2965,14.5502,19.8563,,,34.4931,11.9223,12.6408,6.1859,8.152,15.5175,14.2907,17.8183,30.8823,,13.3482
2/26/2001,8.9008,,25.1487,32.7497,2.1142,,,,,,16.9418,14.7299,4.4066,12.7456,14.653,20.6156,,,36.1789,11.7496,13.52,6.505,8.5161,16.041,14.5979,18.4968,31.6175,,13.8425
2/27/2001,8.7899,,25.4726,32.4886,2.1767,,,,,,16.9699,14.5091,4.3785,12.7489,14.6325,20.7707,,,35.9942,11.3879,13.5992,6.4772,8.4045,15.9376,14.8195,18.8213,31.4749,,13.8623
2/28/2001,8.8232,,26.2627,32.1849,2.1979,,,,,,16.8295,14.5657,4.3941,12.7208,13.8512,20.8705,,,35.4769,11.3056,13.3457,6.4699,8.5161,16.0191,15.2239,18.5116,31.7525,,13.9216
3/1/2001,8.8602,,25.8871,32.1303,2.1782,,,,,,16.998,14.2968,4.391,12.57,14.2076,20.8095,,,35.2067,11.1001,13.3695,6.4918,8.4457,16.0441,14.9051,18.5927,32.6826,,13.9348
3/2/2001,8.8971,,26.036,32.7618,2.208,,,,,,17.2547,14.495,4.391,12.7937,14.235,21.6131,,,36.2104,11.5112,13.1715,6.6734,8.5161,16.4203,15.1617,18.8803,33.2677,,14.2644
3/5/2001,9.0118,,26.1979,32.9744,2.192,,,,,,17.351,14.7356,4.5505,13.2428,14.4406,22.2615,,,36.2104,11.2645,13.4809,6.8095,8.798,16.7401,15.395,19.0942,34.3704,,14.5215
3/6/2001,8.8823,,27.0917,32.9622,2.2536,,,,,,17.1424,14.7639,4.4629,13.2975,14.4954,21.9401,,,36.5346,11.5194,13.2349,6.8417,8.6923,16.7401,15.4028,19.3155,34.3554,,14.4885
3/7/2001,8.7307,,27.5257,33.1881,2.3338,,,,,,17.3711,15.1716,4.4566,13.74,14.6256,22.4832,,,36.2798,11.4701,13.4254,6.8432,8.7569,17.2134,15.6906,19.6695,34.7754,,14.917
3/8/2001,8.8121,,27.8495,33.585,2.4007,,,,,,17.4553,15.1546,4.5192,13.8609,15.1259,22.6771,,,36.3648,11.577,14.9568,6.8944,8.6336,17.3921,15.8383,19.581,35.2555,,14.9697
3/9/2001,8.8121,,27.6876,33.8903,2.3635,,,,,,17.5917,15.2537,4.4879,13.7648,15.0437,22.1562,,,36.0559,11.4865,14.2744,6.8666,8.6571,17.3984,15.9239,19.5515,35.248,,14.8445
3/12/2001,8.6937,,26.6772,33.6766,2.3041,,,,,,17.2507,14.6054,4.2784,13.4649,14.6668,20.998,,,35.9787,11.3961,14.2823,6.6382,8.3928,17.1476,15.325,19.1237,34.8805,,14.2512
3/13/2001,8.6493,,26.4246,32.5347,2.3752,,,,,,16.7693,14.5686,4.1158,13.2378,14.4132,20.6932,,,35.4306,10.8123,13.9332,6.5753,8.0052,16.5081,15.2745,19.1237,34.933,,14.1326
3/14/2001,8.6344,,25.9454,31.8203,2.3365,,,,,,16.4925,14.2859,4.0063,12.8103,14.2213,19.6458,,,34.5118,10.7712,13.8856,6.4143,8.0639,16.0316,14.4618,18.4968,34.0178,,13.77
3/15/2001,8.6158,,25.8158,32.1317,2.3529,,,,,,16.8214,13.9318,3.9875,12.5948,14.0431,19.352,,,34.7434,10.6396,13.2587,6.3352,7.7526,15.9062,14.4851,18.3641,34.3179,,13.4668
3/16/2001,8.627,,25.7187,32.0523,2.3216,,,,,,16.8736,13.8433,3.8937,12.4076,14.0773,19.8508,,,33.4849,10.4259,12.7351,6.1157,7.9288,15.6429,14.2634,18.1133,33.8078,,13.4104
3/19/2001,8.7795,,26.2109,32.3821,2.3821,,,,,,16.7006,14.2459,3.9563,12.6048,14.7284,20.0946,,,34.4809,10.9274,13.0842,6.3162,7.9875,16.0316,14.2168,18.3641,34.4229,,13.7283
3/20/2001,8.7051,,25.7575,32.2966,2.3556,,,,,,16.5839,14.2687,3.9594,12.5865,14.9409,20.7042,,,34.7434,10.7054,13.3064,6.3616,7.8583,15.8372,14.2557,18.1428,34.5054,,13.8078
3/21/2001,8.4298,,25.0062,32.0584,2.3327,,,,,,16.2297,13.9347,3.9594,12.3015,14.7353,19.6901,,,33.6007,10.2367,13.4809,6.2313,7.8114,15.3451,13.9057,18.1723,33.7178,,13.3773
3/22/2001,8.2401,,24.3651,31.3379,2.3216,,,,,,15.6784,13.5263,3.8812,11.7397,14.4817,18.9309,,,32.1184,10.2614,13.5285,6.041,7.6352,14.7683,13.7268,17.8773,32.7801,,12.9535
3/23/2001,8.3814,,25.1487,31.7592,2.3497,,,,,,16.2659,13.5549,3.9187,12.0794,14.7095,18.8754,,,32.3809,10.1792,13.0921,5.9224,7.6645,14.4077,13.929,18.2682,33.2527,,13.0793
3/26/2001,8.1471,,25.5438,31.5638,2.406,,,,,,16.8012,14.0774,3.9437,12.3794,14.7026,19.7566,,,32.9059,10.7876,13.1001,6.0513,8.1344,14.6052,14.1079,18.3346,34.2804,,13.2118
3/27/2001,8.4075,,25.2588,31.747,2.4341,,,,,,17.1513,14.2687,4.0688,12.6213,14.7026,20.2166,,,32.4272,10.9356,12.7351,6.0644,8.1931,14.7181,14.4268,18.3198,35.0005,,13.5429
3/28/2001,8.2401,,25.1746,31.747,2.3986,,,,,,16.9943,14.2116,3.8874,12.2468,14.3575,20.0725,,,32.3345,10.6067,12.6637,6.12,8.1109,14.7275,14.1157,18.4231,34.7529,,13.5032
3/29/2001,8.1843,,24.6371,31.7226,2.4012,,,,,,16.9138,13.9975,3.9907,12.1159,14.9373,19.4573,,,32.157,10.6232,12.5684,6.0039,8.0169,14.5394,13.8823,18.6591,34.5354,,13.3376
3/30/2001,8.3517,,24.9951,31.7653,2.4352,,,,,,17.0708,14.0546,4.0813,12.2037,15.2272,19.9949,,,32.9676,10.1134,12.7906,5.8893,7.7526,14.4485,12.9607,18.7918,35.128,,13.225
4/2/2001,8.2959,,25.7762,31.4844,2.4198,,,,,,16.946,14.303,3.9719,12.1242,15.0753,19.3299,,,32.6974,10.4752,12.2034,5.879,7.8994,14.8592,12.6574,18.9098,34.7905,,13.2979
4/3/2001,8.1322,,25.0472,30.77,2.3587,,,,,,16.3987,13.7776,3.9062,11.7795,14.6681,18.8366,,,32.1029,10.4834,13.0604,5.6924,7.8994,14.3576,12.3658,14.9789,34.6404,,13.0263
4/4/2001,8.3145,,25.8348,31.6615,2.4575,,,,,,16.3665,14.126,4.219,11.8491,15.2272,19.0916,,,32.9368,10.5656,13.6079,5.8511,7.8701,15.0065,12.708,16.2253,35.173,,13.278
4/5/2001,8.4261,,26.4336,32.3637,2.5069,,,,,,16.777,14.3887,4.2502,12.033,15.5516,19.7012,,,33.1607,10.5903,13.5999,5.9378,8.1637,15.4078,13.2213,15.7901,35.6906,,13.7151
4/6/2001,8.3703,,26.1602,31.5394,2.4564,,,,,,16.4591,14.0546,4.1032,11.627,15.379,19.1193,,,32.4426,10.4176,13.6079,5.9319,8.0463,15.0535,12.9452,15.1338,34.873,,13.5561
4/9/2001,8.3703,,26.9088,32.3393,2.4941,,,,,,16.781,14.5057,4.2534,11.8143,15.455,19.3964,,,33.2765,10.6725,13.6555,6.2553,8.0815,15.1821,13.2446,15.355,35.4206,,13.7813
4/10/2001,8.7014,,28.165,33.5972,2.5069,,,,,,17.111,15.2653,4.2846,12.0347,15.9865,20.5103,,,35.0136,10.9356,13.473,6.4845,8.1637,15.7745,13.5324,15.1559,34.8355,,14.3839
4/11/2001,8.4707,,27.6964,32.9744,2.4538,,,,,,16.4752,15.1768,4.3097,11.8076,15.6068,20.2775,,,33.9327,10.6314,12.8938,6.7462,8.2107,15.6554,13.3768,15.4214,33.6503,,14.2051
4/12/2001,8.4149,,27.6964,33.3224,2.424,,,,,,16.4229,15.1425,4.3628,11.8408,15.5999,20.2166,,,33.7474,10.689,13.1318,6.7241,8.0463,15.7526,13.5713,15.2444,33.6053,,14.1389
4/16/2001,8.467,,27.9893,32.8767,2.4394,,,,,,16.4993,15.3024,4.4348,11.6552,15.4895,20.5324,,,33.5467,10.9932,13.6158,6.7535,8.6042,15.7212,13.6296,15.414,33.5528,,14.1654
4/17/2001,8.3926,,27.5271,33.64,2.4793,,,,,,16.7287,15.3481,4.4504,12.1192,15.524,20.5602,,,33.3923,10.7219,13.2905,6.7858,8.5044,15.7338,13.9212,15.2591,33.6203,,14.1455
4/18/2001,8.3145,,28.6207,34.7758,2.5265,,,,,,16.9018,15.6651,4.3785,12.3744,16.0072,21.5078,,,34.203,10.763,13.6475,7.0754,8.2518,16.3137,14.5045,16.1515,34.4304,,14.7349
4/19/2001,8.4038,,27.8526,34.1285,2.5403,,,,,,16.4913,15.4538,4.3472,11.9899,15.8829,21.3305,,,34.2802,10.7219,13.6158,7.0034,8.3282,16.5018,14.7223,15.9303,34.1454,,14.4965
4/20/2001,8.5786,,27.5336,33.585,2.5175,,,,,,16.1492,15.3367,4.3441,11.7414,15.4964,20.8816,,,33.925,10.3025,13.3143,7.0269,8.2812,16.5677,14.8234,15.709,33.6428,,14.4568
4/23/2001,8.5526,,27.5011,33.6766,2.518,,,,,,15.5496,15.211,4.3472,11.796,15.1167,21.0811,,,33.4772,9.8667,13.3064,7.093,8.3282,16.5457,14.8389,15.4509,33.1252,,14.3575
4/24/2001,8.5526,,27.9437,33.7377,2.5058,,,,,,15.0909,15.3253,4.3785,11.8226,14.9442,20.7153,,,34.1798,10.3683,13.6079,7.2826,8.1872,16.5739,14.9089,15.4214,33.2602,,14.4237
4/25/2001,8.4558,,27.8266,33.2797,2.5456,,,,,,14.946,15.2739,4.3722,11.7579,15.096,20.9148,,,34.6199,10.0559,13.5047,7.2532,8.0463,16.7401,15.0217,15.414,33.2377,,14.3707
4/26/2001,8.5488,,28.178,34.959,2.535,,,,,,15.2156,15.6879,4.4817,12.0314,15.6759,21.2806,,,35.7857,9.9901,14.4727,7.6118,8.0756,17.0347,14.8467,15.7828,33.4552,,14.8343
4/27/2001,8.5972,,28.2822,34.2873,2.4846,,,,,,15.3001,15.4195,4.4566,11.9502,16.2419,21.469,,,35.5927,9.9407,14.5918,7.481,8.1755,16.8373,14.9089,15.7975,34.8505,,14.8475
4/30/2001,8.6902,,27.9828,34.2384,2.4421,,,,,,15.2237,15.2025,4.4285,11.8806,17.0633,21.7128,,,35.4923,9.8667,14.4648,7.4561,8.2988,16.6617,15.0878,15.473,34.6779,,14.6356
5/1/2001,8.4224,,27.8656,34.1712,2.4156,,,,,,15.2317,15.0597,4.5161,11.7944,16.9874,21.8902,,,35.0136,9.4721,15.0837,7.5854,8.3693,16.6617,15.0684,15.8786,34.4154,,14.8012
5/2/2001,8.2475,,27.9242,34.8674,2.3911,,,,,,15.441,15.3024,4.5036,11.7679,17.1185,21.5965,,,35.4846,9.8585,14.925,7.5869,8.3399,16.9532,15.0606,15.6721,34.1378,,14.8012
5/3/2001,8.2326,,27.6508,34.1712,2.2828,,,,,,15.2921,15.0312,4.3785,11.9866,16.9114,21.0589,,,35.6622,9.6447,14.6552,7.3664,8.2401,16.9438,15.1345,15.5689,33.6728,,14.7747
5/4/2001,8.3666,,28.1715,34.8613,2.32,,,,,,15.453,15.1254,4.3785,11.9253,17.2428,21.3637,,,35.8243,9.7352,14.4965,7.4928,8.3576,17.2855,15.4767,15.768,34.3704,,15.0263
5/7/2001,8.2252,,27.8721,34.0308,2.2887,,,,,,15.4812,15.0112,4.3472,12.0479,17.2566,21.0035,,,36.9129,9.2912,14.6473,7.4472,8.2812,17.157,15.6439,15.9376,35.8556,,14.8475
5/8/2001,8.281,,28.2887,34.562,2.2823,,,,,,15.61,14.9284,4.3691,12.0728,17.3946,20.8705,,,37.0596,9.2336,14.8933,7.287,8.2107,17.3514,15.8461,15.7238,36.5457,,14.8872
5/9/2001,8.2996,,28.4905,34.5071,2.2536,,,,,,15.7025,14.8627,4.4191,12.1855,17.6431,21.0589,,,37.0674,9.5378,16.4485,7.3194,8.2225,17.4114,15.9861,15.8491,37.5959,,15.0329
5/10/2001,8.2661,,28.9657,34.8002,2.3678,,,,,,15.9802,15.054,4.5348,12.3462,18.6371,21.2972,,,38.0247,9.1103,16.9087,7.2973,8.1931,17.6135,16.305,15.7828,37.9484,,15.3508
5/11/2001,8.3628,,28.6793,33.9209,2.3545,,,,,,15.936,14.7313,4.4973,12.2866,18.2712,20.6987,,,37.9553,9.0034,16.6468,7.2782,8.2225,17.4935,16.4022,15.9081,37.8809,,15.0462
5/14/2001,8.3591,,28.9982,34.1346,2.3518,,,,,,15.9923,14.7941,4.5348,12.3794,18.0711,20.7264,,,38.3027,8.9952,16.5992,7.3105,8.2518,17.8094,16.2155,15.8639,37.8659,,15.1521
5/15/2001,8.3033,,29.2065,34.385,2.389,,,,,,16.0889,14.9312,4.5348,12.4208,17.8571,20.8927,,,38.4494,9.0774,16.5119,7.3297,8.3634,17.9357,16.3322,16.004,38.016,,15.2647
5/16/2001,8.5637,,30.3977,35.9909,2.5111,,,,,,16.6563,15.7622,4.8194,12.8235,18.7061,22.2227,,,38.6964,9.6201,18.0195,7.7162,9.2914,18.7065,17.0477,16.1515,40.5439,,16.0594
5/17/2001,8.6418,,30.9249,36.5405,2.5669,,,,,,16.8052,15.7764,4.8945,12.8003,19.1341,22.7804,,,39.2446,9.4967,18.2496,7.8926,9.6908,18.6717,17.2693,16.4465,40.4313,,16.225
5/18/2001,8.5414,,29.9355,36.1802,2.5467,,,,,,16.7046,15.7336,5.0665,12.7423,18.9408,22.4736,,,39.1442,9.3734,19.0431,7.8367,9.5439,18.6338,17.3627,16.5867,40.2738,,16.1455
5/21/2001,8.6976,,29.9355,36.7848,2.5876,,,,,,16.5879,15.6536,5.3104,12.8666,19.3895,22.574,,,39.3218,9.579,19.0828,7.9146,9.7495,18.8076,17.281,16.181,40.4763,,16.2846
5/22/2001,8.7497,,30.2024,36.4123,2.5366,,,,,,16.447,15.3395,5.1478,12.802,19.0098,21.8658,,,39.5843,9.4556,17.8529,7.8573,9.4265,18.7318,17.0827,16.0335,40.5439,,15.9733
5/23/2001,8.5191,,29.942,35.9604,2.5005,,,,,,16.2418,15.054,4.9977,12.6363,18.8649,21.916,,,38.1405,9.1925,17.6704,7.3723,9.4558,18.3685,16.931,15.9266,40.1875,,15.7018
5/24/2001,8.5377,,29.3237,35.4536,2.4771,,,,,,16.2056,14.6228,5.0227,12.512,18.4714,21.4364,,,38.0479,9.1514,17.0118,7.2415,9.5028,17.642,16.7094,15.8523,40.2403,,15.2713
5/25/2001,8.5898,,29.8834,35.2643,2.4522,,,,,,16.2176,14.6714,5.0571,12.6246,18.3679,21.1576,,,37.9861,9.1514,17.4324,7.5692,9.5733,17.6199,16.5927,15.7558,39.6678,,15.2912
5/29/2001,8.5488,,30.1633,34.8063,2.4862,,,,,,16.2901,14.6914,4.9977,12.686,18.3886,21.7487,,,37.6773,9.0034,17.1388,7.7676,9.6614,17.762,16.165,15.7781,40.5642,,15.4965
5/30/2001,8.4521,,29.955,34.9284,2.5032,,,,,,16.1372,14.3972,4.9039,12.4208,18.3472,21.1631,,,38.3258,8.7978,16.4326,7.4443,9.4852,17.5283,15.8889,15.7707,40.0294,,15.1786
5/31/2001,8.5191,,30.4432,35.71,2.5298,,,,,,16.4511,14.4315,4.9007,12.6479,18.1194,21.3304,,,38.2252,9.1185,16.258,7.5281,9.3971,17.563,16.1416,15.8449,40.7374,,15.1985
6/1/2001,8.5302,,30.7557,35.5391,2.4978,,,,,,16.4551,14.303,4.9977,12.6744,18.002,21.8937,,,37.5903,9.3487,16.5278,7.5678,9.3971,17.304,16.0328,15.9637,40.3081,,15.3243
6/4/2001,8.6679,,31.0681,35.7222,2.5713,,,,,,16.5597,14.5029,5.0946,13.0671,18.0089,21.9439,,,37.2419,9.7352,16.631,7.6192,9.5028,17.4019,15.9978,16.0974,40.4889,,15.4965
6/5/2001,8.7125,,31.1723,35.2312,2.6576,,,,,,16.5839,14.6114,5.1259,12.802,18.3196,22.2338,,,37.4819,9.5378,16.917,8.2306,9.6085,17.5283,16.0016,16.3275,40.5265,,15.6753
6/6/2001,8.4968,,31.1462,34.9427,2.6496,,,,,,16.6603,14.5314,4.8882,12.8086,18.3058,22.1112,,,37.2574,9.6612,16.2893,7.9367,9.7789,17.4335,15.85,16.4538,40.2177,,15.3972
6/7/2001,8.5042,,31.2439,34.8384,2.6411,,,,,,16.7448,14.5314,4.8132,12.686,18.4645,22.2004,,,36.9786,10.0065,16.2893,7.8382,9.5733,17.4904,15.9433,16.5132,40.4889,,15.576
6/8/2001,8.4521,,30.977,34.863,2.6347,,,,,,16.8092,14.6085,4.9883,12.7092,18.5266,21.9048,,,37.087,9.5954,17.0203,7.7265,9.6085,17.2945,15.8033,16.5057,40.7751,,15.5164
6/11/2001,8.4484,,30.7231,34.5254,2.5964,,,,,,16.5557,14.3373,4.7882,12.7059,18.292,21.481,,,36.9709,9.4474,16.6071,7.6427,9.4852,17.1113,15.5506,16.4241,40.3307,,15.2978
6/12/2001,8.2884,,30.7426,34.1019,2.6033,,,,,,16.5154,14.3344,4.7444,12.6545,18.2643,21.4029,,,37.4819,9.4556,17.1792,7.5633,9.4265,17.086,15.4961,16.335,40.5416,,15.1654
6/13/2001,8.4596,,30.8273,34.3658,2.5852,,,,,,16.4832,14.5,4.685,12.6744,18.3058,21.4531,,,37.4742,9.2418,17.3699,7.5031,9.3266,17.1492,15.395,16.5577,41.1668,,15.2184
6/14/2001,8.3735,,30.2414,33.8932,2.5085,,,,,,16.4792,13.9182,4.5911,12.2733,17.8226,20.6334,,,36.7386,9.1432,18.0136,7.337,8.8979,16.6912,15.01,16.3127,39.4343,,14.8343
6/15/2001,8.2201,,30.5604,33.709,2.5106,,,,,,16.3665,13.9988,4.6912,12.1407,17.8433,20.6334,,,36.2508,8.8801,17.3938,7.4149,8.7217,16.4795,14.9634,16.7136,39.3514,,14.7872
6/18/2001,8.2687,,30.658,33.2057,2.4968,,,,,,16.2777,13.9672,4.6818,12.207,17.6362,20.388,,,36.0108,8.8883,17.0839,7.5516,9.1035,16.4385,14.7767,16.5429,39.5247,,14.6409
6/19/2001,8.2687,,30.9574,33.1444,2.5133,,,,,,16.3948,14.0766,4.5849,12.2965,17.4982,20.1872,,,35.9721,8.7978,17.1713,7.6001,9.2503,16.707,15.2045,16.4909,39.4117,,14.6741
6/20/2001,8.4521,,31.0095,33.5863,2.4909,,,,,,16.6491,14.1832,4.3785,12.3114,17.5534,20.3267,,,37.1645,8.6334,16.5118,7.6398,9.3912,16.8017,15.2784,17.0181,40.9408,,14.8072
6/21/2001,8.4147,,30.5474,30.0018,2.4169,,,,,,16.3544,13.9556,4.2846,12.0049,17.5948,20.2151,,,37.2109,8.6334,16.2496,7.6427,9.4147,16.6564,14.8195,16.0305,40.9032,,14.734
6/22/2001,8.0181,,29.7012,31.0022,2.329,,,,,,16.0436,13.633,4.1001,11.6834,17.4636,20.0757,,,36.9477,8.3703,16.2178,7.4957,9.1387,16.2679,14.6795,15.9192,40.3834,,14.5012
6/25/2001,8.0891,,29.3953,30.904,2.3594,,,,,,15.8861,13.538,4.0438,11.5491,16.9776,19.7411,,,36.2508,8.0578,15.9714,7.2576,8.8098,16.1889,14.5006,15.9637,39.2836,,14.3349
6/26/2001,8.4633,,29.6817,31.5178,2.3854,,,,,,16.1808,13.5754,3.9969,11.516,17.1026,19.7969,,,36.3979,8.1483,16.0271,7.0842,9.1622,16.35,14.4656,15.6741,40.4135,,14.4679
6/27/2001,8.4745,,29.6166,31.7081,2.4526,,,,,,16.2575,13.5754,3.8968,11.4132,17.3317,19.9363,,,36.4057,8.1812,15.304,7.021,8.8568,16.4132,14.3762,15.9637,39.8712,,14.601
6/28/2001,8.396,,29.7272,31.4871,2.4755,,,,,,16.4675,13.6532,3.8124,11.2541,17.3595,19.7746,,,36.878,8.2634,14.9305,7.1007,8.8627,16.3785,14.559,16.2533,39.9164,,14.6143
6/29/2001,8.6691,,29.9103,31.3337,2.533,,,,,,16.5401,13.7194,3.4559,11.3619,17.4498,19.9084,,,38.3181,8.3867,14.7875,7.2113,9.1211,16.6059,14.4851,16.4835,40.4889,,14.6741
7/2/2001,8.6167,,30.211,31.7633,2.5276,,,,,,16.6532,13.5149,3.3526,11.3751,17.9914,20.243,,,38.2175,8.2634,14.5888,7.2172,9.7554,16.7449,14.6484,16.6914,41.5058,,14.8271
7/3/2001,8.5456,,30.2045,31.4442,2.5271,,,,,,16.7016,13.3565,3.3526,11.4099,18.033,20.1761,,,38.5968,8.0003,14.8272,7.1965,9.5733,16.6217,14.5667,16.6691,40.6621,,14.7806
7/5/2001,8.5269,,30.0672,31.4871,2.5292,,,,,,16.7824,13.4544,3.2588,11.5839,17.7344,20.0757,,,38.7749,8.1976,14.5094,7.1892,9.4382,16.7638,14.629,16.528,40.519,,14.7207
