Date,AAP,AMZN,APTV,AZO,BBY,BKNG,BWA,CCL,CMG,CPRI,DG,DHI,DLTR,DRI,EBAY,EXPE,F,FL,GM,GPC,GPS,GRMN,HAS,HBI,HD,HLT,HOG,HRB,JWN,KMX,KSS,LB,LEG,LEN,LKQ,LOW,M,MAR,MAT,MCD,MGM,MHK,NCLH,NKE,NWL,ORLY,PHM,PVH,RCL,RL,ROST,SBUX,TGT,TIF,TJX,TPR,TSCO,UA,UAA,ULTA,VFC,WHR,WYNN,YUM,XLY
1/13/2015,152.6494,294.74,53.0373,588.95,33.9261,1037.82,48.5463,40.9709,714.06,68.42,64.3735,23.6197,68,46.5569,23.4342,81.8254,11.6774,50.4791,29.4847,86.0085,35.9617,43.3634,46.6456,23.0952,94.4667,52.1343,56.5824,28.218,64.4782,64.27,51.0108,66.4087,39.2089,44.8455,26.63,62.7166,54.3086,73.1497,24.2968,82.2701,19.6426,160.11,45.64,45.2195,33.7302,182.75,20.6851,117.2721,76.3872,159.3187,43.5844,37.533,65.783,78.7829,31.5823,33.0252,74.3363,,33.3,128.81,67.7844,177.0125,136.7617,47.6798,66.363754
1/14/2015,149.7405,293.27,52.6375,582.78,34.6289,1035.67,48.82,40.543,709.74,66.52,64.231,23.9242,67.37,46.5805,22.9666,82.1815,11.6007,48.4828,28.6901,84.4138,35.7023,43.5864,46.9062,22.9606,93.4741,52.7034,55.9653,28.2093,63.7255,63.42,50.4051,65.0618,39.0153,44.3416,26.205,62.2822,53.3562,72.3465,24.0218,81.1268,19.5268,167.05,45.04,44.6007,33.8111,182.455,20.7786,114.051,75.1671,158.0892,42.5598,37.3241,64.3799,79.1846,31.145,32.2231,73.1915,,32.875,128.75,66.8545,178.2502,135.6571,47.7521,65.563744
1/15/2015,146.9508,286.95,52.6375,575.28,29.7613,998.25,47.6214,40.2667,700.78,66.01,62.541,22.059,66.41,46.1876,22.5351,79.429,11.4087,47.4987,27.9624,84.2366,34.8549,42.7617,46.6905,22.1241,91.9896,52.0327,55.2161,27.7676,62.6833,62.23,49.2527,63.8496,38.5579,41.1633,25.28,61.3211,51.6254,71.9025,23.5491,80.985,19.5364,162.66,44.68,44.1724,33.9459,179.96,19.657,110.2036,74.7635,155.4834,41.8752,36.9343,65.5405,78.2351,30.6982,31.6128,71.1479,,32.325,127.135,64.9405,175.3174,134.7898,47.1841,64.716682
1/16/2015,148.9165,290.74,52.2063,580.85,30.36,1008.22,47.9423,40.5252,711.11,67.01,64.2121,22.611,66.71,46.4391,22.8093,80.3433,11.5316,47.444,28.1715,86.0262,35.0192,44.453,47.2117,22.1863,94.8219,52.5611,55.7097,28.4691,63.6014,63.51,49.9172,65.0459,39.0153,41.8609,25.63,63.0493,52.2879,71.704,23.9057,81.0825,19.3144,168.45,44.85,44.2581,34.2873,182.91,20.1617,110.7702,76.1303,156.0248,42.6839,37.4123,64.9082,80.7,31.3895,31.4821,72.3968,,32.6,129.72,65.5183,179.5237,134.1873,47.8313,65.573135
1/20/2015,151.5573,289.44,52.8962,584.33,29.5357,1024.95,49.792,40.4539,705.78,67.01,63.9367,21.8401,67.25,46.5569,22.8178,80.786,11.5239,47.2345,28.3806,86.354,34.95,44.2763,46.7983,22.1738,94.0296,52.3985,55.8507,28.244,62.6254,62.81,49.0928,65.1093,38.8218,41.0179,25.65,61.6861,52.4204,72.1103,23.8542,80.471,18.465,168.83,45,44.5532,34.0986,186.42,19.442,110.2831,76.1395,154.3457,42.1808,37.6977,63.8082,82.1058,31.1403,31.4297,71.6115,,32.735,127.16,64.8864,177.4699,129.6593,46.986,65.196663
1/21/2015,152.2423,297.25,53.8056,586.06,29.5877,1045.53,50.5093,40.6767,703.89,68.5,63.8133,22.2779,67.81,46.8634,22.6903,80.9207,11.4932,47.8449,28.3471,86.611,35.6245,44.2595,47.4633,22.621,94.2846,52.6018,56.4237,28.625,62.8404,63.01,49.3452,65.2044,38.6635,41.9288,26.29,62.428,53.1657,72.0536,24.0991,80.0634,18.5712,167.3,44.985,44.5056,33.9189,184.97,19.6383,111.0387,76.3321,155.5385,42.3485,37.7279,64.0507,82.1423,31.0415,32.7724,72.9361,,33.29,128.345,64.7148,177.2726,130.4444,47.2172,65.620209
1/22/2015,155.4093,310.32,54.2917,600.1,30.2732,1049.68,52.0192,41.2294,713.44,69.09,66.2439,22.5444,70.25,47.8849,24.2907,82.4895,11.5393,48.7288,28.2886,87.3374,36.4113,44.7139,48.3798,23.4036,96.5978,54.3498,57.8429,29.4478,64.0233,64.24,50.6322,66.4879,39.1385,42.4714,26.89,64.496,54.2423,74.1512,24.4171,80.5508,19.1986,168.1,45.8,45.6193,34.2334,189.32,19.5635,113.0071,78.0934,156.7404,43.3065,38.4009,65.6271,83.0461,31.7422,33.3478,75.4338,,34.71,132.56,65.1301,179.1111,134.4064,48.7294,66.85318
1/23/2015,154.6548,312.39,54.621,604,30.3773,1037.99,51.6984,41.3453,713.69,69.33,65.9875,21.9829,72.07,48.1049,24.127,84.1545,11.4471,48.7014,28.23,87.178,36.4892,44.6045,49.3683,23.6956,95.9603,53.9839,57.2964,29.6471,63.7586,64.87,50.6238,67.2247,39.1121,42.3745,26.98,64.6443,54.5156,74.1795,24.0991,79.3721,19.3048,167.09,45.7,45.7668,33.6134,190.08,19.3392,111.3568,77.5247,154.8503,43.4948,40.9442,65.2114,83.1465,31.8033,32.7985,75.4196,,34.91,135.34,64.2183,180.1963,133.2927,48.9407,66.759056
1/26/2015,158.0799,309.66,54.5426,612.14,31.0888,1041.86,51.7456,41.6841,723.43,69.88,65.3609,23.201,70.36,48.8514,23.8295,84.0101,11.5776,49.1935,28.1882,87.3995,36.6361,45.6899,49.2874,23.4885,96.8619,54.6953,57.1641,29.9502,64.5113,64.77,51.6753,67.6367,39.3408,43.4986,27.28,65.3213,54.7226,75.0346,22.8959,80.3558,20.1638,167.6,46.05,45.8572,34.1705,191.28,19.8252,110.2831,77.7448,155.3275,43.7544,40.8978,65.1767,83.1191,32.0432,32.3365,77.3733,,35.805,136.08,64.5433,182.1246,142.2573,49.0266,67.107307
1/27/2015,157.8813,306.75,54.7229,608.59,30.7157,1013.86,51.7927,41.1135,721.33,70.78,64.231,22.9916,71.31,48.2542,23.2471,83.4231,11.4011,49.2755,27.954,86.3983,36.835,44.4783,49.1077,23.2856,95.769,53.801,55.0838,29.9762,65.1152,63.7,51.3809,67.7635,39.3144,43.5858,26.84,64.7742,54.2506,74.274,22.7841,79.3809,20.1349,165.63,45.6,44.9767,33.5865,190.97,19.5915,112.0229,77.7081,153.6851,43.3409,40.9999,64.7523,82.4253,32.0949,32.0575,76.2191,,35.98,135.84,64.1551,181.0484,141.5362,48.4917,66.570816
1/28/2015,158.1494,303.91,53.445,610.57,30.4814,1003.25,50.3205,40.2578,711.99,69.99,63.7278,22.7252,69.96,47.712,22.8858,82.6435,11.2168,49.0112,27.4689,84.5378,36.5756,43.7546,49.4671,23.6894,95.3865,53.7603,54.9075,29.8116,64.4038,62.53,51.1454,67.2881,39.1385,43.3142,25.93,64.1899,53.7372,72.6583,23.1924,78.6808,19.6136,164.76,44.91,44.4104,33.4876,191.27,19.2363,110.9691,75.0387,152.4923,43.0331,40.6402,64.3192,80.9647,31.6341,31.7872,75.5568,,35.435,133.86,64.128,180.6358,140.112,48.1417,65.704903
1/29/2015,159.1024,311.78,54.229,611.13,31.3144,1014.74,51.6229,40.0082,714.53,72.53,64.4684,23.6387,70.18,48.8907,22.9368,83.3172,11.5193,49.5215,27.7365,84.5378,36.5756,44.1754,50.1141,24.031,98.0093,53.6181,56.9438,30.0541,64.7429,63.31,51.1033,68.4369,39.6487,44.8175,26.21,64.8483,54.1264,72.8568,23.1193,82.6601,19.4785,169.03,44.21,45.1528,34.1166,192.65,20.3954,112.2814,70.9015,156.0064,43.0193,41.3294,65.3846,81.3481,31.7939,33.9493,78.802,,36.4,134.4,64.453,182.9138,139.6465,49.0464,66.59906
1/30/2015,157.8515,354.53,53.884,596.96,30.5422,1009.48,50.9717,39.188,709.84,70.79,63.6709,23.3342,71.1,48.2306,22.5288,82.7012,11.4107,48.4919,27.2849,82.3406,35.6158,44.0576,49.7367,23.06,95.0951,52.7847,54.3875,29.6904,63.0307,62.1,50.2369,67.0504,37.5022,43.5567,25.81,62.836,52.9007,70.3907,23.1193,81.9245,18.8028,165.04,43.76,43.9059,33.1282,187.36,19.2457,109.617,69.3053,153.1254,42.1371,40.624,63.7562,79.0933,31.0086,32.4236,76.7962,,36.04,131.94,62.6293,178.5461,135.0637,47.7322,65.874336
2/2/2015,154.8434,364.47,55.5147,593.75,30.3426,1013.03,52.4062,38.7869,712.55,71.56,63.6234,23.6483,72.23,47.162,22.8306,82.9803,11.8451,48.6012,27.6947,82.7836,35.6072,44.2595,49.5375,23.0579,95.1042,53.0896,54.3698,29.9242,63.3367,62.53,51.6838,67.2247,37.8101,43.2948,26.285,63.4388,53.1492,70.6742,23.9874,81.9865,19.0538,166.71,43.33,43.7488,33.7572,190.28,19.2176,110.7404,68.5622,153.9603,42.2015,40.8375,64.3106,79.5315,30.9757,32.7288,76.9807,,35.975,130.96,62.5661,180.3757,136.6978,48.0294,66.467285
2/3/2015,155.9355,363.55,57.0278,607.84,31.1929,1037.55,53.8218,38.9473,726.63,72.22,65.0476,24.2383,74.39,47.7435,23.0601,84.5202,12.1399,49.8039,28.4224,86.7527,36.4892,45.143,50.8461,23.6604,97.6633,54.0042,55.9653,30.2447,65.2558,63.75,52.8951,68.9756,38.294,44.061,26.85,64.5701,54.7143,72.4032,24.1206,83.2361,19.7488,169.06,43.99,44.4294,34.2514,193.28,19.713,113.0767,68.8007,156.7404,43.4604,41.2181,65.7137,82.1606,31.6482,33.7314,78.6317,,36.415,133.85,64.2273,180.3219,142.23,48.6106,67.879074
2/4/2015,155.3398,364.75,57.0357,601.63,31.4185,1028.28,54.2087,38.7423,676,71.38,65.3324,24.7165,75,47.6649,22.8306,84.5683,12.3106,49.5033,29.9699,84.6087,36.4805,44.7896,51.24,23.6583,98.7288,53.5164,55.3218,30.1927,65.2641,64.46,56.2515,68.5399,38.5315,45.0697,26.58,65.5346,53.7372,71.7513,24.0003,83.3513,19.1793,168.34,43.73,44.0439,33.838,192.71,20.1804,106.3363,68.1953,128.1871,43.5293,41.3159,65.4885,80.7182,31.9162,34.0976,78.8682,,36.785,132,62.1869,192.7165,133.3839,48.637,68.330864
2/5/2015,159.0031,373.89,59.4896,614.88,31.3144,1044.6,55.0298,38.9562,670.91,69.77,65.0286,24.5925,75.92,47.9163,23.0771,84.6935,12.295,49.567,30.3212,85.0074,35.8839,44.9621,50.8325,23.7142,99.257,54.614,55.6568,30.8683,65.1483,64.53,56.9834,72.2477,38.4083,45.0503,26.67,66.2764,52.7517,71.5245,24.0561,83.6083,19.6233,166.48,44.15,44.4246,34.0986,208.24,20.0776,107.9568,69.7273,130.0772,43.6166,41.7537,65.783,80.3165,32.1843,33.9668,79.0007,,36.65,133.03,63.4148,189.5416,133.8632,49.6606,68.754387
2/6/2015,160.8299,374.28,60.4931,611.34,32.4164,1022.42,55.2657,38.6264,659.92,72,64.7248,25.2698,75.07,47.657,23.1664,74.9441,12.3028,48.3825,30.112,85.5744,36.1346,44.9495,50.4793,24.0009,99.3025,53.5774,56.6,30.6431,64.9332,64.42,58.2956,73.6501,38.3204,46.5729,27.02,66.6752,52.7765,70.1262,24.2495,83.2981,19.2661,165.53,43.85,43.6869,34.1435,206.775,20.8066,107.9568,69.3878,127.4164,43.6396,41.4556,66.1381,79.075,32.0949,34.1935,78.4614,,37.055,133.26,62.521,189.3622,133.5026,48.8219,68.650856
2/9/2015,159.579,370.56,60.5323,613.05,32.1647,1033.15,53.7935,38.0202,648.01,71.39,64.2121,25.2316,74.9,47.2799,23.0941,75.2617,12.3493,47.7721,30.112,85.1225,35.538,45.2776,54.0293,24.0134,98.665,53.8416,56.2298,30.314,64.9497,64.55,58.5648,73.1272,38.3556,46.9803,27.05,65.7942,52.7434,69.3372,23.9874,82.1726,18.909,165.87,42.93,43.3918,33.8291,205.07,20.8627,102.5882,67.6541,124.8657,43.4742,41.3718,65.298,79.997,31.7422,34.2109,77.9883,,36.34,134.97,62.0334,185.0125,135.5201,48.2804,68.387321
2/10/2015,161.7234,372.995,61.6142,616.66,33.0324,1057.62,54.6429,38.8225,665.03,71.27,64.3924,25.6609,75.71,47.9713,23.4937,75.2521,12.4812,48.5556,31.3834,85.5124,35.2613,45.5301,55.7953,24.2627,100.787,55.8132,56.2474,30.3399,65.5618,65.67,58.5312,73.9036,38.6635,47.892,27.35,66.5454,53.4307,72.9701,23.5834,83.3247,20.019,168.25,44.12,44.1438,34.1795,206.03,21.2833,101.9122,69.553,123.9665,43.805,42.471,66.3893,81.8593,32.196,34.5335,78.7641,,36.685,137,62.8731,186.6178,141.1801,48.9209,69.225006
2/11/2015,161.217,375.14,61.0811,620.51,33.1886,1060.06,54.7561,39.2861,669.64,71.02,64.288,25.6036,76.66,47.7828,23.4384,75.2809,12.6053,48.6377,31.5089,85.4238,35.6591,45.6984,55.424,24.3687,100.4591,57.236,55.3218,30.3399,65.3716,65.97,58.4386,74.1017,38.5491,47.6883,27.145,66.2393,53.6295,72.7717,23.1451,83.4931,20.0287,168.35,44.25,43.4585,34.7545,207.45,20.9469,103.7514,70.0483,124.0216,43.566,42.2894,66.1901,80.0518,32.229,34.4899,77.9978,,36.89,135.9,63.2613,186.3488,139.4365,48.8615,69.24382
2/12/2015,150.3263,377.17,61.1987,617.51,34.0042,1091.95,57.9271,39.5535,670.29,71.55,64.1741,26.0806,75.85,48.2542,23.2662,86.1996,12.6906,49.2846,31.8017,85.7516,35.9444,47.0447,56.2934,24.485,102.1439,57.8051,55.6039,30.4872,65.6528,66.58,57.9003,75.1158,39.3496,48.7454,27.12,66.9441,53.5467,74.6614,23.5834,84.273,20.5016,171.92,44.375,43.7869,35.2667,206.57,21.3768,104.7953,70.4061,124.5996,43.9566,42.7715,66.5798,80.4261,32.4742,34.1847,78.783,,36.975,136.07,64.1009,191.0752,142.6449,49.3964,70.062653
2/13/2015,149.0754,381.83,61.8964,618.5,33.9348,1103.37,56.7852,38.7601,674.89,73.27,65.3419,25.9375,76.82,48.4978,24.0037,86.1227,12.6441,49.1661,31.4671,85.9465,35.6245,47.0615,56.8141,24.7489,101.898,58.0693,56.6,30.3659,65.6859,67.68,57.4124,74.8781,39.4992,48.4739,27.22,66.8143,53.2651,75.0157,23.7338,84.7693,20.714,173,43.71,43.8059,35.5542,205.55,21.3955,105.9187,69.5897,124.0491,44.1909,42.6574,66.3806,81.2933,32.6439,34.7427,79.7197,,36.88,136.66,67.947,191.2366,146.9043,49.3238,70.486191
2/17/2015,149.1449,375.43,61.7391,615.15,34.0823,1120.99,57.1532,38.5908,670.93,72.75,66.0445,26.1092,76.73,48.2856,23.9804,85.3575,12.4967,48.8837,31.1492,85.5921,35.3737,47.8019,56.5741,24.5079,101.9982,58.2319,56.972,30.4439,65.2641,67.48,57.9171,73.658,39.2881,48.8909,27.43,67.2038,52.702,76.8062,23.5491,83.6172,21.1097,171.44,43.4,43.7202,35.8507,205.7,21.4236,106.1275,68.3924,125.0951,44.4988,42.867,66.8341,81.5672,32.3374,34.4027,80.013,,36.45,135.91,68.0734,191.4878,144.7469,50.2219,70.32618
2/18/2015,152.1133,373.37,61.6919,617.92,33.9435,1122.99,56.9078,39.3307,674.57,69.8,66.7661,25.9661,77.02,48.8514,24.1865,85.8099,12.5743,48.993,31.1074,84.653,35.1489,42.6692,56.2572,24.7115,101.9891,58.0083,56.0331,30.3226,64.561,67.51,57.833,73.7214,39.2793,48.6291,27.25,67.2501,52.6026,76.9574,23.2702,83.821,21.5248,171.67,46.71,44.5579,36.1292,205.78,21.2273,106.6444,69.6081,125.1685,44.4298,43.3188,67.4533,81.5216,31.9037,34.6119,80.3063,,37.06,136.615,68.0192,190.6268,146.1483,50.5191,70.288536
2/19/2015,152.1629,378.995,62.4548,618.34,33.9521,1218.05,57.1815,39.1782,673.28,69.59,67.1269,26.0711,76.7,48.9693,24.5053,87.8695,12.7449,50.1866,31.3751,84.7947,35.5121,42.6776,55.9493,24.5079,101.0329,57.6221,56.1305,30.314,63.8082,68.3,57.5133,73.298,38.9977,48.726,27.31,67.0368,52.172,78.5164,22.4945,83.4754,21.6599,172.67,48.41,44.596,35.7339,204.91,21.2273,107.8872,70.8882,125.6731,44.5309,43.398,66.869,80.9282,31.9744,35.4751,81.1105,,36.915,136.92,67.2157,190.4295,146.1944,50.6313,70.50502
2/20/2015,153.94,383.66,62.3447,623.31,34.0823,1216.23,57.8516,38.7927,674,68.98,68.0669,26.0615,77.69,48.8828,24.6626,88.8319,12.7217,50.624,31.4922,85.2997,35.4515,41.5837,55.9945,25.3161,102.2168,57.6221,56.228,30.0888,67.6132,68.13,58.4639,73.5504,39.3936,48.8036,27.38,68.2146,52.7517,78.4219,22.4596,83.4754,21.8433,184.26,47.77,45.1814,36.0484,205.84,21.2647,109.3585,70.1515,127.8109,44.9904,43.5563,67.0347,82.3432,32.4035,36.2161,83.5276,,37.515,138,68.4345,191.2725,146.1022,51.1992,71.003845
2/23/2015,156.0447,380.14,62.2897,636.77,33.8307,1207.58,57.7761,39.0169,671.17,69.71,67.858,25.8898,77.8,49.1814,24.6839,91.1898,12.7062,51.0158,31.5256,85.4238,34.8463,41.5669,56.1666,25.5217,102.2532,56.7481,55.2625,30.2273,67.0921,67.61,58.8845,74.5437,39.6311,48.2993,27.24,68.3722,53.1326,78.3746,22.1284,83.5817,21.7661,183.24,47.86,45.2195,35.9316,208.52,21.1058,110.2036,70.7409,127.2329,45.4108,43.5889,66.8777,82.1515,32.2479,36.3643,83.774,,37.935,137.25,68.7685,191.2097,142.2853,51.1398,70.93795
2/24/2015,155.2703,378.59,62.0065,637.79,33.1973,1219.79,57.6251,39.0796,667.91,68.39,68.2947,26.3572,77.47,49.92,24.8241,90.6364,12.6906,50.8518,31.5758,85.3883,34.5436,41.7352,56.1938,25.4158,106.324,56.4839,55.1651,29.8896,66.6372,67.28,58.8592,74.5192,39.8511,49.6668,27.36,69.2254,51.4267,77.7085,22.0631,84.1755,21.1194,183.51,48.08,45.4146,35.7968,207.54,21.7227,111.066,70.8238,126.7007,45.0593,43.5284,67.1044,81.7224,31.6633,37.4454,84.4186,,37.775,138.39,68.904,192.1963,135.5274,51.4172,71.276794
2/25/2015,155.1214,385.37,62.8009,637.12,33.232,1250.86,58.314,39.3486,675.52,68.56,68.8169,26.1188,79.16,50.5408,24.8029,91.0551,12.807,50.9156,31.6678,85.7427,34.8376,41.609,56.221,25.9871,105.9233,56.7481,56.1217,30.1407,67.4643,68.1,59.6416,75.2845,39.7719,49.1528,27.85,69.0213,52.6523,78.0061,22.5904,87.4369,21.2063,185.89,48.92,46.0809,35.7159,208.69,21.4329,110.3699,71.4593,127.0219,45.2385,43.9057,67.2789,81.9415,32.7099,37.7418,85.2859,,38.225,138.76,70.0686,192.7344,131.8857,52.1436,71.822685
2/26/2015,154.2577,384.8,62.1796,644.97,32.5812,1241.25,58.2102,39.241,670.29,67.89,68.5416,25.9661,79.04,50.588,24.8836,89.7462,12.7062,50.8791,31.4169,85.5212,34.9068,41.5922,56.6013,26.7829,105.0764,56.9311,56.5468,29.8636,67.1818,67.73,60.3061,74.8856,39.6575,48.5806,24.78,68.7153,52.6523,78.8207,22.7821,88.9435,21.187,186.15,49.21,46.2951,35.734,209.34,21.1805,107.3864,70.7317,126.1411,45.5096,44.0408,67.0608,80.9738,32.0923,37.8465,84.248,,38.505,140.59,69.4095,191.5194,131.6275,52.4275,71.596794
2/27/2015,153.8109,380.16,62.0065,642.68,33.0584,1237.48,58.1251,39.4382,664.97,67.41,68.9499,26.052,79.68,50.2894,24.6158,88.3025,12.6751,51.1798,31.2078,85.1225,35.9703,41.7604,56.4338,26.4982,104.5026,57.4595,56.3077,29.5778,66.8328,67.11,62.0811,74.7879,39.6311,48.697,24.575,68.706,52.7682,78.707,22.939,88.3983,20.9746,184.35,49.32,46.3572,35.4722,208.13,21.0871,105.9443,70.3817,126.0768,48.6155,43.5447,66.9998,80.5356,32.361,37.9685,83.5276,,38.505,140.76,69.2109,190.7544,131.3786,53.5634,71.502693
3/2/2015,153.6521,385.655,63.029,649.53,33.5183,1249.4,59.591,40.5141,670.86,67.95,69.3961,25.8898,79.92,50.588,24.8156,88.7164,12.8535,51.1707,31.4587,85.8845,35.8061,42.4504,57.19,26.76,105.7503,58.679,57.6363,29.6124,67.0406,67.77,62.468,75.2601,40.3085,48.5321,24.815,69.6334,52.9173,80.3456,23.1481,89.3815,21.1097,186.17,50.82,47.1352,35.7972,212,20.9655,106.1532,72.7671,126.6732,48.6982,43.8894,67.741,82.7083,32.7523,37.9772,84.6556,,38.52,143.62,69.7346,193.4994,131.3141,54.0191,72.359161
3/3/2015,153.3542,384.61,62.9346,651.9,33.9955,1242.03,59.5532,40.0658,668.43,68.34,68.0289,25.3461,79.16,50.2029,24.7625,87.6,12.5433,51.4258,31.6176,84.6176,36.2989,41.8193,56.8005,26.5834,105.7047,59.4921,56.8214,29.1967,66.4506,67.39,62.6699,74.3157,40.2469,47.9599,24.925,69.5592,52.5612,79.4742,23.4445,89.1491,21.2545,185.59,50.36,46.7629,35.5625,211.66,20.358,105.2482,73.3657,124.7189,48.4915,43.7846,68.0201,81.1929,32.3469,37.1839,82.0679,,38.22,142.03,69.238,193.0224,129.1382,53.8276,72.161499
3/4/2015,149.7405,382.72,63.5323,652.48,34.5248,1225.67,58.7966,39.9762,664.16,67.14,68.3137,25.6322,78.84,49.4172,24.7859,86.4932,12.4347,52.3825,31.4253,83.8601,36.3422,41.4996,56.5379,29.3529,104.5117,58.862,55.6611,28.9455,66.434,64.69,62.5017,74.3483,39.9127,48.5418,24.03,68.6411,52.0809,78.7544,22.9956,89.6049,21.3124,185.03,50.57,46.5481,35.2735,207.83,20.7038,105.1786,74.038,123.8105,48.2985,43.3467,67.7759,79.2302,32.196,36.8683,80.6934,,37.755,139.91,69.0574,190.3404,127.9812,52.8832,71.785034
3/5/2015,151.4183,387.83,63.0211,650.97,34.386,1231.9,58.6736,40.7651,670.49,67.14,68.0859,25.7753,79.43,50.4544,25.1132,87.9465,12.4967,51.9634,31.4587,84.0295,35.8234,42.6692,56.5379,29.1894,105.559,59.0043,55.8028,27.7243,67.0156,64.62,61.9128,74.275,40.2381,48.6097,24.15,69.1419,52.3293,78.5176,22.7298,88.586,21.1677,185.18,51.32,46.9968,35.5173,208.02,20.788,104.8902,75.0787,123.2142,48.3284,43.6122,68.1945,79.4036,32.3987,37.0089,80.902,,37.895,140.86,68.6783,189.7374,128.1518,53.1738,71.8321
3/6/2015,147.9933,380.09,62.2032,645.2,34.4554,1215.99,57.3685,39.8058,658.68,65.98,67.7156,24.9645,79.61,49.2757,25.449,87.0321,12.3571,54.0955,30.8147,82.8524,35.2094,41.7689,55.8315,29.0623,104.2294,57.3986,54.9702,27.8196,67.1901,63,61.7109,73.3469,39.5256,47.1549,23.83,68.1682,52.1554,77.2105,22.3376,86.8162,20.8684,180.25,50.04,46.2569,34.8041,204.19,19.8345,102.1652,73.292,121.0488,48.0751,42.9531,67.3312,77.7513,32.0734,36.4113,80.2669,,37.4,138.59,67.5407,183.0774,126.3078,52.2757,70.975601
3/9/2015,147.2189,378.56,62.1167,650.89,34.5595,1217,57.4347,40.3348,660.34,64.33,68.1238,25.0026,79.7,49.7865,25.8464,87.3215,12.4347,55.6354,31.7515,83.7263,35.2613,41.5669,56.1213,29.3348,104.958,57.4799,55.6965,27.577,66.758,63.2,62.3839,74.4134,39.6399,47.2519,23.98,68.8637,51.8076,78.1198,22.2679,87.3347,20.1831,183.64,50.865,46.5051,34.9576,206.58,19.9561,102.1453,72.8684,121.9021,48.5586,43.3374,68.5172,77.0575,32.1677,36.2706,80.9304,,37.9,140.96,68.0666,185.1294,122.4725,52.4606,71.380341
