Date,AAL,ALK,ALLE,AME,AOS,ARNC,BA,CAT,CHRW,CMI,CPRT,CSX,CTAS,DAL,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FBHS,FDX,FLS,FTV,GD,GE,GWW,HII,HON,INFO,IR,ITW,JBHT,JCI,JEC,KSU,LHX,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PCAR,PH,PNR,PWR,RHI,ROK,ROL,ROP,RSG,RTN,SNA,SWK,TDG,TXT,UAL,UNP,UPS,URI,UTX,VRSK,WAB,WM,XYL,XLI
10/11/1999,,,,2.4498,3.5755,51.6555,27.418,17.2861,6.2173,8.4431,1.6358,4.6787,30.0047,,12.8248,18.7363,12.7956,16.9734,12.8077,7.0993,1.8927,,38.5492,4.5364,,21.2279,22.0198,31.596,,38.5868,,16.3541,26.3132,2.929,27.9917,8.6316,1.3263,9.0734,18.5304,10.869,17.0244,29.4144,,18.3867,14.314,4.8843,22.9288,9.7885,17.6466,8.1585,13.2262,1.0549,15.5903,4.5327,25.3754,18.4566,14.3696,,30.1429,,8.5578,,20.06,19.64,,7.8226,8.2382,,20.2839
10/12/1999,,,,2.433,3.4729,50.9894,25.9079,16.4165,6.0371,8.4032,1.5992,4.5716,28.5682,,12.4354,18.3605,12.8836,16.5829,12.5726,6.6958,1.6732,,38.0983,4.4331,,19.6319,21.7068,30.8053,,36.9118,,15.8371,25.4643,2.8767,27.3309,8.4169,1.3187,8.9439,17.4996,10.943,16.5393,28.6032,,17.4099,14.7139,4.8532,22.7186,9.5219,17.6931,8.1585,12.746,1.0501,15.3993,4.6732,14.3106,18.7598,13.9158,,29.1722,,8.4713,,18.75,18.4839,,7.851,8.7183,,19.8636
10/13/1999,,,,2.4175,3.4068,49.9645,26.4766,16.73,5.8569,8.3538,1.5833,4.444,28.5995,,11.9053,17.6455,11.9155,16.9021,12.4275,6.6833,1.7124,,36.4121,4.4331,,17.8011,21.3831,31.5113,,35.6463,,15.5686,24.9669,2.8369,25.6392,8.4169,1.2824,8.8791,16.8531,10.4436,16.021,28.1171,,16.5424,14.3914,4.6867,22.4798,9.0315,17.6068,8.035,12.5926,1.0501,14.9329,4.5327,13.3487,18.1898,13.8795,,28.516,,8.3189,,18.69,17.8757,,8.0312,8.2654,,19.3055
10/14/1999,,,,2.4252,3.3773,50.4256,28.5229,16.4549,5.9019,8.223,1.5942,4.3722,29.2681,,12.4354,17.4759,12.4631,16.9221,12.4536,7.0473,1.6475,,36.4121,4.3488,,18.4613,21.4832,31.4619,,36.3004,,15.4972,24.9669,2.8767,22.996,8.3877,1.2672,8.6236,15.8588,10.4067,16.0596,28.4484,,16.6545,14.314,4.7458,21.9734,9.1363,17.6931,8.0852,13.0405,1.0461,15.0693,4.5917,14.7532,18.1171,14.0308,,28.4927,,8.2757,,18.13,18.168,,7.8795,7.8396,,19.1057
10/15/1999,,,,2.4252,3.3915,50.4256,27.7841,16.5821,5.8569,8.0539,1.7708,4.3016,28.5368,,12.1507,18.3055,12.16,16.4575,12.0458,6.7353,1.5772,,35.9612,4.2809,,17.7399,20.7017,31.1583,,35.952,,15.2829,23.9356,2.8516,23.3264,8.4169,1.2103,8.4771,14.7182,10.1354,16.1258,27.6743,,16.4332,13.9914,4.5954,22.0021,9.091,17.6466,8.035,12.6223,1.042,14.7965,4.448,15.7092,17.8139,13.6133,,28.2985,,8.1458,,16.44,17.6875,,7.851,7.6721,,18.837
10/18/1999,,,,2.4175,3.3691,50.067,27.5423,16.381,5.9019,8.1034,1.75,4.2093,28.3697,,12.4158,18.278,12.0671,16.4575,11.9819,6.7998,1.611,,36.1235,4.3488,,17.9304,21.0361,31.0665,,34.8455,,15.5143,24.0384,2.8369,21.6585,8.2803,1.1628,8.4328,14.828,10.3265,15.784,27.4607,,16.5807,13.9076,4.6144,22.2744,9.0458,15.9457,8.035,12.3896,1.0501,14.7393,4.3628,17.6271,18.0019,13.6133,,28.8072,,8.1147,,16,17.5799,,8.0596,7.9257,,18.4718
10/19/1999,,,,2.3528,3.0966,50.0157,27.9476,16.2686,5.9128,7.9646,1.7758,4.1375,29.2525,,12.0067,17.9022,11.9742,16.3521,10.1591,6.935,1.611,,35.6185,4.3162,,17.7807,21.1148,30.3604,,34.0447,,15.3543,23.8726,2.8307,22.3352,8.3413,1.2179,8.4124,15.0964,10.3265,15.7123,27.8291,,16.0644,14.2753,4.477,22.6613,9.0744,15.9856,8.0852,12.0184,1.0292,14.7393,4.2494,16.8894,17.7715,13.3894,,28.151,,8.2982,,16.06,18.0235,,7.9696,7.9257,,18.4856
10/20/1999,,,,2.3683,2.9928,51.1944,28.8497,15.9728,5.992,7.8945,1.7658,4.1375,30.3651,,11.7416,18.7042,12.4631,16.3863,10.6134,7.1367,1.5831,,35.3931,4.2972,,19.2065,21.7515,30.5793,,33.9285,,15.0344,23.7068,2.9039,23.3608,8.3706,1.2559,8.3067,14.6389,10.0552,15.817,27.984,,16.1942,14.0688,4.6205,22.2744,9.0744,16.6101,9.4134,12.2213,1.042,14.7965,4.4194,17.1491,17.6987,15.3921,,29.0479,,8.2757,,18.13,18.82,,7.8795,7.8396,,18.6441
10/21/1999,,,,2.3528,2.8901,51.1944,29.2158,15.5158,5.9578,7.9152,1.8383,4.2093,29.6443,,11.6795,18.8784,12.6147,16.2609,10.8122,7.1243,1.6394,,35.1677,4.2483,,18.9309,22.043,29.259,,33.0849,,13.7289,23.2724,2.8641,22.996,8.3096,1.2465,8.1773,14.4864,9.8271,15.6461,28.1759,,16.2296,14.1914,4.5021,21.7632,8.7792,16.3178,10.0891,12.0506,1.0333,14.5765,4.2213,17.2612,17.6623,14.8597,,28.9276,,8.7949,,17.56,18.736,,7.851,7.6132,,18.4443
10/22/1999,,,,2.3851,2.8972,51.5019,29.1766,16.4266,5.9812,8.0236,1.8958,4.2161,30.1666,,12.0263,19.5384,12.8836,16.7425,11.0125,7.5278,1.6421,,36.0694,4.2646,,18.8016,22.4669,30.8053,,34.0019,,14.3202,23.4813,2.7993,24.3176,8.3877,1.3111,8.3476,14.4864,9.9443,15.8501,28.6589,,16.1381,14.3527,4.5833,21.9734,8.9411,16.8161,11.0274,12.3748,1.0549,14.3565,4.5327,17.7392,18.4203,15.2045,,29.4867,,8.9802,,18.13,19.1359,,8.0312,7.8125,,18.9334
10/25/1999,,,,2.3683,2.876,51.3481,28.889,16.0545,5.8911,7.9551,1.8442,4.2947,30.1353,,11.9445,19.2772,12.4631,16.4946,10.7483,7.4488,1.6786,,35.6185,4.2646,,18.6314,22.4007,30.4028,,33.2805,,14.3916,23.2724,2.7532,23.6568,8.1583,1.2824,7.966,14.029,9.8641,15.5083,28.7363,,15.9168,14.5139,4.5583,21.4671,8.6602,16.65,10.0891,12.0976,1.0549,14.1893,4.5327,17.0369,17.8867,15.6946,,29.3158,,8.9576,,18.13,18.6116,,8.1165,7.8985,,18.9059
10/26/1999,,,,2.3774,2.8465,50.1695,29.34,16.501,5.6551,8.0045,1.7817,4.1808,29.1532,,11.8005,19.1626,12.3996,16.6884,10.7672,7.4113,1.6335,,35.1136,4.4005,,18.2061,22.4669,29.7885,,32.0212,,14.2117,23.027,2.7323,23.3925,8.2486,1.252,8.0069,13.9131,9.71,15.1279,29.6652,,16.1558,14.1914,4.47,21.4384,8.6292,17.0686,10.232,11.9738,1.0501,13.173,4.4194,15.6383,17.5108,16.4872,,28.5393,,8.8936,,17.94,18.3798,,7.851,7.9529,,18.7887
10/27/1999,,,,2.4977,2.9137,48.1197,29.34,16.4831,5.947,7.9742,1.8125,4.2378,30.198,,12.1278,19.3092,12.7027,16.5288,10.9036,7.7233,1.6335,,37.1966,4.4331,,18.5055,22.9713,29.6968,,33.3172,,14.4431,23.3155,2.7072,22.1396,8.4023,1.2977,7.6253,13.6874,9.7901,15.365,30.2071,,16.1735,14.8365,4.5773,21.2569,8.5292,18.8093,10.1123,11.8328,1.0501,13.6129,4.3347,16.0042,17.6987,16.3723,,29.0479,,9.0113,,17.44,18.4839,,7.9411,7.8125,,18.8508
10/28/1999,,,,2.5546,2.9445,47.5559,29.9088,16.2956,5.8803,7.8753,1.8383,4.444,31.1487,,12.0885,19.3917,13.2797,16.9392,10.7759,8.0478,1.6507,,38.7205,4.5201,,19.3325,23.7868,29.6544,,34.3503,,14.9087,23.7068,2.7323,23.2603,8.5243,1.4024,7.9217,13.9924,10.4067,16.3339,29.9965,,16.3594,15.4041,4.7148,21.6152,8.5889,19.2279,10.3053,11.6793,1.0589,13.7757,5.3849,16.2993,17.9655,16.336,,29.7041,,9.4994,,18.5,19.4283,,7.9411,8.0389,,19.2779
10/29/1999,,,,2.5546,2.87,49.8107,30.1115,16.4623,6.093,8.0842,1.9167,4.6582,31.4725,,11.8627,19.5063,13.0988,17.1158,10.921,7.7753,1.6335,,38.8287,4.588,,18.8662,24.2339,29.9227,,34.8088,,14.9258,24.2871,2.7051,21.2145,8.6609,1.4444,7.6457,12.1991,10.3635,16.8876,29.433,,16.1942,15.7654,4.7278,21.8827,8.9754,18.5236,10.4482,11.9887,1.0589,13.5865,5.5526,17.2612,18.4203,16.7897,,29.9721,,9.65,,18.63,20.3323,,8.7139,8.3242,,19.3813
11/1/1999,,,,2.5869,2.9729,50.067,29.1766,16.2599,5.9704,8.0045,1.9533,4.6013,31.8016,,11.8005,19.2497,13.3726,16.7967,10.6671,7.9563,1.611,,37.422,4.7239,,18.7165,23.1394,30.0992,,35.304,,14.5688,24.3899,2.7303,18.7986,8.4487,1.4633,7.1347,12.2784,10.0984,16.5776,29.1048,,16.1735,15.9266,4.6957,21.1375,8.7082,18.2313,10.6181,11.7709,1.063,13.6393,5.9515,17.1491,18.0019,16.6385,,28.5393,,9.3696,,19.75,20.04,,8.8277,8.4918,,18.8852
11/2/1999,,,,2.5947,2.9516,49.862,28.3594,16.6855,6.0155,8.1034,1.9067,4.501,30.9815,,12.0067,19.7355,13.4313,16.3322,10.7396,7.9313,1.5799,,37.7016,4.6369,,18.4613,23.0714,29.5697,,34.2709,,14.3545,23.5642,2.7177,20.8814,8.3706,1.452,8.0716,12.2357,10.4436,16.7824,29.3773,,16.1558,15.6815,4.7398,21.3763,8.9324,18.1914,10.3517,11.417,1.0589,13.4766,5.9197,17.0783,18.1535,16.336,,28.8538,,9.3471,,18.56,20.1643,,8.7139,8.4058,,19.1195
11/3/1999,,,,2.5947,2.9954,48.9511,28.2744,16.8552,5.947,7.3363,1.9167,4.444,29.9368,,12.6187,19.9371,13.4019,15.8876,10.6221,7.9168,1.5831,,37.3679,4.675,,18.9071,23.4971,29.2166,,34.2709,,13.9803,23.3553,2.8101,21.6744,8.5706,1.4596,7.7105,11.3208,10.4067,17.0593,29.2596,,16.2296,15.4106,4.4078,20.8986,8.9468,18.6897,10.7378,11.1373,1.067,13.393,5.8382,16.5235,18.1171,16.4509,,29.0013,,9.1307,,18.38,20.04,,8.6238,8.3242,,18.9886
11/4/1999,,,,2.6115,2.9587,49.0022,28.3594,16.239,5.6316,7.1066,1.9167,4.4508,29.7435,,12.6187,19.8821,13.2503,16.4233,10.4769,7.8128,1.6196,,36.7457,4.675,,18.3762,23.5865,29.1037,,33.6228,,13.6404,22.7352,2.8626,21.4101,8.2657,1.4843,7.581,10.9792,10.4067,16.3672,29.337,,16.2296,15.4886,4.4329,20.483,9.0374,21.1813,11.3671,11.5407,1.0758,13.4194,5.6931,16.2285,17.5108,16.4872,,28.3218,,9.1204,,18.13,19.0721,,8.0596,8.1521,,18.9334
11/5/1999,,,,2.6192,2.9445,50.1813,28.9674,16.2956,5.3505,7.0173,1.8442,4.444,29.545,,12.7823,20.1113,13.3726,16.2809,10.3587,7.69,1.6561,,37.7647,4.6421,,18.4205,23.9209,29.5502,,34.0019,,13.8546,21.9294,2.8353,20.7176,8.1876,1.5224,7.4958,10.601,10.7519,16.4391,29.6281,,16.1381,15.248,4.47,21.6152,9.066,21.055,11.5602,11.417,1.0927,13.503,5.4393,16.4114,18.1171,16.6385,,28.1044,,9.0113,,17.56,18.7797,,7.9411,8.1793,,19.0368
11/8/1999,,,,2.5947,2.9291,49.1048,28.889,16.0902,5.1919,6.8785,1.8383,4.4725,29.545,,12.8052,19.9371,13.4313,16.2438,10.4492,7.7088,1.6673,,39.9559,4.6257,,18.5668,23.9657,29.6353,,34.2709,,13.8203,22.0554,2.9677,21.2145,8.0656,1.5187,6.9439,10.7901,10.7519,16.5443,29.4144,,15.8047,15.4106,4.4329,21.6152,9.0064,21.3008,11.3671,11.6645,1.1001,13.8329,5.2126,16.7065,18.0746,16.7534,,28.1743,,9.2277,,16.94,18.904,,8.1497,8.3242,,19.0643
11/9/1999,,,,2.6037,2.9066,49.2586,27.1827,16.0367,5.0694,6.6282,1.865,4.6218,28.5682,,12.8052,20.1113,12.9472,16.4946,10.4229,7.8273,1.6083,,39.6764,4.6421,,18.2503,23.8548,29.7274,,34.3075,,13.6775,21.6807,3.0454,22.2718,8.0973,1.4995,7.1551,11.1683,10.3265,16.3339,29.1234,,15.8607,15.4496,4.4389,21.2282,9.14,21.261,11.0775,11.5085,1.1001,14.4093,5.4393,16.7832,17.9655,17.8122,,27.1065,,9.1965,,16.5,18.4436,,8.1497,8.0389,,19.0781
11/10/1999,,,,2.6037,2.722,48.8486,27.386,15.998,5.6316,6.7589,1.8125,4.5796,28.1085,,12.8445,20.5375,13.0988,16.1555,10.6595,7.9833,1.5912,,39.0001,4.6257,,18.2503,23.9657,29.5502,,35.7992,,13.3718,21.7437,3.0853,22.2718,8.0217,1.5013,7.029,11.705,10.5608,16.3672,29.337,,16.1942,15.5342,4.3887,21.6438,9.0374,20.7627,11.2204,11.4925,1.096,14.5765,5.3849,16.4114,18.305,18.381,,26.5745,,9.0338,42.3208,16.69,18.084,,8.2682,7.0471,,19.0023
11/11/1999,,,,2.5546,2.6782,49.9249,26.9793,16.37,5.7001,6.7382,1.7817,4.6149,26.9697,,12.8641,20.51,12.8836,16.6,10.8785,8.1248,1.7011,,40.3527,4.59,,17.5459,23.9657,32.8745,,35.3407,,13.5147,21.8067,3.0391,23.3925,7.99,1.4977,7.1347,12.0832,10.3265,16.5443,29.1048,,15.5096,15.4496,4.2322,21.9734,9.0804,20.5567,11.2706,11.6044,1.0832,15.1529,5.2988,16.4468,18.0746,18.4173,,26.9395,,8.9473,46.5064,16.5,18.084,,8.1782,7.2463,,19.0781
11/12/1999,,,,2.6037,2.6699,51.1039,27.0974,16.37,5.7452,6.6888,1.7867,4.6582,28.1451,,12.9066,20.2809,12.4631,16.1555,10.9968,8.1643,1.6619,,41.0831,4.5736,,17.3757,24.2125,31.9389,,36.9851,,13.6346,20.709,3.0727,22.7317,7.929,1.5586,6.9643,11.5891,10.5176,16.2675,29.6281,,15.7309,15.8594,4.2072,21.3477,9.0804,20.5169,11.0544,11.4477,1.0832,15.0957,5.3532,17.2612,18.3414,18.8348,,26.7687,,9.0875,43.716,16.25,18.1479,,8.0881,7.4456,,19.209
11/15/1999,,,,2.6037,2.6333,52.4366,26.3234,16.5367,5.7776,6.9184,1.75,4.6867,27.9779,,13.4172,20.423,12.7321,16.0472,11.1895,8.3661,1.707,,40.2445,4.538,,17.4846,24.2339,32.1161,,37.2541,,14.1564,20.918,3.0727,22.8639,7.929,1.5699,6.9847,11.516,10.1724,16.0239,30.1699,,15.8991,15.7749,4.2513,22.5419,9.1257,19.5202,11.2706,11.3232,1.1041,15.1793,5.326,17.8867,18.5294,18.3023,,27.8132,,9.11,42.7859,16,18.3159,,8.2445,7.3324,,19.3124
11/16/1999,,,,2.5791,2.6995,52.0265,27.1433,16.9087,5.7668,6.9982,1.88,4.6787,28.1451,,13.1521,20.423,13.0694,16.5658,11.7999,8.7363,1.6845,,40.0731,4.6585,,17.7399,24.9726,33.2715,,37.786,,15.1053,21.495,3.0979,23.1969,7.8997,1.6213,6.8791,11.5891,10.6348,16.2287,31.3031,,15.787,16.1392,4.3968,23.0769,9.3786,19.7661,11.344,11.5099,1.1211,15.9756,5.2398,18.2939,18.7234,19.9299,,28.5626,,9.1844,40.9256,15.13,18.988,,8.2113,7.1059,,19.7671
11/17/1999,,,,2.5947,2.6924,51.4114,27.9174,16.4831,5.6551,6.7478,1.8283,4.5226,27.4555,,13.0081,20.423,12.6441,16.5596,11.5809,8.2683,1.7322,,38.8287,4.675,,18.1856,25.2516,32.2082,,37.2786,,14.9075,22.198,3.0853,23.3925,7.7607,1.6061,6.8519,11.7416,10.4806,15.9187,31.6004,,16.3417,15.6122,4.2577,22.8715,9.3046,20.5169,11.1972,11.7438,1.117,16.4464,5.3849,18.5123,18.784,19.7786,,28.5393,,8.9369,41.9736,15.06,19.0149,,8.1829,7.3324,,19.898
11/18/1999,,,,2.6192,2.6699,51.3601,28.206,16.6498,6.0479,6.7988,1.8333,4.501,27.7533,,13.0899,20.1663,12.4631,16.6685,11.6728,8.3078,1.8476,,39.1173,4.8476,,18.3762,24.9279,32.428,,37.9345,,14.7642,21.9294,3.0643,23.7255,7.5948,1.6993,6.8963,12.5834,10.2525,15.7138,32.0051,,16.8581,15.4496,4.3524,23.3157,9.2307,20.5966,11.1509,12.5999,1.1129,16.7192,5.4393,18.6244,18.6313,19.8512,,29.0984,,8.904,41.1179,15.63,19.7097,,8.273,7.1331,,19.96
11/19/1999,,,,2.6037,2.6404,52.3341,28.6586,14.6407,5.8569,6.8179,1.6717,4.4725,26.8391,,12.478,19.9096,12.4925,16.7402,11.6728,8.1913,1.89,,38.0442,4.7435,,18.7165,24.6256,31.8964,,37.205,,14.0475,22.2411,3.0853,23.1599,7.5338,1.7641,7.0022,12.9615,10.1724,14.9829,31.8494,,17.0588,15.0853,4.2637,22.5036,8.8275,20.5966,11.0544,12.4431,1.1001,16.8556,5.5254,18.9194,18.2526,19.3974,,28.881,,8.6651,40.3055,15.56,19.2443,,8.3916,7.4184,,19.7258
11/22/1999,,,,2.5222,2.5741,53.0003,27.4713,14.9562,6.0371,6.8977,1.7608,4.4281,26.134,,12.7627,19.7355,12.0928,16.3273,11.4085,8.4368,1.8701,,36.917,4.727,,17.6003,25.0727,31.4569,,37.4686,,14.0475,22.2809,3.1252,22.7317,7.6387,1.7032,7.0466,12.1991,10.1724,14.9497,30.8034,,16.6722,14.5584,4.2385,21.5736,9.0374,20.5169,10.9579,12.4282,1.0872,16.6664,5.6115,19.0021,18.558,19.0949,,28.4927,,8.4384,39.146,15.25,18.3809,,8.3299,7.2463,,19.6362
11/23/1999,,,,2.539,2.5303,53.4104,27.386,14.9384,6.2624,6.8785,1.7292,4.3419,26.1183,,13.499,19.4788,11.7001,16.3818,11.3078,8.4243,1.8363,,37.5392,4.6257,,17.3996,24.6149,31.0529,,36.5123,,13.4913,22.1151,2.9803,22.1026,7.6997,1.6536,7.1729,12.3516,10.2525,14.7781,30.1215,,16.4509,14.5974,4.1509,21.6934,8.8275,19.3541,10.8613,12.2565,1.0791,16.6356,5.752,19.2558,18.6313,18.8892,,28.4927,,8.5145,41.0434,14.69,18.907,,8.1212,7.3867,,19.4433
11/24/1999,,,,2.4899,2.522,52.7025,26.9334,14.4532,6.2858,6.7286,1.7033,4.3063,26.1862,,14.1142,19.7355,11.6363,16.2728,11.3253,8.5741,1.8476,,36.917,4.5051,,17.505,24.4807,32.4705,,36.0157,,13.5458,22.7153,2.7954,22.2718,7.6997,1.6746,7.1729,12.315,10.0183,14.3296,29.9067,,16.1263,14.1876,4.1448,21.7558,8.7535,19.1017,10.9308,12.2888,1.0832,16.5256,5.5254,18.6244,18.442,19.0415,,28.4422,,8.4488,42.1596,15.81,18.9306,,8.273,7.6721,,19.4502
11/26/1999,,,,2.5468,2.5374,53.5129,26.9334,14.3252,6.2173,6.7191,1.7817,4.2627,25.925,,13.7248,19.8203,11.7885,16.1839,11.1428,8.3203,1.8476,,37.1966,4.6257,,17.3553,24.2572,32.8249,,35.8257,,13.5458,22.5097,2.7576,22.5837,7.6704,1.6916,7.1524,12.2357,10.0183,14.2576,29.7324,,16.0698,14.2722,4.1378,21.7558,8.8418,19.188,10.8845,12.4755,1.096,16.2792,5.4393,18.5123,18.6313,18.7369,,28.2015,,8.428,43.0565,15.69,18.6338,,8.5386,7.6721,,19.3537
11/29/1999,,,,2.5222,2.6179,53.3079,26.8154,13.7478,6.1506,6.7063,1.7817,4.1777,24.2587,,13.4172,19.8478,11.9112,16.2183,11.0888,8.3577,1.7746,,38.6664,4.6942,,17.3996,23.8101,33.9377,,35.9789,,13.5458,21.8067,2.7828,21.8066,7.5167,1.783,7.1729,12.5651,10.0984,14.396,29.558,,15.8291,13.986,4.0692,22.053,8.5603,19.1017,10.7146,12.4282,1.0791,16.2528,5.4121,17.8513,18.6313,18.8526,,27.7161,,8.2012,42.4336,16.19,18.3168,,9.1933,7.3867,,19.0368
11/30/1999,,,,2.5869,2.6037,53.7179,26.6514,13.8044,6.2858,6.5055,2.1667,4.0835,23.9975,,14.052,19.9903,12.0928,16.3445,11.3078,8.4869,1.7349,,37.927,4.6942,,17.5459,23.2735,33.4061,,36.782,,13.8869,21.4121,2.8101,21.2779,7.6704,1.8116,7.1729,12.2568,10.0552,14.0527,29.7511,,16.703,13.9079,4.1448,22.5612,8.8561,18.6034,10.8111,12.351,1.0832,16.3628,5.6387,17.9516,18.4786,18.9684,,27.7627,,8.1458,41.1444,17.25,19.0554,,8.5956,7.6721,,18.9472
12/1/1999,,,,2.5623,2.5445,54.7944,27.222,13.9711,6.3975,6.3545,2.3125,4.1123,24.6191,,13.8262,20.5923,11.9406,16.3904,11.1895,9.0346,1.7575,,37.6294,4.7956,,17.2702,24.0551,33.6259,,37.2418,,13.583,21.8067,2.7177,21.1775,7.6387,1.8098,7.3437,12.4479,10.1724,13.5323,29.4024,,16.4622,13.9469,4.1882,22.7146,8.8871,17.5669,10.425,12.4431,1.0581,16.1956,5.6931,17.9634,18.558,18.9258,,28.1044,,8.0818,41.0323,18.81,19.5815,,8.5671,7.3052,,19.0988
12/2/1999,,,,2.5791,2.5149,56.9473,26.3234,14.1377,6.3308,6.3658,2.3333,4.0411,25.1415,,14.0716,20.8818,11.759,16.3445,11.1676,9.0721,1.7602,,36.8629,4.812,,17.5084,24.0891,33.4912,,37.2418,,13.0813,21.8266,2.8353,20.3845,7.4874,1.7869,7.494,12.3678,10.234,13.5655,30.2585,,16.5722,13.7453,4.1761,22.5324,9.0374,17.4407,10.6412,12.5725,1.0703,16.4728,5.6115,17.7392,18.3626,18.8526,,27.9102,,7.9952,41.7672,19.06,19.8277,,8.3584,7.1331,,19.0575
12/3/1999,,,,2.5714,2.4403,58.3825,26.4874,14.3669,6.421,6.2742,2.3283,4.1697,26.4108,,14.0716,21.5436,11.8179,16.5768,11.3166,8.9825,1.7602,,37.8188,4.7956,,17.716,24.3681,33.8456,,38.4679,,13.8324,22.2809,2.8101,19.7924,7.5484,1.7735,7.6443,12.3308,10.2094,13.7039,30.9186,,17.2975,13.9469,4.2637,22.6235,8.7821,18.0652,10.7648,12.7865,1.0493,16.3628,5.7792,17.2612,18.8207,19.1208,,28.0772,,8.0922,41.3811,19.5,20.364,,8.3299,7.0199,,19.3675
12/6/1999,,,,2.5869,2.4119,59.5646,25.2935,14.1764,6.3308,6.3995,2.4167,4.0835,26.7086,,13.7051,21.7136,11.7296,16.3818,11.1428,8.8638,1.7408,,36.917,4.6065,,17.3553,24.5433,34.2921,,37.818,,13.6547,22.6324,2.8227,18.973,7.4118,1.7355,7.6648,12.0595,10.3672,13.3218,30.4516,,17.0359,13.9079,4.2889,22.7146,8.6342,19.1017,10.981,12.7691,1.0493,16.6092,5.6931,17.1845,18.2892,19.5777,,28.0539,,8.1372,41.2627,19.13,19.6895,,8.3584,6.9927,,19.3124
12/7/1999,,,,2.5869,2.3078,59.7152,24.8869,13.599,6.3308,6.4654,2.4375,4.0479,26.672,,13.4597,21.8285,11.391,15.9861,10.8508,8.7347,1.6899,,36.7457,4.4366,,17.2056,25.0387,34.6891,,37.818,,13.2333,22.4666,2.7303,18.5713,7.4264,1.8457,7.5794,12.1027,10.0588,13.1834,28.954,,15.9034,13.8624,4.296,23.0118,8.5149,18.9356,10.9308,12.458,1.0703,16.4464,5.6115,17.1137,17.8311,19.1573,,27.9568,,7.8764,42.3527,19,18.9306,,8.273,6.6802,,18.9472
12/8/1999,,,,2.522,2.2782,58.8534,24.4342,13.4323,6.3326,6.4252,2.2917,4.0698,26.2175,,13.6822,21.3965,11.3321,15.7882,10.9705,8.591,1.6448,,36.6916,4.401,,17.1784,25.2659,35.086,,36.8188,,13.2591,22.1582,2.6253,19.1633,7.3801,1.9943,7.8561,12.3308,10.0218,12.7349,29.2654,,15.3475,13.7453,4.428,23.9707,8.5746,20.7228,11.1239,12.2888,1.0662,16.4992,5.5798,17.1845,17.715,19.3462,,28.6655,,8.0068,42.5894,19,19.7299,,8.3584,7.0199,,19.2779
12/9/1999,,,,2.4896,2.2628,60.1764,24.8016,13.6347,6.2423,6.5457,2.245,4.0767,25.4967,,13.7869,21.1667,11.4842,15.4499,10.6682,8.6701,1.6475,,36.0694,4.2996,,17.1852,25.6754,33.6684,,35.9422,,13.0813,21.7039,2.7303,14.9342,7.4728,1.9468,7.8561,12.2568,9.7936,12.7349,29.1689,,15.0116,13.5371,4.3645,23.3426,8.5889,20.5966,10.7648,11.7911,1.0662,15.9492,5.2716,17.0015,17.7944,19.0781,,28.5212,,7.8121,42.0413,18.19,20.047,,8.0643,7.0788,,18.7612
12/10/1999,,,,2.4896,2.2486,62.2267,25.6674,13.8966,6.04,6.6067,2.25,4.0904,24.8124,,13.7444,20.937,11.2388,15.3581,10.715,8.566,1.6223,,35.844,4.2996,,17.2498,26.3694,33.0517,,35.6356,,13.4196,21.0838,2.7828,16.0919,7.4411,1.9906,7.9415,12.2136,9.7505,13.0838,29.2467,,15.3475,13.8624,4.428,23.0118,8.4696,20.8889,10.8111,11.7289,1.0832,15.5665,5.6659,16.7419,17.5623,18.9684,,28.5914,,7.7461,41.188,19.06,19.9829,,8.1829,6.9655,,19.1057
12/13/1999,,,,2.5298,2.2628,62.1242,25.0508,13.7865,6.1412,6.6565,2.4117,4.0617,24.8803,,13.9767,20.8497,11.2094,15.3581,10.7018,8.5389,1.6732,,35.1677,4.4366,,17.3213,26.6144,34.8946,,36.2855,,13.4024,21.3822,2.8353,16.388,7.5167,2.0089,8.242,12.2568,9.8491,13.1502,29.1844,,15.0502,13.9014,4.3393,22.7721,8.336,20.9686,10.3787,11.4178,1.0832,15.2365,5.8382,16.6062,17.4096,19.005,,28.373,,7.7009,41.107,18.69,20.02,,8.273,6.7889,,19.2159
12/14/1999,,,,2.4896,2.2486,61.2529,25.2542,13.73,6.2767,6.6356,2.3492,4.0123,24.5042,,13.9277,20.9094,10.9345,15.7165,10.5324,8.2536,1.6507,,34.834,4.5215,,16.8891,26.8058,34.3772,,36.7084,,13.6346,21.6409,2.7429,16.388,7.3191,1.9766,8.0269,12.4479,9.8676,13.3606,29.3245,,15.1246,13.7843,4.3968,22.7721,8.2024,20.5966,10.6181,11.3083,1.092,15.3465,5.9787,16.1931,17.5257,18.8526,,28.5914,,7.5948,40.4842,18.38,19.6895,,7.9172,6.8523,,19.2159
12/15/1999,,,,2.5052,2.2782,64.7896,25.4182,13.846,6.3453,6.7368,2.2758,4.0261,24.99,,14.0324,20.7945,10.8413,16.6313,10.5865,8.2849,1.7097,,35.0234,4.453,,16.9504,25.8096,33.8881,,37.2663,,14.1019,21.8896,2.7828,15.5316,7.3337,1.8621,8.0269,12.3308,9.8676,13.8423,29.6545,,15.0681,13.7453,4.4592,22.892,8.2024,19.7262,10.6914,11.6965,1.0791,15.1265,5.8382,16.0455,16.9881,18.2068,,28.2755,,7.5844,39.7056,18.38,19.6051,,7.8271,6.5126,,19.0368
