Date,A,ABBV,ABC,ABMD,ABT,AGN,ALGN,ALXN,AMGN,ANTM,BAX,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,CVS,DGX,DHR,DVA,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,NKTR,PFE,PKI,PRGO,REGN,RMD,SYK,TFX,TMO,UHS,UNH,VAR,VRTX,WAT,WCG,XRAY,ZBH,ZTS,XLV
4/15/2002,21.7547,,14.1494,8.84,14.8138,23.106,4.401,5.5525,47.2489,57.4916,22.6619,28.794,61.65,16.2189,13.125,37.6262,2.9362,6.1308,33.5222,2.3833,24.6498,13.8241,34.931,13.3243,8.39,6.7475,4.02,,3.9,9.351,13.2839,7.225,4.085,10.15,,6.5667,39.1221,47.8019,41.9633,31.727,34.8016,27.3124,40.53,11.8803,8.39,20.7617,10.1169,10.3821,23.63,8.5313,24.6556,42.5446,18.8286,20.3873,16.5158,17.7787,30.82,26.3,,17.882,31.0059,,22.457
4/16/2002,22.7338,,14.2573,8.7,14.9737,23.6329,4.43,5.815,47.9969,57.3607,22.8126,29.066,61.52,16.3416,13.01,37.8698,3.0025,6.1695,33.7104,2.415,24.9398,14.0312,34.5642,13.6747,8.3733,6.9975,4.0725,,3.93,9.3667,13.4417,7.4375,4.169,10.51,,6.7067,39.8144,47.9166,41.3551,32.4188,35.163,27.5579,42.2,11.8803,8.21,21.2408,10.4013,10.8825,23.99,8.8348,25,43.395,19.1079,20.4564,16.5914,18.0308,30.43,27.6,,18.1002,30.4167,,22.609
4/17/2002,23.4514,,13.9009,8.25,15.0205,23.3743,4.291,5.615,46.9082,59.0709,22.4081,28.6655,61,16.3416,12.445,37.5991,2.9675,6.3465,34.0239,2.3233,25.2789,13.6927,34.9229,13.4423,8.3267,6.725,3.9497,,4.1025,9.2627,13.9429,7.315,4.2155,10.06,,6.7,39.3487,48.2509,40.8975,32.2699,35.6223,27.5729,41.3,11.5354,8.38,20.1495,10.8645,10.8199,23.29,8.7864,24.545,43.3875,18.5396,20.7739,17.1786,17.9954,30.4,29.45,,17.6046,29.9209,,22.6622
4/18/2002,23.2032,,14.3775,8.99,15.0674,23.7575,4.42,5.85,47.8058,61.1475,22.9831,28.3029,64,16.7197,12.57,38.0322,3.005,6.6395,34.0867,2.4167,25.3722,13.7166,35.3182,13.2771,8.3867,6.8375,3.9587,,3.895,9.2314,14.6577,7.4375,4.485,10.05,,6.6333,40.4627,49.0992,41.383,33.6536,35.7052,28.3342,41.1,11.5822,9.47,20.3465,10.8155,10.8199,23.94,8.8722,24.7108,43.0338,19.0405,20.553,18.1912,18.5481,30.94,29.23,,17.732,29.5749,,22.8979
4/19/2002,23.4715,,14.7258,8.34,15.0894,23.5659,4.5,5.5075,47.224,62.4215,23.2211,28.2198,62.73,16.5919,12.63,39.0771,2.8575,6.6956,33.8985,2.4383,25.5688,13.7236,36.4187,13.5458,8.6567,6.7,3.9341,,3.94,9.4098,14.8434,7.3675,4.4155,9.36,,6.6333,40.5886,50.197,41.2044,33.925,35.8031,28.5195,40.05,11.6504,8.76,20.1229,11.0932,10.8199,22.96,8.8326,24.1241,43.1316,19.2716,21.4458,18.5193,18.6586,31.61,29.77,,17.7592,29.7993,,23.0804
4/22/2002,22.6332,,14.8195,8.29,14.9902,23.3072,4.51,5.2975,46.5092,62.8926,22.7253,28.4918,62.83,16.2138,12.295,39.521,2.7113,6.758,33.9299,2.435,25.7605,13.6956,35.0737,13.3279,8.63,6.7625,3.8069,,4,9.1765,14.6206,7.2075,4.4005,9.24,,6.4333,39.8648,49.4485,40.9644,34.6168,35.3362,28.3092,39.82,11.5993,8.5,19.7556,10.9135,10.7752,22.9,8.5995,23.5969,42.4844,19.0116,21.524,18.5647,18.8045,30.01,29,,17.3728,30.1828,,22.9739
4/23/2002,21.6675,,14.3612,8.11,15.0426,23.0869,4.43,5.325,45.5036,61.6885,22.4557,28.2953,61.15,15.8357,12.285,37.6262,2.7225,6.7455,33.24,2.4992,25.9079,13.6518,34.931,13.1864,8.63,6.7025,3.7601,,3.95,9.0392,14.3607,7.2125,4.475,9.29,,6.8,39.5249,47.1532,40.1218,33.8375,34.4854,27.7933,39.62,11.7313,8.44,19.5373,10.6194,10.5966,21.76,8.4147,23.2483,41.6941,19.0308,21.2847,18.3833,18.6586,28.76,27.05,,17.5728,29.8368,,22.8067
4/24/2002,20.8762,,14.5832,8.02,14.789,23.1923,4.46,5.365,46.6339,62.3691,22.3525,27.8722,58.33,15.8408,12.2,37.5612,2.64,6.7829,32.9578,2.4692,26.0455,13.5321,36.0723,13.092,8.6,6.1,3.8225,,4,9.0255,14.5927,7.03,4.465,9.15,,7.2667,40.0347,47.4276,39.0002,33.8287,34.2746,27.4677,40.5,11.8207,8.36,19.4255,10.5378,10.5072,22.01,8.285,23.0442,41.2877,19.0116,21.5839,18.5647,18.5879,23.41,27.1,,17.6592,28.9014,,22.9587
4/25/2002,20.7555,,15.3979,7.83,14.7146,23.1635,4.17,5.1475,45.8776,65.3008,22.2693,28.5522,56.73,15.2736,12.32,37.6749,2.4762,6.546,33.6476,2.3892,25.8194,13.3246,36.378,13.1991,8.6367,6.25,3.5693,,3.9875,9.2275,15.3632,7.0425,4.425,8.27,,6.9867,39.9026,47.7969,39.2848,35.3962,33.5818,27.4927,38.68,11.6844,8.3,20.0004,10.1947,11.213,20.51,8.2586,22.9762,41.7619,18.4433,21.837,18.7827,18.5039,20.5,26.88,,17.4137,31.4268,,23.0271
4/26/2002,20.0916,,16.011,7.36,14.9158,23.585,3.4,4.6025,44.7473,65.3532,22.4636,28.3104,54.65,14.9823,12.345,37.8157,2.4125,6.4313,33.7104,2.2917,25.6081,12.9456,37.1117,13.1736,8.5867,6.285,3.2401,,3.96,9.1569,15.2147,7.0675,4.32,8.09,,6.8333,40.0347,48.8497,39.0728,36.6135,32.987,27.2824,38.62,11.5013,8.13,19.5692,9.7617,11.2577,19.97,8.2432,22.5552,41.4157,18.0388,22.0441,18.5755,19.2467,20.22,26.45,,17.5274,31.7074,,22.6546
4/29/2002,19.8837,,15.5772,6.95,14.6457,23.3455,3.7,4.385,43.1183,64.1404,21.952,27.7135,52.52,14.7881,12.115,37.1389,2.355,6.359,33.5536,2.2508,25.4754,13.2887,36.6837,12.8469,8.5967,6.2,3.2502,,4.11,9.0275,14.7227,7.05,4.225,7.8,,6.7267,39.5942,48.7948,38.113,35.6852,33.3559,27.3826,38.81,11.3395,7.87,19.3084,10.3009,11.2577,19.25,7.9485,22.4489,41.0845,18.3085,21.0546,18.5668,19.1008,20.1,26.35,,17.7865,31.062,,22.1377
4/30/2002,20.1519,,15.7849,7.01,14.8689,23.5659,3.85,4.62,43.9494,65.5102,22.5667,28.0838,54.95,14.7166,12.46,37.5179,2.4725,6.6221,34.1807,2.1492,26.0455,13.3565,37.454,12.9939,8.64,6.28,3.4722,,4.0575,9.3314,15.1776,7.12,4.2,8.21,,6.7667,40.1921,49.4984,36.8574,35.37,33.6496,27.2173,38.45,11.2757,7.9,19.351,10.4561,11.1505,20.65,8.1618,22.7508,42.5295,18.2026,21.4228,18.9576,19.1671,21.27,26.95,,18.0366,32.465,,22.3582
5/1/2002,20.4135,,15.4916,7.1,15.1583,23.6808,3.899,4.36,42.8191,67.1855,22.7253,28.522,54.25,15.1663,12.58,38.0593,2.4388,6.566,34.7452,1.9942,26.7237,13.2608,38.6198,12.9976,8.71,6.4375,3.6931,,4.0225,9.4235,15.4468,7.1,4.195,8.01,,6.6733,40.2487,51.0951,37.4991,36.4296,33.7324,27.6981,38.22,11.3693,7.61,19.9419,10.113,11.2041,19.94,7.2909,23.7074,42.5897,18.2989,21.1927,19.3462,19.4059,20.75,27.13,,18.0093,32.9233,,22.3582
5/2/2002,19.5149,,15.4773,7.2,14.8827,23.6904,4,4.2875,41.8217,67.5869,22.6064,28.2878,52.51,15.0232,12.5,38.357,2.45,6.5597,32.6128,2.0283,26.7237,13.0613,38.6401,13.052,8.64,6.55,3.6708,,4.3475,9.3529,15.5953,7.1425,4.425,8.32,,6.6667,40.4061,51.145,37.9455,36.342,33.2731,27.8333,38.31,11.1351,8.28,19.894,10.2028,10.811,19.06,7.1479,23.784,43.2746,18.2411,21.3308,19.4153,19.5871,19.22,27.15,,18.1139,33.3161,,22.685
5/3/2002,19.1192,,15.4509,7.2,14.7256,23.9586,3.99,4.2475,40.5584,65.7109,22.5746,28.2198,50.87,15.0436,12.39,38.4058,2.375,6.5872,32.6755,2.0992,26.7335,13.0254,38.685,13.1083,8.5467,6.5775,3.5659,,4.2675,9.2882,15.3818,7.1675,4.5,8.23,,6.7133,39.9214,51.1949,37.3317,36.0793,33.2204,27.7983,38.62,11.2544,8.2,19.5639,10.0558,10.8914,18.8,6.8158,23.5246,42.7177,17.8173,20.9396,19.3333,19.4456,18.19,26.9,,18.1002,32.9888,,22.5406
5/6/2002,18.6766,,15.7279,6.84,14.3811,23.4988,4.02,3.915,38.9045,66.2868,22.3684,28.0309,47.5,14.737,12.14,38.4166,2.24,6.5672,31.6407,2.0325,26.8318,12.9576,38.5912,12.7271,8.56,6.3825,3.3294,,4.045,9.2667,15.4375,6.8675,4.115,7.89,,6.4,39.0844,51.4943,36.5896,34.9321,33.1376,27.9836,39.78,10.8711,7.5,19.4574,9.7862,10.677,17.34,6.2814,23.0187,42.2661,17.7499,21.1375,19.3764,19.2865,17,26.33,,17.9957,32.3247,,22.1149
5/7/2002,18.6498,,15.4916,6.65,14.2433,23.1348,3.96,3.7625,38.6801,63.9658,22.0511,27.5398,47.57,14.3129,12.34,37.6316,2.275,6.4712,31.1327,2.0142,25.8489,13.4124,38.5708,12.6581,8.5667,6.5025,3.4343,,4.0325,9.6392,15.029,6.7175,3.34,7.54,,5.9867,38.027,50.4464,36.1878,34.1352,32.0985,27.8233,40,10.7093,7.09,19.0316,9.9414,10.5519,17.46,6.2967,23.0484,42.2661,17.827,20.7325,19.1174,19.0831,16.89,25.84,,17.6638,32.1938,,22.1605
5/8/2002,20.1452,,15.4773,7.61,14.4418,24.1406,4.01,4.1,40.8493,65.1176,22.0154,28.0989,52.05,14.5633,12.6,37.9618,2.4987,6.753,32.1111,1.9933,26.0357,14.1744,38.5301,13.1428,7.6833,6.4425,3.885,,4.1,9.6255,14.9733,7.1075,3.595,8.02,,6.26,38.3291,50.1471,37.594,34.1527,32.8665,28.3643,40.4,11.6121,7.15,19.7875,10.6113,10.945,19.5,6.4111,23.3843,43.109,18.4819,20.7003,19.411,19.8082,18.89,27.37,,17.8911,32.5492,,22.6546
5/9/2002,19.2734,,15.5812,7.5,14.3729,23.7479,4,3.9,39.5528,64.2712,21.8052,27.5473,49.11,14.4611,12.455,37.0144,2.35,6.6221,32.1738,2.165,25.7506,13.7994,37.7516,12.8106,7.45,6.28,3.7935,,4.01,9.3549,14.8712,6.835,3.25,7.251,,5.8333,38.6249,50.8955,36.2771,33.7937,32.6557,27.9285,39.79,11.4928,7,19.4308,10.0558,10.7395,18.62,6.4859,23.0654,42.078,18.453,20.5484,19.1066,19.8303,17.23,27.1,,17.2364,32.624,,22.3962
5/10/2002,18.7437,,15.3613,7.25,14.1248,23.2114,4.05,3.775,37.9487,59.4723,21.6743,27.4038,45.99,14.3589,12.45,36.5705,2.3013,6.5622,32.1424,2.1583,25.2985,13.7236,38.2855,12.6871,6.8,6.195,3.6362,,4.0275,9.3373,14.6206,6.69,3.4,7.51,,5.734,38.927,51.8935,35.9422,33.1194,32.2491,27.8534,39.55,11.4034,7.3,19.2818,10.0885,10.6859,17.5,6.4397,22.4404,42.078,18.1255,20.4702,19.0418,19.8966,17.14,26.79,,17.1864,32.5211,,22.0997
5/13/2002,19.0857,,15.3959,6.76,14.0614,23.4509,3.839,4.0575,39.8603,62.7966,21.7775,27.5927,44.6,14.4969,12.46,36.3918,2.3963,6.8029,32.3306,2.0958,25.0626,13.6837,37.4989,12.5946,7.04,6.1225,3.8549,,4,9.4608,14.2864,6.975,3.5,7.76,,5.96,38.9207,49.9974,36.2101,32.051,32.7912,28.3693,40.04,11.3864,7.25,19.681,10.26,10.9271,18.13,6.4331,22.5892,42.0178,17.8655,20.2999,18.9706,19.7817,18.38,26.85,,17.2455,32.755,,22.3582
5/14/2002,20.8226,,15.3226,6.96,14.2599,24.1215,3.911,4.35,43.0435,61.3831,21.8013,27.5322,45.95,15.432,12.565,36.3269,2.5125,7.1071,32.6755,2.0825,26.1438,13.8273,37.0342,12.9268,7.21,6.1025,4.1941,,4.0975,9.5922,14.2307,7.2625,3.4805,8.16,,5.9733,38.4172,47.9216,36.8381,32.4188,33.0397,28.8,40.11,11.7696,7.4,19.894,10.9217,11.5168,18.75,6.3935,22.9251,43.094,18.1737,20.0192,18.8691,20.4228,19.57,27.44,,18.0866,32.8765,,22.7611
5/15/2002,19.9508,,15.4509,7.099,12.9259,24.428,4,4.2475,42.6778,62.0899,21.1548,27.6002,47.62,15.3451,12.47,36.4893,2.5775,6.8889,32.7383,2.0833,25.8243,13.6198,37.1687,13.0212,7.4633,6.37,4.1495,,4.1125,9.7549,14.2957,7.265,3.455,8.02,,6,37.9137,48.7599,35.6101,33.3646,33.2656,28.4995,41.5,12.0294,7.5,19.4947,11.2403,10.8467,18.65,6.3341,22.585,43.2671,18.2218,21.1237,19.0828,20.3609,19.48,29.26,,17.8229,33.7838,,22.9587
5/16/2002,19.8502,,15.4926,7,12.609,24.5238,4.04,4.0325,41.8467,61.5925,20.9486,27.6531,45.61,15.3502,12.66,36.6138,2.4787,6.8315,32.3306,2.1333,25.1069,13.556,36.6878,13.0647,7.3233,6.0825,4.0368,,4.155,9.6549,14.2214,7.3025,3.255,7.85,,6.1,38.1088,48.0015,35.5541,32.7516,33.3484,28.3492,40.95,11.8931,7.85,19.1368,11.469,11.1148,17.56,6.3517,22.9464,43.1617,18.7419,20.7647,19.2145,20.4626,18.53,28.28,,17.6547,33.3442,,23.0195
5/17/2002,20.1251,,15.8145,7,13.1189,25.4818,4.05,4.0425,42.1292,62.212,21.2183,28.0687,47.93,15.57,12.8,37.2364,2.625,6.955,32.7696,2.0633,25.0086,13.6358,36.7407,13.121,7.3533,6.25,4.1227,,4.25,9.7804,14.3328,7.48,3.2695,8.01,,5.9927,38.8169,48.72,36.4456,32.7428,34.1089,29.1156,41.06,12.3956,7.35,19.8153,11.4363,11.2041,18.49,6.3077,23.4991,43.8391,18.7515,20.9488,19.1174,20.5422,19.51,28.35,,17.7501,33.9896,,23.0119
5/20/2002,19.716,,15.7514,6.69,12.9562,25.4339,3.981,4.1075,41.3812,58.5823,21.0001,28.0687,45.21,15.6671,13.15,36.6409,2.4813,6.9762,32.6128,1.9833,24.7039,13.4762,35.8644,12.8632,7.2633,5.945,4.0557,,4.175,9.7745,13.4788,7.2875,3.275,8,,5.9667,38.1728,48.4006,35.8849,32.4013,34.0863,29.1506,41.53,12.8597,7.25,19.4626,11.4935,10.9629,17.77,6.2352,23.278,43.9821,18.8382,20.7325,18.7611,20.5599,18.55,28,,17.6774,33.9709,,22.8067
5/21/2002,19.1393,,15.7432,6.21,12.8515,24.9166,4,3.875,40.4338,59.1582,21.0279,28.2198,42.21,15.3758,13.365,36.7762,2.4975,6.8951,31.9229,1.9375,24.5958,13.185,35.4609,12.571,7.23,6.0625,3.9553,,4.15,9.802,13.4417,7.4,3.25,7.5,,5.9667,38.2928,48.0613,35.8849,31.9897,34.5381,28.9503,42.3,12.8256,7.28,19.1795,11.1096,11.079,16.63,6.2022,22.9804,43.6509,18.3855,20.9396,18.8259,20.5156,18.4,27.48,,17.6865,33.6248,,22.609
5/22/2002,18.851,,15.8512,7.3,13.1189,24.6675,3.77,3.9375,41.082,59.3676,20.5877,28.0989,43.69,15.7795,13.075,36.5921,2.3525,6.758,32.2992,2.0067,24.3648,13.181,35.0655,12.6182,7.2867,5.9375,3.9386,,4.18,9.8255,13.4231,7.6475,3.055,7.67,,6.0067,39.1516,46.4946,35.9746,31.4818,34.6661,28.81,41.73,12.881,7.04,19.1795,11.2729,11.2309,17.03,6.1912,22.8826,43.7864,18.1351,20.5438,18.6467,20.3963,18.93,27.4,,17.6638,33.1946,,22.4722
5/23/2002,18.6632,,15.9938,7.7,13.1602,25.0794,3.91,4.3375,43.7998,61.0777,20.9882,28.318,47.3,15.7999,13.765,36.4622,2.5587,6.5622,32.6755,2.0625,24.4926,13.2648,34.6294,12.8705,7.29,6.0475,4.2398,,4.0775,9.8059,13.8315,8.1325,3.25,8.33,,6.1267,38.9937,46.6542,36.3615,32.1298,35.7278,28.8,41.47,13.2642,7.58,19.3398,11.9428,11.6151,18.99,6.211,23.5416,44.2167,18.2507,21.1007,18.9986,20.0956,21.45,28.17,,17.7774,33.1384,,22.6774
5/24/2002,18.3078,,15.9083,7.1,12.9259,25.2902,3.77,4.0775,42.1459,61.9503,20.9327,28.2878,44.44,15.5342,13.475,36.1915,2.3662,6.44,32.8637,2,24.4778,13.2448,34.6253,12.9613,7.42,5.95,4.1338,,4.325,9.8157,13.7666,7.775,3.175,7.71,,6,38.7727,46.7241,35.7784,31.7795,35.291,28.2941,40.61,12.9193,7.36,18.9605,11.5017,11.0344,17.16,6.1912,23.6692,44.0355,17.8847,21.3538,19.0958,20.1442,19.53,27.21,,18.1548,33.3442,,22.5862
5/28/2002,18.2005,,15.9836,7.13,12.8901,25.4914,3.92,4.2975,42.8939,62.4913,20.7384,28.1442,45.25,15.4678,13.305,36.2294,2.3875,6.3403,32.9264,2.05,24.4484,13.0135,34.8047,12.6291,7.55,6.065,4.2343,,4.25,9.6961,13.748,7.935,3.165,7.73,,6.1333,38.6527,47.5125,35.8681,31.9634,34.9146,28.0687,40.8,13.0939,7.37,18.5865,11.4608,11.3739,17.95,6.2022,23.5799,43.5523,18.1255,21.5056,19.1886,20.4405,20.64,27.47,,18.0684,33.1291,,22.5634
5/29/2002,17.9054,,16.057,7.31,12.981,25.1082,4,4.1275,42.0711,63.5121,21.2381,28.4313,43.65,15.3451,13.57,36.0995,2.275,6.5161,32.9578,2.0908,24.3746,13.0334,34.9392,12.5038,7.51,5.8975,3.9442,,4.25,9.7137,13.748,7.8775,3.275,7.41,,6.1,38.7474,48.0713,36.0531,32.1824,34.9447,28.6147,40.76,12.881,7.31,18.7468,11.4608,11.9725,17.19,6.1758,23.5586,43.2051,17.8366,21.9981,19.4067,20.4007,20.08,27.15,,17.9502,32.9607,,22.5482
5/30/2002,17.5231,,16.0855,7.54,12.8818,25.089,4,4.2025,41.6555,65.3706,21.2103,28.4766,44.4,15.2531,13.7,36.3648,2.2825,6.763,33.2086,2.2392,24.6154,12.8539,35.4609,12.3186,7.7667,6.13,4.1071,,4.225,9.7941,14.1472,7.825,3.28,7.6,,6.166,38.7537,49.0393,36.0811,31.9722,35.2007,28.244,40.41,12.9917,7.38,18.5224,11.3465,12.1691,17.3,6.0812,23.5119,43.2428,17.6729,22.334,19.6852,20.6173,20.03,27,,18.3048,32.8953,,22.5026
5/31/2002,17.6841,,15.7066,7.4,13.0913,24.907,3.85,3.935,39.586,64.7075,21.2976,28.4087,42.89,15.9021,13.925,35.9804,2.25,6.7829,33.2713,2.18,24.5761,12.7781,35.6321,12.6381,7.8,5.955,3.9787,,4.125,9.7216,14.1286,7.9,3.2,7.349,,6.2867,38.7411,48.9495,36.2774,32.8391,34.7489,28.5997,40.65,13.1748,7.33,18.485,11.4118,12.5086,16.52,6.0372,23.1972,43.3712,17.6825,22.8356,19.6031,20.7367,19.73,26.66,,18.2139,32.7175,,22.6698
6/3/2002,17.1208,,15.4865,7.15,12.518,24.8208,4,3.4875,37.5581,65.1263,20.9406,28.6202,39.76,15.2429,13.595,35.1629,2.1275,6.5772,33.1459,2.0792,23.8341,12.5946,35.6239,12.4239,7.7167,5.7925,3.8259,,3.8,9.6275,14.0729,7.735,3.0425,6.34,,6.1,37.9202,48.6202,35.8569,32.4013,33.9207,27.658,40.11,12.7149,6.71,17.8599,10.6358,12.2941,15.56,5.9383,22.4064,42.1784,16.8735,22.5411,19.5103,20.2415,18.33,24.95,,17.8138,31.38,,22.2821
6/4/2002,17.0939,,15.5354,7.1,12.3113,24.9166,4.05,3.66,36.9015,64.6377,20.7304,28.1064,38.1,14.64,13.275,34.4591,2.125,6.4587,32.4874,2.0417,23.0724,12.3672,35.3345,12.4112,7.5567,5.8125,3.8326,,3.5825,9.6039,13.9151,7.65,3.28,6.66,,6.0733,37.5097,47.1532,34.7971,32.2875,33.9433,27.3725,39.95,12.8214,6.99,18.4743,10.8808,12.2048,15.39,5.9492,21.8962,42.0953,17.1335,22.0165,19.4304,19.5208,18.22,25.54,,17.391,30.8656,,22.2289
6/5/2002,16.8324,,15.3419,7.14,12.4161,25.0507,3.98,3.65,37.8241,66.7492,20.6551,27.961,38.9,14.3487,13.2,34.3779,2.2175,6.5485,32.5815,2,24.9447,12.6704,35.9378,12.5583,7.7067,5.845,3.8147,,3.66,9.5706,14.0451,7.66,3.275,6.76,,6,37.6423,48.4505,35.1335,32.4013,34.3423,27.6981,39.49,12.8384,7.39,18.7307,10.8563,12.2405,15.33,5.7403,22.6955,42.6087,17.0565,22.7298,19.8125,19.7817,18.5,24.41,,17.4955,32.0441,,22.419
6/6/2002,16.5172,,15.5354,6.75,12.3334,24.7633,4,3.375,35.5634,66.0163,20.0562,27.355,37.5,13.388,13.145,34.1234,2.2,6.4126,32.456,1.9925,25.559,12.826,36.1742,12.4711,7.8267,5.6875,3.5748,,3.6125,9.3843,13.9801,7.4175,2.8,6.1,,5.9,37.0993,47.8518,34.4159,31.8321,34.3122,26.816,38.94,12.732,6.84,18.1163,10.9054,11.8653,14.06,5.4324,22.5382,41.9821,17.0468,22.4721,19.7542,19.4545,17.25,24.29,,17.2318,31.9132,,22.1149
6/7/2002,15.8935,,16.0224,7.01,12.5015,24.8112,4,3.9075,34.2835,68.1104,19.9888,27.4989,38.24,13.8377,13.01,34.589,2.25,6.349,32.0797,2.0575,26.0946,13.0693,37.0627,12.6272,7.9533,5.625,3.5693,,3.805,9.5314,14.2864,7.275,2.82,6.3,,5.9267,36.8214,48.9994,34.371,32.0777,34.2821,26.5539,37.9,12.9662,6.86,18.4316,10.9135,12.8481,14.43,6.0394,22.6403,42.3595,16.9602,22.9599,20.3782,19.4854,17.42,24.74,,17.4137,32.0535,,22.2745
6/10/2002,16.5843,,16.5256,6.61,12.5869,24.7346,4.05,3.515,34.7489,68.0144,20.3854,27.514,38.37,13.7457,13.175,35.5094,2.25,6.4163,32.1518,2.03,25.8735,13.2209,37.454,12.0645,7.8767,5.95,3.6719,,3.15,9.6588,14.3792,7.2,2.905,6.25,,5.8333,37.2571,50.5363,34.3766,32.4987,34.4251,27.3705,39.05,13.2089,6.73,18.8857,10.7992,13.1251,14.7,6.0966,23.21,42.2916,17.0468,22.8725,20.5185,19.4899,17.68,24.83,,17.4501,31.9693,,22.3201
6/11/2002,16.9397,,16.4217,6.4,10.5557,24.0736,3.32,3.09,32.2057,73.0752,19.3622,27.1353,32.03,13.2858,13,35.1033,2.075,6.3814,32.435,2.0475,26.0995,13.1571,37.2502,11.961,7.9333,5.7125,3.403,,3.38,9.5098,15.4561,7.03,2.825,5.95,,5.6933,36.3036,49.4086,33.5019,31.8321,34.395,26.1506,37.8,12.6681,5.86,18.2285,10.6194,12.2852,14.36,5.9866,22.8401,42.1935,16.6038,23.3189,20.974,19.1627,16.1,24.12,,16.9408,30.2109,,22.3201
6/12/2002,16.544,,16.0142,6.33,10.2029,23.3647,3.85,3.1375,31.7237,73.7732,18.4817,26.5898,31.84,12.9997,12.56,33.5658,2.0425,6.2306,32.8754,2.0583,24.919,13.3605,36.3658,11.6996,7.9167,5.825,3.3952,,3.31,9.2824,15.781,6.8025,2.5,6.25,,5.28,36.1457,47.6322,32.801,30.99,34.1089,26.2061,37.95,12.7703,6.36,18.7094,10.3744,12.6605,13.8,5.9383,22.3512,42.5332,16.2764,22.6746,20.9503,18.5923,16.22,24.2,,16.7362,30.0519,,21.6968
6/13/2002,16.0947,,16.0794,6.3,9.908,23.6233,3.93,3.25,31.4162,71.8972,18.2398,26.5141,33,13.7355,13.43,33.7553,2.05,6.1121,32.2148,2.2742,23.8565,13.169,35.9785,11.4509,7.8667,5.8675,3.4967,,3.15,9.3392,15.3261,7.015,2.17,5.89,,5.4667,36.2531,47.5324,33.5692,30.9111,33.1602,26.2262,38.01,12.7405,6.27,18.8803,10.5786,12.1959,14.25,5.7777,22.4149,42.284,15.8815,23.0059,20.607,18.778,16.61,23.67,,16.5271,30.1922,,21.3014
6/14/2002,15.7594,,16.0753,5.671,10.1285,24.428,3.58,3.445,33.3942,70.632,18.4262,26.5065,35.13,13.6946,13.625,33.5333,2.14,6.1782,31.1168,2.375,23.3794,13.1172,35.9663,11.3311,7.8667,6.035,3.6741,,3.345,9.5588,15.2147,7.0575,2.505,6.64,,5.5267,35.8805,47.6023,33.8944,31.1391,32.3093,26.4682,37.9,13.1833,6.3,18.8803,10.3009,12.3388,14.96,5.9119,22.4064,42.654,15.9971,22.8679,19.8061,18.6365,17.83,23.45,,17.2682,30.1641,,21.1418
6/17/2002,16.9062,,16.495,6,10.4096,24.9358,4,3.75,35.4886,71.1992,18.9061,26.9989,37.67,13.3625,14.195,34.9463,2.2525,6.5298,32.1518,2.3675,23.9205,13.4164,36.6266,11.8031,7.9667,6.1325,4.0011,,3.405,9.7333,15.7345,7.4,2.825,6.99,,5.7,36.2783,47.6522,34.9878,31.8759,33.499,26.9017,39.69,13.4558,6.8,19.2596,10.3744,12.4014,16.4,6.0746,23.0357,43.2579,16.1512,23.4983,20.294,18.9018,18.54,24.55,,17.4501,31.988,,21.1418
6/18/2002,16.9464,,16.5928,6.2,10.6797,25.2519,4,3.61,35.9457,72.9879,19.2947,27.2489,36.27,13.5669,14.375,34.6161,2.2062,6.7555,32.3721,2.4175,24.373,13.3645,37.0057,12.0681,8.0333,6.2125,3.9609,,3.3825,9.7235,15.5118,7.3525,3.03,7.11,,5.66,35.6532,47.7021,35.1223,31.6303,33.9282,26.695,39.54,13.5879,7.25,19.3451,10.0068,12.2137,15.9,6.1384,23.1547,43.4995,16.3534,23.4615,20.5941,18.9593,18.77,24.55,,17.3273,31.9132,,21.8336
6/19/2002,16.2959,,16.7599,6.39,10.3766,24.7058,3.8,3.51,35.7629,75.2129,19.2749,26.658,35.95,13.4238,14.755,34.8218,2.0925,6.6096,31.68,2.3917,23.7286,13.1651,37.4377,11.814,8.33,5.9875,3.8928,,3.29,9.6706,15.8645,7.1,3.09,6.81,,5.5,35.5963,48.7998,34.0234,31.5514,34.1089,26.4833,40.1,13.5197,7.75,19.0994,9.9333,11.9457,15.42,6.1252,23.0739,43.6127,16.0356,23.8021,21.0064,18.7426,18.09,24.27,,17.4682,31.988,,21.7576
6/20/2002,16.0947,,16.5032,6.391,10.3821,23.9107,3.9,3.375,34.3417,73.5289,18.7871,26.5141,33.98,13.2347,15.825,35.2766,2.01,6.4999,31.2238,2.3375,23.3155,13.169,37.2136,11.5998,8.1533,6.0075,3.6585,,3.41,9.5588,15.5582,6.7075,2.955,6.71,,5.5,34.7565,48.4006,33.7262,31.797,33.1752,26.3119,39.3,13.5282,7.71,19.2757,9.1981,11.6151,14.57,6.2132,22.9421,42.8955,15.7274,23.8849,20.756,18.6321,16.8,23.22,,17.7501,31.8664,,21.1798
