,A,ABBV,ABC,ABMD,ABT,AGN,ALGN,ALXN,AMGN,ANTM,BAX,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,CVS,DGX,DHR,DVA,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,NKTR,PFE,PKI,PRGO,REGN,RMD,SYK,TFX,TMO,UHS,UNH,VAR,VRTX,WAT,WCG,XRAY,ZBH,ZTS,XLV
6/1/2015,39.3466,57.3001,106.4093,60.34,44.9475,298.3586,61.74,164.78,142.1418,158.1673,34.9558,132.5818,393.35,59.7781,18.51,79.3279,114.45,67.81,143.7128,37.95,182.7464,93.179,69.5682,64.7794,83.88,66.095,102.785,81.1784,36.14,56.0706,209.2464,67.765,205.44,109.68,70.04,167.3932,90.3653,118.68,71.8756,230.605,70.3763,53.6496,325.61,73.32,11.48,30.1833,51.587,187.2782,513.81,55.4175,91.2874,125.9409,127.5677,129.4345,112.6479,75.9698,126.8,133.82,85.33,51.0298,111.2211,48.3768,70.737404
6/2/2015,39.5293,57.0347,105.6765,59.66,44.9475,295.0291,62.37,163.91,141.6077,154.4689,34.9664,132.2899,387.62,59.1667,18.29,78.978,113.88,67.14,141.3652,36.86,182.0573,92.5609,68.9046,64.6974,83.82,65.625,102.6588,80.3508,36.23,55.7373,209.0711,67.035,205.19,108,69.68,166.3765,90.3111,118,70.9203,229.0081,70.5414,53.1992,329.21,72.28,11.78,30.1222,51.6263,188.5592,508.9,55.735,91.2779,125.5905,127.6761,127.7552,110.6648,76.4561,124.8,134.09,83.04,51.0493,110.63,48.1824,70.276741
6/3/2015,39.5197,57.3686,105.5825,62.05,44.8741,295.7143,63.4,161.53,142.2323,154.1112,34.7187,132.3558,387.48,59.0768,18.23,78.969,112.68,67.745,140.0066,36.78,184.6141,92.6336,68.5359,65.0328,83.96,66.085,103.2985,79.8975,36.43,55.8824,207.971,66.085,208.91,108.98,69.64,167.0465,90.4105,117.37,70.8111,229.3952,70.4956,53.3317,336.13,72.39,11.74,30.0523,51.8618,190.0827,514.22,55.651,91.2114,125.6586,128.0801,127.5379,111.2287,77.4023,126.92,134.67,81.99,51.4395,110.378,48.1533,70.408356
6/4/2015,38.9812,57.7196,104.7463,63.31,44.7087,292.7805,62.79,159.06,143.1013,151.9374,34.5712,131.9887,384.34,59.1397,17.91,78.6012,110.92,67.06,137.5491,36.41,179.9199,91.6883,69.0705,63.9594,82.6,65.8,102.6498,79.2965,36.26,55.2471,207.3771,66.205,207.96,106.84,69.67,165.4132,89.6337,119.73,70.6746,227.4015,69.7707,52.5192,329.89,74.285,11.44,29.9038,51.4692,187.1715,518.62,55.651,90.2617,126.0967,127.6071,125.6808,109.631,76.6595,126.94,133.86,81.15,50.6591,109.5737,47.5216,69.919464
6/5/2015,38.7601,57.7025,104.7557,63.82,44.4975,291.7383,62.91,160.26,142.3409,153.2266,34.2551,132.4029,387.86,59.5264,17.85,78.987,110.72,66.24,139.3572,36.695,175.1557,90.852,68.1672,64.0265,82.54,66.45,102.6768,80.0847,36.365,54.9882,208.7206,65.6,210.21,108.94,69.71,165.0265,89.0556,119.35,71.0749,228.1087,69.2385,52.0953,329.66,74.14,11.69,29.7728,51.4006,185.5994,539.4,55.7163,90.4136,127.7125,127.6761,125.8784,109.5183,76.7745,127.35,133.4,81.18,50.9908,109.7481,47.6285,69.891258
6/8/2015,38.4139,58.0363,103.5532,63.1,44.4883,288.2255,61.99,159.38,141.6349,152.9396,34.0022,131.968,386.37,58.7351,17.7,78.9421,110.81,66.09,138.628,36.625,173.2181,90.3612,68.0566,63.2959,81.87,66.455,102.4426,79.0699,36.25,54.8157,206.7247,65.495,210.66,107,69.45,163.5198,88.4865,120.53,71.4389,226.142,68.9449,51.9893,328.32,73.65,11.77,29.6768,51.0767,183.3384,526.09,55.0346,89.8628,127.2258,126.3951,124.9202,109.8754,76.182,125.52,133.22,81.57,50.7566,109.6415,47.4244,69.543411
6/9/2015,38.5774,57.9336,102.5197,61.51,44.2495,286.498,61.58,159.04,140.1232,153.6009,33.7599,130.4173,382,58.5193,17.39,78.646,110.72,65.77,138.3582,36.465,171.2205,90.8793,67.9368,63.5121,81.49,66.65,103.3886,80.1241,36.55,54.6353,206.861,64.63,215.59,106.25,69.43,165.7398,88.7123,119.91,75.3056,226.7039,68.743,51.9628,332.66,73.8,11.4,29.703,50.7725,182.6009,526.09,54.8198,89.4259,127.6152,126.6907,125.8882,109.9506,75.9963,124.08,133.43,81.28,50.6103,109.157,47.852,69.524605
6/10/2015,38.962,58.4216,102.1721,63,44.5434,290.7636,62.52,169.88,140.8021,155.2825,34.782,132.4218,388.5,58.9239,17.74,79.6419,112.06,67.17,139.6969,36.95,173.0283,92.8336,67.9184,64.1234,81.68,67.35,106.0195,81.8681,37.105,55.8784,208.7888,65.145,215.45,105.53,69.42,168.0698,89.3175,120.69,75.6786,228.5931,69.8808,52.6428,336.89,74.06,11.655,29.965,51.6164,182.4359,512.32,54.9132,91.1829,128.209,128.2772,129.7407,111.4167,76.2793,125.18,134.82,83.12,51.2639,110.1455,48.2893,70.38015
6/11/2015,38.9716,58.2504,103.7317,63.44,45.0577,291.3716,62.96,168.77,142.9836,154.9046,35.9621,133.1877,393.54,59.2116,17.81,80.4493,112.97,67.87,139.0575,37.89,176.574,93.2881,68.3516,64.0563,82.19,67.585,107.335,82.3903,37.4,56.2373,208.5162,65.4,217.81,106.11,69.86,166.0798,89.6427,121.14,78.7811,230.2014,69.9359,52.422,340.09,74.11,11.49,30.096,51.7538,181.3782,501.1,55.1933,91.6863,128.2382,128.76,130.7187,112.6103,76.6065,126.35,134.64,86.06,51.459,110.5816,48.4642,70.859612
6/12/2015,38.3081,57.4028,103.4874,63.65,44.6996,288.5343,63.02,169.04,141.3181,151.8248,35.9621,131.9963,388.77,58.6991,17.56,79.7406,111.32,67.85,137.1695,37.695,177.2532,92.9154,67.3193,63.4003,81.4,66.79,106.3979,81.2474,37.3,55.749,206.861,64.815,215.27,105.49,70.03,165.2198,88.8388,119.88,76.6157,227.789,69.2936,51.4966,337.54,73.7,11.41,29.8776,51.0865,179.1074,492.29,54.689,90.86,127.4302,128.2668,128.6541,111.0342,75.8548,124.36,133.94,85.37,50.8347,108.7306,47.6965,69.985291
6/15/2015,38.0004,57.283,103.9384,65.02,44.1485,290.8215,63.22,173.22,141.2999,155.3675,35.7935,131.0319,388.28,58.825,17.37,79.1933,111,67.17,153.273,38.88,176.0746,93.2426,66.9783,62.9605,81.28,66.8,106.8501,82.5972,37.075,55.3137,201.1265,66.22,215.07,103.68,69.69,163.8932,88.0619,119.29,76.4974,226.4811,69.2018,50.8292,336.61,73.59,11.19,29.7292,51.0669,177.875,499.06,54.6797,89.9103,127.5081,127.7932,129.6025,112.2894,75.4392,123.495,132.99,87.01,50.4542,108.217,47.8811,70.069885
6/16/2015,38.2601,57.1631,104.4551,65.71,44.5251,287.6078,64.29,177.14,141.4176,157.6254,35.7461,131.6559,388.28,59.3196,17.58,79.9559,111.11,67.51,153.8124,39.61,176.1745,93.7789,66.8861,63.0872,81.51,68.955,107.673,81.7991,37.5,55.7686,194.3308,66.435,215.94,104.07,70.58,163.6098,88.8478,120.48,77.1343,227.1302,69.367,51.3542,339.41,72.05,11.51,29.7292,51.4889,185.5897,501.76,53.9419,90.3757,128.0824,127.0632,128.4763,114.7149,76.1201,123.34,134.23,89.77,50.6786,109.0698,48.3087,70.408356
6/17/2015,38.0774,58.0192,104.7651,65.65,44.6077,288.3509,62.29,179.81,140.8926,156.0288,35.9041,132.1476,390.86,59.6163,17.61,80.7364,112.16,67.81,155.2409,39.245,177.5628,94.3698,67.1257,63.1618,81.07,70.8,107.5011,82.883,37.37,56.0275,195.5867,66.4,215.37,105.39,70.78,162.9432,89.182,120.08,75.997,226.4714,69.4679,51.5322,343.14,71.23,11.51,29.6768,52.0777,182.7562,512.89,53.3722,90.3187,128.9293,126.9054,129.6914,113.0067,76.0228,124.045,134.37,88.84,51.342,109.0213,48.7558,70.483566
6/18/2015,38.3658,59.0551,105.1503,67.16,45.866,291.9023,62.15,184.01,144.9388,156.1044,36.4837,133.1404,401.55,59.904,18.02,80.6108,116.92,69.39,156.2499,39.535,177.6127,95.4969,67.1534,64.0712,81.45,72.55,109.6081,82.3706,37.87,56.8882,194.0387,67.26,218.77,108.9,71.11,165.3332,90.6544,120.24,75.5512,228.6803,70.3946,52.1373,342.04,72.555,11.8,30.0174,52.8725,182.7076,527.97,53.4189,92.2656,129.7178,127.9314,130.5014,114.092,77.5615,127.63,136.5,88.67,51.8736,109.7966,49.0765,71.480133
6/19/2015,37.9716,59.4832,104.7276,67.73,45.82,291.8058,63.24,184.4,145.4819,155.9343,36.5679,134.1049,411.05,60.0659,17.84,80.6288,117.22,69.43,155.1011,39.74,179.7801,95.8696,67.5958,63.9892,82.19,73.085,108.3331,83.1588,38.26,56.8,196.9693,66.5,218.09,107.77,71.85,164.9165,90.2027,121.03,75.1782,228.4963,70.3855,51.6479,338,71.62,11.83,29.8514,52.8921,179.5247,522.28,53.7551,92.0092,130.8177,128.2174,133.0796,113.5635,77.818,128.04,136.4,88.54,51.7517,109.1764,48.8238,71.424858
6/22/2015,38.2793,60.0311,105.0282,68.36,45.9486,296.5153,63.31,188.24,146.8397,161.5837,36.8946,135.1828,417.57,60.2997,17.89,80.6198,119.53,70.27,162.4336,40.165,177.1233,96.4786,66.6096,64.2948,82.13,72.16,109.8613,83.2672,38.11,57.1412,184.9258,66.51,220.01,109.22,72.72,166.4832,90.4105,120.76,75.4421,228.4091,70.8442,52.3509,343.29,71.42,12.47,29.965,52.9608,179.3986,520.71,54.1754,92.503,132.0637,128.3358,133.5241,113.488,77.8533,129.03,136.36,89.2,52.1029,109.8935,48.8044,71.972023
6/23/2015,38.0774,59.9455,105.047,67.4,45.8109,301.4082,62.98,190.92,146.36,160.6012,37.2318,135.3719,416.26,60.5425,17.95,80.0546,120.34,69.92,164.5814,39.945,177.0035,96.7785,66.4529,63.8997,81.57,72.315,110.5124,82.7253,37.93,57.1294,184.8479,65.77,220.75,109.31,73.51,165.5398,90.1305,119.9,75.2146,228.1959,70.2937,52.5288,343.44,71.02,12.57,30.1309,52.7547,183.7848,521.05,53.008,91.7622,132.3655,127.8031,132.7339,115.838,77.2432,131.62,135.23,88.49,51.8005,109.1958,49.0473,72.122971
6/24/2015,38.6447,59.2606,102.9707,66.65,45.4619,297.8761,61.12,184.98,144.7306,158.6835,37.7428,133.982,410.65,60.0749,17.94,78.0808,119.1,69.12,165.5803,39.16,174.2368,95.7423,66.0842,63.7768,80.19,71.43,110.3316,82.144,37.625,56.5961,179.3665,64.78,220.17,105.29,72.9,164.1498,89.724,118.63,74.8416,223.3421,69.0642,51.8258,342.45,70.86,13.45,29.8951,52.5192,183.5616,516.59,52.5784,91.8572,131.3239,128.5134,129.0888,112.4687,76.067,129.59,134.22,86.91,51.003,110.0098,48.3087,71.396553
6/25/2015,38.5101,59.7743,101.101,66.05,45.3057,298.349,61.57,185.9,143.7077,160.9224,38.1116,134.1805,411.29,60.1018,18.23,77.7578,118.81,69.19,169.5962,40.74,175.4853,95.4514,67.1257,63.7842,80.91,72.305,108.7219,89.3859,37.685,56.6627,192.1597,64.38,219,104.45,73.49,164.9532,89.5343,120.95,77.1525,222.1795,69.6055,51.5233,342.48,70.36,13.84,29.7117,53.0001,183.6101,519.24,52.4757,91.6008,130.993,129.7564,139.0658,115.451,75.448,128.35,130.22,89.14,51.1202,109.7675,53.8189,71.792786
6/26/2015,38.5774,60.3222,101.3171,66.75,45.8935,295.888,62.63,184.45,143.0379,155.5754,37.8903,134.3034,408.73,60.7313,18.09,77.1836,117.92,69.11,167.888,40.18,178.6614,96.2059,67.052,64.0306,81.08,73.04,108.0618,90.4894,38.25,57.0392,190.6214,63.69,218.06,104.05,73.25,165.7165,90.004,121.62,78.1078,220.8135,69.3105,52.0483,343.12,69.06,12.97,29.6244,53.2748,184.9104,520.63,52.1955,92.7737,133.1247,130.4272,140.9525,116.3193,75.4215,126.87,130.78,87.42,51.1202,110.0486,47.2495,71.689003
6/29/2015,37.3435,57.5141,99.6824,65.33,45.0118,288.7948,61.65,177.76,137.2266,154.0449,37.2212,134.0576,396.21,59.3196,17.81,75.4763,114.91,68.23,164.5015,40.245,176.534,95.2696,65.6142,63.2765,79.61,71.175,104.404,89.2775,37.63,55.7725,188.0863,63.52,213.98,100.82,72.08,161.2598,88.2336,119.39,76.2245,217.287,67.5952,50.9805,339,67.63,12.36,29.3361,51.8421,178.6902,504.97,51.7753,90.8866,131.5089,127.7045,139.5992,114.3751,73.9271,122.03,127.83,84.8,50.1433,105.9106,45.7432,69.95314
6/30/2015,37.1893,57.5227,99.9079,65.73,45.0761,292.8578,62.71,180.77,138.9646,155.0652,36.8419,133.9347,403.94,59.8321,17.7,75.3952,115.735,69.06,161.8342,40.2,177.7525,95.3333,66.84,63.9037,79.47,71.215,105.8734,89.3859,38.06,55.7333,186.5067,64.14,218.36,104.21,72.61,161.4998,88.0348,121.22,75.9607,217.8005,68.3329,50.6601,341.46,67.86,12.51,29.2837,51.6557,179.3597,510.13,52.6438,91.0867,131.8496,128.0103,140.3697,115.1396,74.5726,123.48,128.38,84.83,50.3582,105.8525,46.8607,70.20787
7/1/2015,37.8448,58.6527,101.195,66.16,45.4802,296.1872,63.22,183.86,140.2952,156.0855,37.3003,135.4192,405.41,61.1809,17.8,76.5669,118.22,69.4,161.8741,40.45,175.9448,96.0877,67.1903,64.4636,79.32,71.8,104.9059,89.5337,38.13,56.5647,188.3203,63.13,220.68,104.45,72.97,161.9465,88.9472,122.19,77.198,218.7402,68.3145,51.2563,344.96,69.7,12.12,29.4235,51.5085,179.5829,506.51,51.6445,91.5633,132.6575,129.056,141.3477,116.442,74.6168,126.19,129.03,84.98,50.5438,105.8331,47.0648,70.934296
7/2/2015,38.1532,58.3959,100.6219,65.21,45.3792,296.7663,63.29,185.22,138.7292,154.1205,36.7627,135.3813,404.28,61.0091,17.57,76.1613,119.52,68.48,161.1249,37.22,176.3742,95.9423,66.2041,64.8071,78.94,71.225,104.0287,89.1691,38.41,56.6471,182.821,62.4,220.07,105.58,72.8,162.0965,88.9201,120.75,78.3717,217.2676,68.0655,51.3186,346.46,70.12,11.89,29.144,51.2632,178.2438,511.08,51.6539,91.2678,132.2487,129.1842,140.9723,114.9603,75.9698,131.26,129.37,86.42,50.2019,104.8446,46.9482,70.632408
7/6/2015,37.9412,58.4045,101.4956,65.7,45.6823,295.9846,62.5,186.24,139.8516,152.6656,36.5132,134.8802,404.63,61.0272,17.55,76.1974,118.82,68.23,159.8962,34.92,176.2644,95.2696,65.8538,64.1127,79.55,72.56,104.5894,90.7456,38.34,56.6667,184.2446,62.59,220.51,108.58,72.62,159.3665,88.7033,120.23,78.5627,217.5777,67.8073,51.2118,346.13,70.75,11.79,29.0392,51.2337,180.1652,512.24,51.7192,91.487,133.9229,128.6318,140.676,115.2906,76.1289,128.83,129.61,87.6,50.6318,105.4261,47.0357,70.57579
7/7/2015,38.3557,58.6956,102.0593,65.68,46.1139,296.2741,63.5,187.33,140.6573,151.4659,35.6205,135.4381,408.06,61.6872,17.79,76.612,119.28,68.59,154.2719,35.11,177.3131,96.6967,66.1411,63.8663,79.66,73.74,104.1101,91.0905,38.8,56.9216,182.431,62.64,221.77,109.32,72.86,160.4898,89.3536,120.56,80.7281,221.1138,67.7428,51.6034,345.28,71.49,11.68,29.4584,51.2043,177.5257,517.61,52.8866,92.3543,133.261,129.1842,139.9252,113.9127,76.4473,127.48,129.8,85.98,50.9737,106.3758,46.5303,70.87767
7/8/2015,37.3532,57.925,101.3077,64.39,45.2322,289.2002,62.74,184.66,137.8693,150.5778,35.035,133.4525,397.68,61.2442,17.45,75.1699,115.91,67.805,150.286,35.34,173.6875,94.7061,64.5751,64.0157,78.81,71.51,102.1297,89.7012,37.8,55.8902,181.2219,61.96,213.9,106,71.67,159.5498,88.3149,118.03,79.3816,217.5195,67.1802,51.0339,329.01,68.96,11.1,29.2139,50.0365,174.9832,509.3,52.3076,90.9438,131.3629,126.4713,138.2755,112.1007,74.9882,121.54,125.46,85,50.0554,104.6023,45.1698,69.698433
7/9/2015,37.517,58.1904,102.2754,65.72,45.1771,293.4754,62.2,188.16,136.9641,149.8126,35.5341,134.1049,399.29,61.3798,17.45,75.8549,116.87,68.47,156.3998,35.425,174.4666,96.0786,65.6407,64.0157,78.82,72.535,102.5095,90.2924,37.96,56.251,181.5145,62.87,217.17,108.11,72.16,160.4898,88.8839,119.44,79.5908,219.8253,67.4016,51.0605,329.1,70.35,11.175,29.572,50.066,174.6824,509.03,53.0174,91.1725,130.9053,126.0964,139.1745,112.6292,75.1474,120.89,125.41,86.39,49.6744,103.5364,45.2573,70.075783
7/10/2015,37.9797,59.2692,102.8391,68.04,45.8568,301.2248,62.94,192.53,139.4896,150.899,36.1004,136.412,388.23,62.6274,17.6,77.0446,118.84,69.92,157.0491,36.455,175.9048,97.6603,66.3264,64.6951,79.3,73.58,102.8531,91.6028,38.71,57.0471,182.5773,64.09,219.45,108.33,74.17,162.6232,89.9047,120.26,80.3278,222.4024,68.5819,51.5678,334.64,71.22,11.4,30.0086,50.5664,175.5072,526.01,53.2789,91.8492,132.3363,128.8685,140.0339,115.2812,76.7568,122.95,128.53,87.93,50.2508,103.5073,45.6363,71.019196
7/13/2015,38.5195,59.9969,103.4122,67.91,45.8843,307.2275,63.61,199.11,140.9922,147.8004,36.0908,138.0005,391.23,62.98,17.67,77.6215,120.89,70.63,154.8913,36.5,177.9823,99.2237,67.809,65.703,79.5,76.055,103.5856,93.4158,39.24,57.4627,180.4809,64.9,221.47,113,75.24,165.8465,90.5731,122.16,80.81,224.2141,69.3197,51.4966,339.79,71.06,11.82,30.4104,51.0571,178.5737,536.21,53.6057,93.0501,134.4875,132.4792,141.2588,115.5643,77.6322,124.24,129.71,86.47,51.003,104.3019,45.714,71.58522
7/14/2015,39.0304,60.1952,103.7223,69.02,46.3273,309.9104,64.31,205,144.2147,151.1258,36.2156,139.2107,400.2,63.3417,17.89,77.6665,122.85,71.3,155.7904,36.95,179.4605,99.8236,68.6429,66.4198,80.07,76.15,106.1266,93.3271,38.4,57.7412,181.495,64.72,229.26,117.46,76.07,163.9832,90.1305,123.74,80.7554,226.5392,69.9836,51.7813,341.88,71.42,12.11,30.6375,52.009,180.6795,542.9,53.7738,93.6505,134.2052,134.7482,141.6341,117.9709,77.703,129.44,131.7,87.5,51.257,104.079,46.1222,72.339951
7/15/2015,38.6834,60.1521,103.8444,67.55,45.506,308.9453,64.63,203.8,145.2375,150.7762,36.1868,138.7569,400.55,62.6365,17.73,78.0541,131.39,71.6,155.9103,37.265,175.0858,99.8963,67.8646,65.9494,79.67,76.305,106.1538,92.7359,38.34,57.8196,182.8015,64.12,229.08,115.88,75.93,163.4932,90.7086,122.76,78.59,227.1302,70.039,51.808,340.87,70.06,12.28,30.5501,51.6164,181.155,543.38,53.503,92.9357,133.2708,133.4262,140.6957,118.7825,77.252,133.53,130.41,86.49,51.13,103.8174,45.782,72.434296
7/16/2015,38.8858,60.3591,105.1128,68.84,45.9305,306.2818,65.37,204.26,147.582,148.8868,36.254,139.9388,403.73,62.7269,17.95,78.4326,134.72,71.3,154.1321,37.31,176.4541,100.4781,68.4483,66.2257,79.84,77.235,107.474,92.3615,38.1,58.102,181.768,63.83,230.86,117.69,76.72,163.3365,91.3319,123.69,79.3088,227.6921,70.8228,52.342,345.67,68.44,12.62,30.6549,51.4396,181.2811,551.53,53.9699,93.5648,132.8522,134.8172,139.5301,117.9048,77.6941,133.9,130.79,85.95,51.2765,104.4376,46.6469,72.773926
7/17/2015,38.5099,60.3591,106.3529,72.33,46.0504,305.1623,64.93,204.3,147.7901,149.8221,35.8605,139.9861,404.66,62.6455,17.94,78.1983,134.52,71.33,153.253,37.585,173.8573,100.1145,67.8831,66.2406,79.97,77.15,106.9405,91.8688,38.01,58.0784,182.7625,63.25,239.76,117.04,76.86,163.2698,90.4015,122.3,79.4907,227.1496,70.9243,52.342,345.01,68.47,12.48,30.6287,51.3708,180.3593,551.98,53.5497,93.6029,133.2123,133.9195,139.5103,116.8856,77.5527,134.17,130.88,85,51.3546,104.1759,46.4526,72.613541
7/20/2015,38.6159,61.0576,107.8186,72.12,46.1981,306.6485,66.04,204.46,148.7587,147.9326,36.1484,140.0901,408.93,63.2603,17.88,78.0361,135.23,71.95,152.7735,37.3,176.2144,100.878,67.7256,66.1361,79.88,77.005,106.8862,91.7999,37.9,58.0392,181.5145,63.4,240.02,115.77,76.41,165.8698,90.6634,122.43,79.9457,227.2368,71.0072,52.5021,346.92,66.98,12.45,30.7772,51.3413,182.0866,561.17,53.3442,93.7649,133.7088,134.3338,140.2808,115.753,77.5703,133.47,131.12,83.35,51.2765,104.6896,47.5993,72.849396
7/21/2015,38.1436,60.8334,107.1985,75.58,45.9212,305.9247,65.16,204.88,148.1794,147.1674,36.3308,139.4755,409.5,62.2658,17.76,77.6845,136.24,71.54,151.1351,35.89,173.4378,100.3599,66.799,65.5463,79.62,78.03,106.5064,90.923,37.895,57.8157,181.2122,63.99,237.54,113.87,75.29,168.3632,90.6363,121.07,77.8531,225.241,70.583,52.2085,341,67.21,12.6,30.6899,50.9876,181.5334,560,53.008,94.413,134.2636,134.6298,138.5423,114.0637,77.1636,130.97,130.63,82.17,50.9248,104.9124,47.7354,72.528633
7/22/2015,38.8762,60.8506,107.9971,75.18,47.0471,304.3323,65.23,206.16,148.6772,146.525,36.1964,139.9483,391.74,62.7179,18.02,78.2524,138.26,72.05,150.9154,35.69,172.3192,101.1988,67.1511,65.5985,80.06,78.36,106.199,91.8984,37.99,58.2863,181.456,70.36,217.49,114.42,76.23,183.2932,90.4918,121.18,78.59,227.7987,70.8413,51.7279,340.35,67.9,12.79,30.4628,50.9974,183.4548,556.53,52.8119,93.9174,134.984,138.1714,139.3029,113.8277,77.6322,131.02,132.41,83.6,51.3546,105.1838,48.61,72.660706
7/23/2015,38.7991,60.8161,103.4592,73.19,47.2502,303.9463,65.59,207.84,148.5415,146.6289,36.446,140.0995,385.05,61.6962,17.61,75.954,139.01,70,154.202,35.31,173.5279,100.4784,68.9394,66.487,80.13,78.125,106.3979,91.9477,37.62,57.7922,180.1201,67.05,219.94,113.21,75.64,185.7331,90.5099,122.78,78.9358,222.3249,70.8228,51.6746,337.52,66.56,12.72,30.3754,50.7321,184.0953,556.61,52.5504,93.641,134.838,138.7041,140.0635,112.6197,77.4465,130.85,131.57,80.99,51.5012,104.5151,48.4448,72.415436
7/24/2015,37.893,58.7119,102.1533,73.1,47.1117,297.4418,60.4,200.99,143.5539,142.5194,36.1292,139.2769,300.03,59.6529,17.36,75.0707,134.9,68.12,145.5708,34.52,173.2083,100.752,67.985,65.5388,79.39,77.55,102.0302,91.4649,37.91,57.6549,177.2243,66.27,221.1,108.54,74.94,182.0265,89.5614,122.18,77.0797,219.5928,70.0943,51.0872,335.73,65.94,12.78,29.9213,50.005,180.9803,541.85,52.2236,96.2334,134.3026,136.08,139.2732,111.3079,77.0575,125.5,130.73,78.9,50.7685,103.3619,48.0949,70.613541
7/27/2015,38.1822,59.7985,100.8756,72.72,46.7795,315.556,60.98,198.1,149.8449,143.124,36.1868,138.3598,309.43,58.134,17.11,74.1694,132.56,67.66,145.7507,34.55,171.6799,100.0955,66.7063,65.1207,78.43,76.36,99.9594,90.6766,37.66,57.5098,179.3206,66.3,217.27,104.37,74.58,181.3832,88.7755,121.71,76.5611,217.752,69.7715,50.7135,329.57,56.37,12.42,29.9912,49.553,187.8702,540.03,51.5231,95.328,133.8937,135.1724,138.5818,111.2513,77.2078,123.23,129.87,78.11,50.4071,102.5091,48.0852,70.547501
7/28/2015,38.9919,61.4284,101.4674,74.12,47.0102,327.6386,61.2,203.55,156.3623,145.6748,36.5612,141.7164,319.93,58.4595,17.51,75.4222,135.42,68.49,145.7207,34.835,175.0164,101.8007,66.8268,66.0017,79.02,77.9,102.2473,90.9328,37.54,58.6745,179.9154,65.84,217.82,105.49,76.75,180.0865,89.444,122.21,77.9532,219.6703,71.4407,51.1851,334.99,56.35,12.88,30.8733,49.8183,186.3855,552.45,52.952,96.8434,135.091,136.7804,139.6486,114.6866,78.9941,128.3,130.58,78.74,51.3644,103.2069,47.473,71.821068
7/29/2015,38.9437,61.0317,101.2608,75.62,47.121,326.1813,62.6,198.76,155.2127,146.6856,36.9547,143.7115,313.34,58.6675,17.32,76.0261,132.14,73.4,145.2612,34.605,176.2351,103.4511,68.2537,67.8757,79.07,76.88,104.6346,92.1841,38.03,57.4667,179.8081,66.46,217.19,103.74,79.1,180.0965,90.0853,126.32,77.4164,219.7769,71.8188,52.0928,337.75,57.24,12.17,31.2313,49.8674,187.123,546.27,52.2236,97.196,136.5317,137.7373,140.5772,114.6866,79.9314,125.62,133.38,79,52.4976,103.6914,47.0357,71.943726
7/30/2015,39.4931,60.5057,98.151,77.26,46.8533,317.38,62.36,199.29,155.4118,146.3266,38.4041,143.7209,317,58.2787,17.25,75.1158,131.88,71.96,143.7527,34.965,176.315,102.9861,68.0962,68.585,78.63,76.55,106.6149,91.593,40.75,57.5529,179.1158,71.34,218.87,102.96,78.75,179.8732,90.1847,125.62,76.916,210.5828,72.1876,52.075,340.38,56.35,12.33,31.2051,50.5257,185.7644,547.1,52.4103,97.0626,129.8541,137.2441,139.7178,113.7806,76.0494,135.46,132.59,79.08,54.764,101.6079,47.1814,71.839966
7/31/2015,39.4739,60.3763,99.3535,77.46,46.7795,319.5803,62.7,197.44,159.8473,145.7409,38.4713,143.8628,318.78,59.3455,17.34,76.594,131.25,71.72,143.9125,35.065,176.8145,102.5575,68.3927,68.361,79.03,76.08,106.5788,91.6422,41.66,58.0314,177.546,72.73,219.3,104.28,76.72,177.7232,90.5189,127.29,76.8887,213.6927,72.2891,52.4665,337.6,55.99,12.61,31.4933,51.9997,186.5116,553.66,54.1194,97.4724,130.4284,137.6485,143.4616,114.5733,76.1113,135,133.49,80.8,55.5943,100.852,47.5993,72.255043
8/3/2015,39.5221,60.1348,99.4193,77.4,46.6042,323.2186,62.61,195.73,158.9421,144.3333,37.9242,144.1275,324.38,59.0743,17.11,77.3511,131.47,70.9,143.2133,35.485,176.9643,102.8767,68.7541,68.1893,79.71,75.545,108.1522,91.5141,41.57,57.5647,177.8483,74.17,216.7,103.98,77.11,175.4998,90.3473,127.35,76.552,216.512,71.9294,52.5466,332.99,55.2,12.58,31.5719,51.587,186.8027,554.27,51.7379,96.7481,129.6886,136.5732,144.0247,114.092,75.8194,136.99,133.59,80.73,54.6565,101.104,47.1134,72.217316
8/4/2015,39.1558,60.3246,99.7857,88.8,46.6134,319.4356,61.44,197.15,158.227,144.0687,38.6921,144.0519,330.38,58.6223,17.09,77.288,131.08,70.32,143.7427,35.245,175.7856,100.2687,69.1062,68.5104,80.2,74.685,107.4921,92.6571,41.39,57.3647,177.78,73.45,214.31,109.74,77.49,175.5832,90.1485,127.01,76.4702,215.9597,71.7173,52.2352,330,54.67,12.43,31.537,51.9997,184.9978,580.94,52.2049,96.7195,129.5134,135.9123,144.4593,114.0448,76.2174,140.3,134.55,80.12,54.5881,99.9411,47.473,72.160706
