,Average,bmSPY,EW
2008-09-30,0.006949602814178332,-0.09417385190325467,-0.08073593685572465
2008-10-31,0.010216668082342669,-0.16518625676257392,-0.1657672797196878
2008-11-28,0.010222056516084096,-0.0696066575108596,-0.07634347074333397
2008-12-31,0.004800958068636893,0.009796068210008224,0.024070256988697823
2009-01-30,-0.00519966238367309,-0.0821143818472978,-0.08145536866732682
2009-02-27,-0.002281100605902478,-0.10744878054442064,-0.11180614463855676
2009-03-31,0.004164436227717891,0.08331056914669732,0.07709904325449736
2009-04-30,-0.002480692098509099,0.09934625848481216,0.11728210191828263
2009-05-29,-0.00026969989032366287,0.05845337787564753,0.05211742720987871
2009-06-30,-0.0017735241938788863,-0.0006548508614511173,-0.006816904653363719
2009-07-31,0.033818102260325576,0.07460571733567756,0.07316290115664903
2009-08-31,0.003261930970487434,0.036939422084948825,0.04218919253770236
2009-09-30,0.0015323118364342055,0.03545735007791362,0.03655609185182331
2009-10-30,0.0005288930476327032,-0.019225312852087728,-0.022165869628692592
2009-11-30,0.06318407112534953,0.06160677782830959,0.058359519874569686
2009-12-31,0.024099166158980383,0.019101059793611652,0.024311162691782108
2010-01-29,-0.05095061339457785,-0.03634259182866795,-0.03431795227504379
2010-02-26,0.04482862192574405,0.03119498626779471,0.03045537379892233
2010-03-31,0.058316043017379346,0.06087940157022964,0.056625790914743505
2010-04-30,0.029592858359592505,0.015470160179359649,0.020044889834789196
2010-05-31,-0.08082565223461702,-0.07945465040349409,-0.06854477042357862
2010-06-30,-0.07599264029300584,-0.051740882429252455,-0.04632294291468786
2010-07-30,0.09091047650963241,0.06830062327540709,0.07111312705449856
2010-08-31,-0.03825324870061545,-0.044980572446296274,-0.032135041686042816
2010-09-30,0.061315872592723954,0.08955469332857069,0.07325041744167922
2010-10-29,0.042063909752246664,0.03820217734181286,0.03510045422438488
2010-11-30,-0.0006734418573305029,0.0,-0.0008587879911908388
2010-12-31,0.06895104508046807,0.06685210383450868,0.05804897815920551
2011-01-31,0.0287159949006669,0.023300162862996965,0.018523823062634236
2011-02-28,0.040823114075460167,0.03473736269995076,0.03179996701661871
2011-03-31,0.004796468588603506,0.00012027472235587311,0.002566891987423638
2011-04-29,0.023848308758557948,0.028961385701532505,0.03135050713307849
2011-05-31,-0.004873360802439031,-0.011214653422069065,-0.004892064600843702
2011-06-30,-0.014744040471222807,-0.016869538395421046,-0.014160370216176504
2011-07-29,-0.015372232160965591,-0.020004723738391017,-0.015994551432956874
2011-08-31,-0.03402007675783686,-0.0549754649636357,-0.044333119284515596
2011-09-30,-0.00083,-0.06942071200677069,-0.07305145069059714
2011-10-31,0.0295359660560582,0.10914713010345256,0.10541024002252054
2011-11-30,0.009500150203595067,-0.00406379252053235,-0.002916750516182948
2011-12-30,0.030089983193505258,0.010448446266287492,0.01174090831445976
2012-01-31,-0.010478572013489645,0.04637449414445105,0.04129204118015095
2012-02-29,0.034329972135732904,0.043405612656773895,0.0263321373961378
2012-03-30,0.03760475231992638,0.032163293812236926,0.025654693981181528
2012-04-30,0.006449693061250612,-0.00667546023934118,9.111551654718905e-05
2012-05-31,-0.044321631792184686,-0.060055778218861655,-0.04962684220758564
2012-06-29,0.02703104103558038,0.04058114921050904,0.038329841644435
2012-07-31,0.0143599000383593,0.01182928010422546,0.012345407197401676
2012-08-31,0.002244426562947838,0.025052879452144294,0.013699909152194918
2012-09-28,0.015434640713533093,0.025351123140650023,0.018729323059931288
2012-10-31,-0.01388269976576778,-0.018198505697208822,-0.010134200464254011
2012-11-30,0.005960568678477923,0.0056596886724415985,0.002914321741317863
2012-12-31,0.010513989064408417,0.008934633054189955,0.011841809124352398
2013-01-31,0.05347534963404665,0.05119027134021703,0.04822603243582003
2013-02-28,0.014473118207912788,0.012758917654883684,0.01149811125526184
2013-03-29,0.032809695778810655,0.03797080902857353,0.03370581066217409
2013-04-30,0.026509372167363772,0.019212290676702493,0.022835276721872466
2013-05-31,0.0005111162414217314,0.023610116656062052,0.005223999482337851
2013-06-28,-0.014710368089101786,-0.013344480268327241,-0.01214653230697691
2013-07-31,0.04814683984167156,0.05167673575553544,0.0434383279563236
2013-08-30,-0.03690050418832598,-0.029992443334959873,-0.02975794737484931
2013-09-30,0.03538694072185673,0.03164650771480271,0.029539300171493685
2013-10-31,0.042944337138605196,0.04630637432463147,0.04061509836275611
2013-11-29,0.025940803240559033,0.029637904940607473,0.01354925269617407
2013-12-31,0.02495463200077864,0.025927592977074143,0.020723492459442282
2014-01-31,-0.02248169143882828,-0.03524818033857413,-0.021978956190844577
2014-02-28,0.04397417962476451,0.045515876849120174,0.0443198115352075
2014-03-31,0.01345352683109435,0.008293455753062062,0.00894547168111223
2014-04-30,0.013251968161139462,0.006951326582149697,0.013440778058669833
2014-05-30,0.02111571373768331,0.023206496601093196,0.019017192635671164
2014-06-30,0.021231628583639615,0.020643036114119884,0.019151209351290596
2014-07-31,-0.022010189663590505,-0.013437584810185421,-0.018667391722551375
2014-08-29,0.041166064559892135,0.039463804669021885,0.035985122922049945
2014-09-30,-0.014600188473343656,-0.013795404871200456,-0.018760640644914974
2014-10-31,0.017797704450985784,0.023550974068140773,0.029319529209729002
2014-11-28,0.03142331606205626,0.02747183934388886,0.019099473572286686
2014-12-31,-0.0022259898801109466,-0.002536940044970293,0.0024842939240643513
2015-01-30,-0.017576419474656216,-0.029629378232592263,-0.012322253154455665
2015-02-27,0.027306411161733695,0.05620474086488714,0.03486878722587952
2015-03-31,-0.008819487966752918,-0.015706554911711246,-0.012031240865801863
2015-04-30,-0.006413102796484742,0.00983380143186463,0.003896596691472374
2015-05-29,0.012382189016273616,0.01285611659765662,0.006038834732370849
2015-06-30,-0.01606741779998341,-0.020119826252938955,-0.024092069208280564
2015-07-31,0.03531382730835872,0.022147830315060624,0.017565924622344752
2015-08-31,-0.0698906317525604,-0.06134476449733672,-0.05241060338894862
2015-09-30,-0.007273886745307267,-0.025075508784346723,-0.018370151219102227
2015-10-30,0.08145244449389312,0.08528630288670125,0.07198578400308651
2015-11-30,0.00538539230700327,0.003655300234623793,6.458571393196489e-05
2015-12-31,-0.012476392926234696,-0.017284777317980393,-0.014332998272083725
2016-01-29,-0.044666524423802416,-0.049786393297699405,-0.039363987932682636
2016-02-29,0.0024801512880428334,-0.0008262205433172687,0.006651255910572837
2016-03-31,0.042007804076252854,0.06726398772350817,0.06686793232028458
2016-04-29,-0.021039930126913752,0.003941194839659712,0.009368872912956487
2016-05-31,0.0036499857602028006,0.017011784490642556,0.010383321645864045
2016-06-30,0.02481240610068358,0.003477971251285128,0.016343524049953862
2016-07-29,0.013820020442228732,0.03647113952951209,0.027523015871647648
2016-08-31,-0.020460714655199493,0.001197540716027623,-0.006344123060305417
2016-09-30,0.002084098219936434,5.829613368679709e-05,0.024921369905837477
2016-10-31,-0.012776895419602766,-0.0173369872245005,-0.018164299278410033
2016-11-30,0.04648785420351249,0.03683836411650532,0.03090884075684391
2016-12-30,0.024169502362696094,0.02027146995550888,0.01973451504343582
2017-01-31,0.01259389292631331,0.017894681948605662,0.014209022837040942
2017-02-28,0.032202747486858835,0.039291588354570584,0.03081545662589281
2017-03-31,-0.0019422649577709944,0.001249883131605456,-0.0037294739467642513
2017-04-28,0.006233502417263161,0.009926206885950473,0.006560622701702384
2017-05-31,0.018400613948659987,0.014112902705684327,0.00829060226276697
2017-06-30,0.0005999144635301995,0.006374895009922277,0.0068413642608956245
2017-07-31,0.014632521296868806,0.020554228550525355,0.01594584955096309
2017-08-31,0.009676749282564543,0.002917647627631359,-0.0014676947735405945
2017-09-29,0.008705103205522317,0.02014950347550526,0.020288749569880613
2017-10-31,0.03830565878698851,0.023564023704225834,0.014147984048207546
2017-11-30,0.02439121733657041,0.030565869889768837,0.02808860886732576
2017-12-29,0.012779392924984243,0.012127931567526895,0.009147109142558774
2018-01-31,0.05343166265334544,0.05635920757717372,0.03315858130817239
2018-02-28,-0.04424377802657686,-0.036360443556296085,-0.04555609555173246
2018-03-30,-0.03162235583969208,-0.027410512185912728,-0.010172012535179398
2018-04-30,0.012834114557708248,0.00516824149245565,0.008186337398598692
2018-05-31,0.02208930735423353,0.024309056792441774,0.016168895664615466
2018-06-29,6.424002286301023e-05,0.005750879695574085,0.011331109630321003
2018-07-31,0.029969967536068027,0.037046549826918795,0.030155880249594067
2018-08-31,0.03313044435083947,0.03191985005139175,0.01672717358822693
