Date,BIL,SHY,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
3/5/2010,89.493736,78.158333,95.312996,27.128933,,47.269321,8.056501,24.902634,19.207733,21.620464,,21.46241,27.500227,27.889793
3/8/2010,89.493736,78.120857,95.329704,27.128933,,47.196159,8.07238,24.78603,19.311047,21.542101,,21.46241,27.337046,27.959976
3/9/2010,89.493736,78.177017,95.488213,26.957182,,47.196159,8.098846,24.985916,19.397146,21.510752,,21.43376,27.319862,27.916109
3/10/2010,89.513268,78.158333,95.913689,26.965364,,47.610722,8.188832,25.035891,19.526289,21.47941,,21.440922,27.337046,27.97752
3/11/2010,89.493736,78.06469,96.314133,27.120752,,47.529427,8.257648,25.127508,19.603775,21.518583,,21.51256,27.551758,28.1793
3/12/2010,89.493736,78.074043,96.322449,27.227083,,47.553818,8.225886,25.294083,19.586552,21.534267,,21.376451,27.345627,28.258259
3/15/2010,89.493736,78.10215,96.347481,27.218901,,47.066101,8.225886,25.294083,19.569334,21.698828,,21.455252,27.525982,28.223164
3/16/2010,89.493736,78.120857,97.114998,27.619661,,47.488785,8.326461,25.635553,19.715698,21.800699,,21.705975,27.603285,28.433718
3/17/2010,89.493736,78.139641,97.690628,27.775064,,48.009056,8.427036,25.677197,19.775965,21.894737,,21.777613,27.611872,28.574091
3/18/2010,89.493736,78.092804,97.640579,27.578768,,47.293701,8.379394,25.852097,19.801792,21.918242,,21.677324,27.800823,28.565315
3/19/2010,89.493736,78.036598,97.146324,27.277958,,46.725121,8.324218,25.748465,19.683474,21.853708,,21.653471,27.79048,28.479181
3/22/2010,89.513268,78.06469,97.665688,27.679581,,46.602779,8.36666,25.823675,19.830294,21.963886,,21.508923,27.971436,28.778032
3/23/2010,89.513268,78.036598,98.3526,28.040232,,46.78223,8.435628,26.116182,20.020306,22.137012,,21.595657,28.109318,28.892298
3/24/2010,89.493736,77.914886,97.87513,27.958261,,46.513054,8.440935,25.932323,19.925299,21.979624,,21.371599,27.807713,28.778032
3/25/2010,89.532776,77.942955,97.715981,27.400904,,45.729935,8.478072,25.915609,19.959846,21.948149,,21.234276,27.695688,28.945045
3/26/2010,89.532776,77.989784,97.657318,27.605814,,45.746265,8.488686,25.98247,19.864841,21.963886,,21.28487,27.488876,29.059311
3/29/2010,89.493736,78.027229,98.277206,27.900892,,46.635403,8.499293,26.216471,19.925299,22.066196,,21.545063,27.78186,29.103252
3/30/2010,89.493736,78.008514,98.344231,27.941875,,46.708832,8.446239,26.258255,20.011667,22.105537,,21.487242,27.78186,29.076895
3/31/2010,89.532776,78.06469,98.009132,27.802523,,46.920921,8.462155,26.107828,19.951204,21.979624,,21.436651,27.687075,28.865936
4/1/2010,89.532776,78.036575,98.679314,28.286129,,47.75296,8.531126,26.274969,19.91666,22.121275,,21.732981,27.842178,29.068098
4/5/2010,89.493736,77.821014,99.483452,28.630383,,48.601326,8.616013,26.46719,20.149855,22.121275,,21.863068,27.764624,29.419697
4/6/2010,89.493736,77.877235,99.718025,28.679562,,48.601326,8.706206,26.475544,20.16713,22.050449,,22.043756,27.747393,29.463652
4/7/2010,89.493736,77.999046,99.148399,28.499233,,48.120045,8.674371,26.325115,20.089396,21.908804,,21.826935,27.626755,29.358166
4/8/2010,89.493736,77.980331,99.491859,28.564808,,48.291336,8.743345,26.40868,20.123943,21.948149,,21.696836,27.52335,29.639441
4/9/2010,89.493736,77.999046,100.145256,28.613987,,48.805264,8.775179,26.559114,20.279413,22.066196,,21.855844,27.64399,29.85919
4/12/2010,89.493736,78.036575,100.304405,28.523823,,48.91946,8.812314,26.617613,20.32259,22.137012,,21.913658,27.566435,29.85919
4/13/2010,89.493736,78.017799,100.379791,28.417273,,48.748161,8.817621,26.659401,20.383049,22.066196,,21.798019,27.592285,30.017403
4/14/2010,89.493736,78.017799,101.519043,28.630383,,49.213112,9.045754,27.002047,20.676708,22.097668,,21.819706,27.497496,30.483259
4/15/2010,89.493736,78.074066,101.602791,28.630383,,49.204956,9.008615,27.261116,20.771715,22.058319,,21.812481,27.419939,30.61512
4/16/2010,89.493736,78.1959,99.986069,28.138594,,48.372921,8.67968,26.818186,20.495335,21.963886,,21.559517,27.256212,30.210775
4/19/2010,89.513268,78.120918,100.363052,28.146784,,48.438179,8.764567,26.768038,20.538513,22.050449,,21.581194,27.480259,30.263517
4/20/2010,89.493736,78.130264,101.259361,28.236958,,49.38443,8.881285,27.077261,20.650795,22.113411,,21.855844,27.540577,30.632694
4/21/2010,89.493736,78.139717,101.075089,28.163187,,49.335476,8.828231,27.261116,20.693983,22.113411,,21.877522,27.058018,30.773344
4/22/2010,89.493736,78.08345,101.376648,28.441862,,49.45784,8.875979,27.511831,20.745796,22.113411,,21.949802,26.747801,31.327093
