Date,APA,APC,BHGE,COG,COP,CVX,CXO,DVN,EOG,FANG,FTI,HAL,HES,HFC,HP,KMI,MPC,MRO,NBL,NOV,OKE,OXY,PSX,PXD,SLB,VLO,WMB,XEC,XOM,XLE
12/6/2004,42.6425,29.7767,,3.5872,20.7755,31.6527,,33.7914,16.4149,,7.3372,16.1076,23.868,3.9888,11.5252,,,8.3735,12.8817,13.0971,6.5688,17.9174,,32.9539,24.1563,14.7313,7.6487,34.9128,33.6778,26.7289
12/7/2004,42.0771,29.2414,,3.4228,20.3316,31.2451,,32.5696,15.9934,,6.9658,15.8317,23.1628,3.9563,11.2662,,,8.2411,12.6909,12.7622,6.4719,17.5211,,32.6644,23.7331,14.226,7.4981,33.7791,33.3822,26.1722
12/8/2004,41.9589,29.237,,3.4999,20.5404,31.5807,,32.7917,16.1767,,7.1079,15.7906,23.3574,4.0065,11.3846,,,8.277,12.811,12.9431,6.4129,17.4466,,32.7223,23.7483,14.5326,7.4106,34.0857,33.5972,26.3503
12/9/2004,42.6594,29.4183,,3.4732,20.5452,31.6347,,32.8515,16.3347,,7.3097,16.2147,23.38,3.9474,11.5844,,,8.2905,12.901,13.1779,6.4837,17.6441,,32.9635,24.1334,14.5056,7.5325,34.1415,33.7987,26.573
12/10/2004,42.0686,29.0821,,3.422,20.3316,31.5268,,32.5525,15.9659,,7.2776,15.84,23.1459,3.9385,11.4179,,,8.2254,12.6544,13.0393,6.5097,17.6218,,32.6644,24.0152,14.4854,7.5569,33.8255,33.6845,26.3874
12/13/2004,42.9378,29.5687,,3.5093,20.5859,32.1561,,33.5436,16.392,,7.2753,15.9923,23.6536,4.0685,11.5141,,,8.2815,12.9268,13.2933,6.6444,18.0361,,33.4171,24.4308,14.9638,7.7568,33.9184,34.0337,26.8551
12/14/2004,43.1657,29.4891,,3.5809,20.7875,31.8145,,33.7746,16.5042,,7.351,16.2929,23.6735,4.1439,11.9692,,,8.3039,12.9589,13.582,6.6845,18.0074,,33.4364,24.812,14.7212,7.747,34.1972,34.027,26.9367
12/15/2004,43.6045,29.8032,,3.5896,21.001,31.5747,,34.3649,16.7814,,7.3189,16.5441,24.0896,4.2,12.2578,,,8.4228,13.197,13.7783,6.7648,18.3229,,33.6197,25.2123,15.4253,7.9957,34.8663,33.9263,27.1371
12/16/2004,42.6172,29.5068,,3.5235,20.8858,31.1492,,34.1595,16.4584,,7.2593,16.2558,23.9311,4.1513,12.1357,,,8.3645,12.7338,13.7244,6.7247,18.2114,,33.1855,24.9721,15.203,7.8738,34.3366,33.6509,26.8625
12/17/2004,42.575,29.2945,,3.5872,20.869,30.9993,,34.3478,16.7654,,7.3097,16.157,24.0642,4.1291,12.243,,,8.3712,12.8989,13.7167,6.7105,18.1317,,33.253,24.9988,15.1457,7.9225,34.3924,33.4494,26.8557
12/20/2004,42.8957,29.1971,,3.566,21.1113,31.5028,,34.6301,16.8249,,7.3418,16.1694,23.9651,4.1513,12.2689,,,8.3241,12.9847,13.7051,6.7294,18.6989,,33.446,25.3296,15.1827,7.9811,34.6897,34.2957,27.1835
12/21/2004,43.1488,29.4405,,3.5833,21.0945,31.6347,,34.5702,16.9234,,7.5275,16.4617,23.9934,4.166,12.5057,,,8.3892,13.1648,13.9361,6.8262,18.7085,,33.832,25.6698,15.4624,8.0201,35.8978,34.7189,27.4144
12/22/2004,42.4484,28.9317,,3.5046,20.8522,31.347,,33.612,16.4928,,7.4542,16.3052,23.7103,4.1291,12.3725,,,8.3219,13.1348,13.5858,6.7412,18.495,,33.3206,25.3793,15.1356,7.8787,35.3309,34.4502,27.042
12/23/2004,42.7353,28.8609,,3.4968,20.9074,31.5687,,33.7061,16.5844,,7.5275,16.3876,23.8207,4.1483,12.4465,,,8.3645,13.1884,13.6974,6.7365,18.5491,,33.475,25.6278,15.203,7.8592,35.5725,34.9069,27.1984
12/27/2004,41.8155,28.3433,,3.4189,20.6435,31.1732,,32.9362,16.1263,,7.3212,16.0005,23.1894,4.0194,12.2097,,,8.2636,13.0383,13.2202,6.6255,18.3356,,33.282,25.1805,14.7684,7.8445,34.6897,34.1748,26.7216
12/28/2004,42.4568,28.538,,3.4692,20.7635,31.4309,,33.0987,16.3324,,7.429,16.1776,23.2828,4.1009,12.3281,,,8.2591,13.1283,13.3819,6.6821,18.5236,,33.4846,25.3525,14.9604,7.7958,35.3309,34.289,26.9079
12/29/2004,42.71,28.8078,,3.4684,20.9458,31.7246,,33.3126,16.3256,,7.4679,16.3341,23.4385,4.172,12.6389,,,8.3376,13.1884,13.6474,6.6774,18.6256,,33.6679,25.6201,15.0817,7.8494,35.4053,34.3427,27.109
12/30/2004,42.6509,28.6884,,3.4362,20.821,31.4788,,33.3041,16.2408,,7.3877,16.1694,23.3337,4.1335,12.5982,,,8.3959,13.109,13.5858,6.7199,18.6001,,33.832,25.5972,15.0547,7.8445,35.1915,34.2756,26.9898
12/31/2004,42.6762,28.6707,,3.481,20.8306,31.4728,,33.2955,16.3462,,7.3831,16.157,23.3224,4.129,12.5945,,,8.4363,13.2227,13.582,6.7129,18.5969,,33.8706,25.5972,15.2939,7.9421,35.2194,34.43,27.0569
1/3/2005,40.7437,27.4763,,3.3756,20.1781,30.5079,,31.8241,15.2444,,7.0185,15.6547,22.4646,4.0165,11.9618,,,8.2052,12.4914,13.0624,6.5829,18.0202,,32.9346,24.5649,14.5056,7.5715,33.556,33.6442,26.0586
1/4/2005,40.4146,27.171,,3.3253,20.0462,30.2981,,31.7471,15.0039,,6.9658,15.6711,22.5071,3.9557,11.9396,,,8.1133,12.307,13.0586,6.4719,17.8194,,32.7223,24.3776,14.509,7.5081,33.1286,33.4158,25.9245
1/5/2005,40.2796,26.7198,,3.2844,20.1949,30.4959,,31.3108,14.8779,,6.8351,15.4735,22.3655,3.8816,11.8434,,,8.0146,12.0325,12.9316,6.427,17.7206,,31.9889,24.454,14.2025,7.4545,32.4502,33.2412,25.8128
1/6/2005,40.9294,27.2064,,3.3308,20.4876,31.0053,,31.7471,15.0978,,6.9474,15.7494,22.6543,3.9439,12.1209,,,8.1379,12.1633,13.1817,6.4365,18.0584,,32.3556,24.9319,14.6269,7.5569,32.6546,33.6643,26.2598
1/7/2005,40.6677,27.1622,,3.2781,20.358,30.6577,,31.6615,14.9993,,6.7503,15.6382,22.6486,3.8594,11.6806,,,8.2568,12.0969,12.7892,6.4223,17.7652,,32.1433,24.2896,14.5798,7.474,32.3387,33.4427,26.0512
1/10/2005,40.9547,27.6046,,3.308,20.5428,30.7956,,32.1748,15.2352,,6.842,15.5806,22.827,3.9542,11.8286,,,8.36,12.2555,12.9546,6.4318,17.7652,,32.4231,24.4387,14.7549,7.6544,33.017,33.5703,26.2449
1/11/2005,41.3091,27.4763,,3.3166,20.5356,30.8075,,32.4144,15.336,,6.8534,15.7247,22.7052,4.015,11.8101,,,8.4206,12.1698,13.0624,6.4011,17.7525,,32.6933,24.2667,14.9368,7.6642,32.794,33.483,26.2821
1/12/2005,41.9505,27.9983,,3.3638,20.9362,31.4609,,32.6796,15.5444,,6.9039,16.2723,23.0506,4.0061,12.0506,,,8.5013,12.3435,13.4126,6.4011,17.3032,,32.6161,24.4808,15.2804,7.7958,32.794,33.98,26.744
1/13/2005,43.1573,28.0293,,3.363,21.2553,31.2031,,32.5683,15.7141,,7.0529,16.717,23.3847,4.0787,12.0839,,,8.5911,12.5236,13.5089,6.427,18.1572,,33.1758,24.5458,15.8228,7.8007,34.1043,33.9531,26.9228
1/14/2005,43.9505,28.5026,,3.3992,21.356,31.347,,32.979,16.0374,,7.1905,17.0052,23.7159,3.9868,12.2023,,,8.5911,12.663,13.8398,6.5263,18.5236,,34.2469,24.6146,16.1765,7.7275,34.318,34.3024,27.1612
1/18/2005,44.2543,28.6397,,3.4991,21.6199,31.8205,,33.7061,16.4203,,7.2226,17.2193,23.8094,4.055,12.4502,,,8.6942,12.8174,13.8437,6.5499,18.5969,,34.9707,24.6605,16.4864,7.7812,36.5018,34.5912,27.4293
1/19/2005,43.9759,28.5336,,3.4299,21.416,31.5807,,33.766,16.2552,,7.1469,17.3758,23.7159,3.9661,12.6167,,,8.6247,12.7959,13.7436,6.6089,18.5778,,34.4399,24.7943,16.3955,7.7032,36.158,34.289,27.3325
1/20/2005,43.6378,28.2726,,3.437,21.0465,31.1432,,33.5864,16.3056,,7.03,17.207,23.6168,3.849,12.4502,,,8.4654,12.5965,13.8091,6.5995,18.3229,,34.3917,24.6681,16.2102,7.6495,36.6133,34.0673,27.0569
1/21/2005,43.4265,28.2681,,3.5038,20.9434,31.1552,,33.7404,16.4271,,6.9933,17.2111,23.8547,3.8757,12.6833,,,8.5372,12.6158,13.8437,6.6562,18.3643,,34.4978,24.7178,16.3955,7.747,36.5483,33.8793,27.1165
1/24/2005,43.8322,28.3345,,3.54,21.2241,31.5088,,33.9029,16.5372,,7.1492,17.2934,23.8377,3.8105,12.8868,,,8.6516,12.6222,13.9553,6.453,18.4185,,34.8742,25.1575,16.4595,7.6983,37.0501,34.3427,27.3548
1/25/2005,44.2632,28.5424,,3.5636,21.3272,31.7905,,34.1253,16.4867,,7.1584,17.5405,23.9141,3.7601,12.798,,,8.7862,12.5064,13.9707,6.5192,18.1476,,34.6908,25.4175,16.3247,7.669,37.3382,34.4771,27.4666
1/26/2005,44.8718,28.799,,3.6604,21.7087,32.0902,,34.6728,16.7229,,7.0736,17.5981,24.0387,3.9676,13.1939,,,8.8378,12.6287,14.0708,6.5475,18.3866,,35.0093,25.5896,16.7324,7.747,33.5096,34.7256,27.7348
1/27/2005,45.979,29.091,,3.6926,21.831,32.4019,,35.1262,16.8673,,7.1034,17.9152,23.9934,4.1898,13.5269,,,8.7234,12.7766,14.2709,6.5995,18.4057,,37.1708,25.8151,17.2444,8.1078,33.8534,34.7592,27.9806
1/28/2005,45.7846,29.0158,,3.6226,21.8286,32.1981,,34.3392,16.9659,,6.9795,16.8158,23.9368,4.2772,13.7711,,,8.6045,12.5236,14.0477,6.5351,18.3261,,36.6111,25.6354,17.0726,8.1566,33.2215,34.4368,27.6379
1/31/2005,45.9959,29.29,,3.7037,22.2605,32.6057,,34.7926,17.0232,,7.0231,16.9352,24.5313,4.4831,14.0227,,,8.6875,12.6887,14.1939,6.6019,18.6033,,37.0454,26.0139,17.5274,8.1956,33.6861,34.6584,27.9732
2/1/2005,46.6044,29.6484,,3.8704,22.6971,33.0552,,35.5198,17.413,,7.1011,16.857,24.8002,4.5187,13.9931,,,8.7884,12.7531,14.2709,6.6686,18.9283,,37.4892,26.1248,19.1881,8.2687,33.7605,35.7801,28.4499
2/2/2005,47.0101,29.9979,,3.9334,22.8098,33.2829,,36.4095,17.5666,,7.1836,17.1082,25.4429,4.6935,14.426,,,8.9724,12.886,14.7366,6.7711,19.1928,,38.0875,26.8092,19.9158,8.5564,33.6211,36.2234,28.8448
2/3/2005,46.7988,29.6793,,3.9082,22.9945,33.7085,,35.4513,17.7179,,7.2226,17.2029,25.8109,4.8298,14.3668,,,9.1047,12.8324,14.8136,6.8044,19.298,,38.0489,26.9086,20.6198,8.5807,32.5803,36.6197,28.9863
2/4/2005,46.596,29.2856,,3.9405,23.0833,34.0082,,34.8354,17.5735,,7.1974,17.2811,25.8477,4.8787,14.4704,,,9.0845,12.8346,14.7982,6.9117,19.1004,,38.3191,26.9927,20.4615,8.6002,32.4037,37.1369,29.0906
2/7/2005,45.8353,29.1219,,3.8775,23.0521,33.7205,,34.3991,17.6446,,7.2065,16.8776,25.7147,4.892,14.2854,,,9.0509,12.8024,14.471,6.864,19.1355,,37.798,26.6563,19.653,8.4052,32.4502,37.2108,28.8969
2/8/2005,46.3002,29.0865,,3.8783,23.1985,33.9243,,34.5189,17.8119,,7.367,16.8652,25.9808,4.9024,14.2669,,,9.1294,12.8346,14.625,6.8759,19.3012,,37.7691,26.943,19.9933,8.3857,32.8219,37.6474,29.1055
2/9/2005,46.4016,29.1794,,3.92,23.2368,33.6605,,34.6044,17.938,,7.3808,16.7458,26.0459,4.9157,14.2336,,,9.2259,12.8667,14.6712,6.8235,19.5306,,37.2191,26.8895,19.7878,8.3126,33.0728,37.4854,29.0534
2/10/2005,48.1427,30.3473,,4.0468,23.863,34.4038,,35.9561,18.3415,,7.6766,17.2934,26.8613,4.9069,14.6146,,,9.4771,13.1822,15.26,6.8831,20.1934,,37.5857,27.918,20.6299,8.7221,33.7419,38.0253,29.8505
2/11/2005,48.5737,30.3871,,4.1121,23.8798,34.8593,,36.3239,18.6281,,7.6926,17.2523,26.9519,5.258,14.7969,,,9.5758,13.3926,15.6603,6.8712,20.7542,,37.7208,28.0785,20.6939,8.6441,33.7883,37.8701,30.1112
2/14/2005,48.6836,30.1704,,4.1334,24.3451,35.0691,,36.0331,18.8345,,7.6147,17.0546,26.7622,4.9839,14.6893,,,9.5489,13.3625,15.21,6.9403,20.7319,,37.7787,27.8606,20.822,8.5954,33.8069,38.356,30.1484
2/15/2005,48.6667,30.1925,,4.0948,24.444,35.1053,,36.0331,18.839,,7.6284,17.0299,26.9094,4.9232,14.7301,,,9.7069,13.3668,15.414,6.9832,20.7128,,38.0296,27.765,20.9468,8.6636,33.6768,38.4168,30.2155
2/16/2005,50.3656,30.9667,,4.1609,25.1504,35.9079,,37.3077,19.4856,,7.8967,17.4828,27.4643,4.9528,15.138,,,9.9079,13.8004,15.8142,7.0642,21.2227,,38.8885,28.2506,21.3886,9.1414,34.7827,39.4697,31.0647
2/17/2005,48.7259,30.3252,,4.0696,25.0757,35.3708,,36.4351,19.1577,,7.6697,17.207,26.9377,4.9854,14.8673,,,9.8176,13.6287,15.6449,6.957,21.0028,,38.2612,27.6733,21.0614,9.078,34.699,39.2334,30.6476
2/18/2005,50.205,31.0773,,4.1767,25.6182,36.0467,,37.3163,19.6186,,7.7706,17.4952,27.4077,5.0846,15.0638,,,10.0546,13.9206,16.1067,6.8998,21.6274,,38.7051,28.113,22.016,9.1853,35.1637,40.0973,31.3255
2/22/2005,50.0529,31.148,,4.1932,25.5459,35.8114,,37.6842,19.8547,,7.672,17.347,27.334,5.1009,14.7301,,,9.9485,13.7403,15.7796,6.7925,21.6847,,38.9367,27.7918,22.4107,9.0488,35.8792,39.3144,31.102
2/23/2005,50.7713,31.3117,,4.2625,25.8473,36.3062,,38.2231,19.818,,7.7935,17.7464,27.4954,5.1187,14.8377,,,9.9982,13.8347,16.1644,6.8259,21.8441,,39.3709,28.3271,22.6502,9.1755,36.1022,40.1041,31.4968
2/24/2005,51.5066,31.8514,,4.2546,26.5658,36.9097,,39.3096,20.2513,,7.8623,17.9275,28.2825,5.258,14.8859,,,10.2037,14.1781,16.7264,6.8712,22.2838,,40.7798,28.6368,23.2202,9.2633,36.3717,41.2582,32.1151
2/25/2005,53.0111,34.3863,,4.3916,27.0818,37.3804,,40.6099,20.9781,,7.8669,18.4257,28.5769,5.4002,15.023,,,10.5288,14.6911,17.2113,6.9856,22.7395,,41.2044,28.8967,24.5897,9.4047,37.5891,42.6958,32.9048
2/28/2005,53.1463,34.0014,,4.4081,26.737,37.4649,,40.0282,20.891,,7.9196,18.1046,28.424,5.5854,14.8451,,,10.6891,14.5172,17.4499,6.9832,22.3922,,40.693,28.9273,24.0297,9.1804,37.7935,42.7295,32.6664
3/1/2005,51.5996,33.8466,,4.3774,26.1607,36.7769,,38.7107,20.1642,,7.7912,17.6949,27.8153,5.498,14.7338,,,10.5672,14.2253,16.8611,7.0809,22.0862,,40.5193,28.5554,22.9571,8.9123,37.078,41.9129,32.0332
3/2/2005,52.3856,34.1076,,4.3884,26.4018,37.1572,,39.8314,20.6251,,7.7935,18.0624,28.1183,5.578,14.7301,,,10.5898,14.4335,17.1112,7.1119,22.6057,,41.5904,29.0653,23.5339,9.1463,37.8678,42.3043,32.5025
3/3/2005,53.6703,34.9392,,4.4325,26.667,36.9278,,40.935,21.0377,,7.9838,18.2028,28.9194,5.6476,15.2121,,,10.8381,14.646,17.7847,7.0976,23.2653,,41.9764,29.6826,24.4042,9.2877,38.3604,42.5541,33.0389
3/4/2005,55.5213,35.9965,,4.4924,27.0552,37.2416,,41.4568,21.455,,8.2246,18.5001,29.3951,5.7247,15.2381,,,11.0097,14.7383,18.2196,7.2811,23.4692,,43.1826,29.905,24.9135,9.351,38.7971,42.905,33.4635
3/7/2005,54.4902,35.6736,,4.4412,26.9564,37.0546,,41.4911,21.1799,,7.9999,18.0748,29.2592,5.7617,15.1009,,,11.0007,14.7383,18.5237,7.2811,23.2239,,42.8256,29.4411,24.5559,9.3754,39.0294,42.5203,33.2326
3/8/2005,54.3887,35.5273,,4.464,26.4283,37.1149,,41.4825,21.5788,,8.0939,17.9303,28.9761,5.8032,14.9489,,,10.933,14.6975,18.6468,7.3741,23.4597,,41.8123,29.1382,24.7583,9.2048,39.1595,42.5878,33.1953
3/9/2005,53.1209,34.8489,,4.3955,25.7026,36.0648,,40.858,21.3771,,7.8325,17.3976,27.7757,5.5898,14.415,,,10.5649,14.5365,18.4814,7.2215,22.7204,,40.9439,28.2717,24.4075,9.0878,37.8121,41.0287,32.279
3/10/2005,51.3629,34.144,,4.1704,25.4518,35.2984,,39.4379,20.57,,7.6422,16.9351,27.637,5.3676,14.0109,,,10.3188,14.191,18.3236,7.3145,22.5636,,40.4035,28.0417,23.2708,8.6967,36.7899,40.7453,31.6235
3/11/2005,51.9799,34.3657,,4.2247,25.4591,35.1837,,39.9726,20.8085,,7.7866,16.6749,27.6199,5.5232,14.1184,,,10.3707,14.4314,18.8008,7.2906,22.8164,,40.8667,27.8922,23.2506,8.7456,36.9943,41.2042,31.8842
3/14/2005,52.6561,34.2282,,4.1727,25.6303,35.57,,40.7352,20.9873,,7.8463,17.3439,27.4609,5.4995,14.2963,,,10.4475,14.5494,19.3242,7.3502,23.1685,,41.8123,27.9727,22.7581,9.0927,37.0222,41.3594,32.1151
3/15/2005,51.9292,33.6518,,4.0979,25.2469,35.1053,,39.9726,20.5792,,7.7156,17.1539,26.9469,5.5321,14.2778,,,10.3075,14.4142,18.9778,7.2716,22.618,,41.3202,27.4321,22.3668,9.0193,36.9665,40.7318,31.6682
3/16/2005,51.9377,33.5499,,4.1357,25.6809,35.3708,,39.904,20.7718,,7.6697,17.3026,26.9923,5.4743,14.3483,,,10.3549,14.397,18.7431,7.2096,22.7204,,40.7991,27.7196,22.8256,8.9265,36.7806,40.6913,31.7724
3/17/2005,52.8927,34.3834,,4.2318,26.0329,35.8777,,41.3093,21.2441,,7.7889,17.5999,27.4353,5.6298,14.4521,,,10.5898,14.5387,19.1472,7.2644,23.2837,,41.6869,27.4436,23.5811,9.2149,37.2267,41.5012,32.3237
3/18/2005,53.3576,34.2859,,4.3066,26.5827,36.439,,41.3178,22.1061,,7.7821,18.1367,27.1173,5.338,14.5707,,,10.5988,14.7426,18.9817,7.2787,23.6869,,42.0536,27.5241,23.4428,9.2295,37.2452,42.2841,32.7218
3/21/2005,52.935,33.6563,,4.279,26.3054,36.2217,,40.6923,21.8539,,7.7912,17.9798,27.3899,5.3913,14.4595,,,10.6417,14.6953,18.8123,7.2692,23.2389,,41.5807,27.2864,23.1629,9.1904,36.985,41.9466,32.4378
3/22/2005,52.2419,33.4035,,4.2948,25.8063,35.7088,,40.1097,21.3679,,7.8096,17.9468,27.1343,5.4387,14.5373,,,10.3459,14.5859,18.6238,7.2072,22.7748,,41.1658,27.4206,23.2843,8.9998,36.9386,41.103,32.0492
3/23/2005,50.4585,32.7163,,4.0948,25.3409,35.2561,,39.0215,20.648,,7.6009,17.2943,26.7879,5.421,14.0924,,,10.2669,14.1802,18.0657,7.1381,22.0388,,39.8824,26.7611,24.2726,8.9558,35.8885,40.5563,31.4363
3/24/2005,50.4247,32.8493,,4.1452,25.2662,35.1294,,39.3299,20.8589,,7.6674,17.3687,26.8361,5.4492,14.2259,,,10.3075,14.2403,18.1196,7.212,22.3364,,40.5289,26.8493,24.3603,9.166,35.6841,39.8206,31.4138
3/28/2005,50.2895,32.7961,,4.2349,25.3771,35.1777,,39.3214,20.7626,,7.7064,17.5586,26.8617,5.4195,14.4372,,,10.2511,14.2296,18.1042,7.2597,22.154,,39.9789,27.1445,23.9016,9.0096,36.0836,39.7464,31.4512
3/29/2005,49.4866,32.4902,,4.1727,24.9865,34.9363,,38.6873,20.5196,,7.6353,17.1292,26.538,5.2264,13.9997,,,10.1675,13.9313,17.6269,7.2001,21.8916,,39.3034,26.2627,23.2607,8.77,35.3402,39.3279,30.943
3/30/2005,50.1965,32.8316,,4.1885,25.4205,35.1596,,39.4328,21.2624,,7.688,17.4017,26.7368,5.366,14.1814,,,10.3437,14.1738,17.6654,7.2382,22.2404,,40.0386,26.5886,23.7464,8.8971,35.5911,39.9826,31.4064
3/31/2005,51.7517,33.7405,,4.342,26.0016,35.1898,,40.9151,22.3492,,7.6078,17.8601,27.3218,5.5338,14.7153,,,10.5943,14.5988,17.9733,7.3455,22.7748,,41.3252,27.0218,24.7145,9.1953,36.2416,40.2256,32.0417
4/1/2005,53.028,34.6716,,4.438,26.5899,35.7933,,42.4575,23.0461,,7.7408,18.4382,27.9522,5.7194,14.8414,,,10.8946,15.1074,18.108,7.4003,23.5653,,42.6794,27.4589,26.229,9.3175,37.078,40.8668,32.8339
4/4/2005,53.5266,34.9021,,4.4617,26.6598,34.3871,,42.4403,22.959,,7.6697,18.5414,27.8897,5.8501,14.7783,,,10.8946,15.0495,18.0503,7.4193,23.5653,,42.9793,27.4129,25.8546,9.1562,37.2452,40.9342,32.5499
4/5/2005,52.8505,34.2149,,4.4286,26.1173,33.6207,,41.5321,22.9132,,7.5665,18.3556,27.8727,5.7431,14.6745,,,10.7772,14.8799,18.0772,7.467,23.3893,,43.047,27.1484,25.4262,9.2149,36.6784,40.536,32.1388
4/6/2005,53.5435,34.6849,,4.503,26.7321,34.538,,41.9776,22.9407,,7.6193,18.8099,28.0544,5.8278,15.0786,,,10.9262,15.0666,18.2928,7.4718,23.7317,,43.492,27.6506,27.0419,9.2882,36.4275,41.103,32.6471
4/7/2005,52.4786,34.1129,,4.438,26.6068,34.9785,,41.7634,22.5234,,7.6537,18.6282,27.8698,5.7669,15.0898,,,10.9307,15.0302,17.8771,7.4432,23.3669,,43.018,27.2289,26.4921,9.1611,36.0093,41.0692,32.52
4/8/2005,51.1854,33.8114,,4.2963,26.3126,34.2121,,40.1868,21.6843,,7.4794,18.3061,27.6597,5.5457,14.8117,,,10.7817,14.7125,17.4384,7.3002,23.1109,,41.9249,26.8071,26.0401,8.946,35.7491,40.5023,31.9296
4/11/2005,51.439,34.0642,,4.2833,26.6019,34.3207,,40.4524,22.2666,,7.5184,18.4134,28.0345,5.4774,14.9897,,,10.951,14.7984,17.6462,7.3431,23.2869,,42.4183,26.9912,25.8006,8.9704,35.6934,40.6913,32.1687
4/12/2005,50.2219,33.5632,,4.1204,26.1077,33.6388,,39.6213,21.7301,,7.3006,18.145,27.5489,5.3155,14.808,,,10.6462,14.4314,17.142,7.3645,22.9349,,41.596,26.6653,25.1193,8.858,35.8234,40.7858,31.6605
4/13/2005,48.7343,32.9203,,3.909,25.3892,32.7516,,38.9529,21.024,,7.069,17.6577,26.9867,5.124,14.3557,,,10.303,14.1352,16.7148,7.1619,21.946,,40.5126,26.4544,24.6436,8.7114,34.4388,39.9219,30.8832
4/14/2005,49.2246,33.1198,,3.9397,25.2855,32.4499,,39.0129,20.9735,,7.1286,17.4884,26.7396,5.17,14.4595,,,10.3504,14.1459,16.4569,7.0356,21.93,,41.3058,26.4544,24.3468,8.4816,33.8627,39.6519,30.8682
4/15/2005,46.9679,31.7719,,3.805,24.1281,31.5084,,37.6248,20.0189,,6.991,16.7658,25.7542,4.8998,14.0146,,,9.935,13.5879,15.8642,6.8354,20.9604,,39.8548,25.6569,22.8053,8.0905,32.6918,37.9241,29.6948
4/18/2005,48.4892,31.9183,,3.8298,24.755,31.7438,,38.1303,20.5513,,7.0277,17.0053,26.4045,5.0676,14.1888,,,10.1404,13.7016,16.0259,6.864,21.7124,,40.8705,25.795,23.6756,8.3594,32.7104,38.6395,30.2329
4/19/2005,49.5542,32.4414,,3.9361,25.2083,32.1904,,38.9272,21.3865,,7.1515,17.6908,27.0832,5.2116,14.6226,,,10.4182,13.7016,16.5493,6.9951,22.3236,,41.7411,26.1822,24.9675,8.6429,33.5932,39.5709,30.943
4/20/2005,48.4892,31.6877,,3.8204,24.8997,31.4119,,37.839,20.9047,,7.0736,17.2613,26.4783,5.0795,14.5077,,,10.4091,13.663,15.8373,6.8783,22.0036,,40.8221,25.9177,24.7887,8.4669,32.7104,38.5653,30.3077
4/21/2005,49.9365,32.8183,,3.9527,25.4012,32.1542,,39.1928,21.5518,,7.4175,17.8188,26.9497,5.1507,14.7895,,,10.6394,13.9613,16.3646,6.9617,22.6724,,41.6154,26.7765,25.2913,8.7651,33.9835,39.7531,31.1896
4/22/2005,49.8519,32.7252,,3.929,25.7894,32.5102,,39.4842,21.7307,,7.4014,18.1037,27.1542,4.9859,14.9489,,,10.8246,14.1545,16.48,7.0904,22.8708,,41.8088,27.1905,25.3115,8.7993,34.4946,40.1041,31.4213
4/25/2005,50.7829,33.4567,,3.9562,26.2089,32.812,,40.401,22.1713,,7.5734,18.2524,27.8528,5.4477,15.175,,,10.9488,14.4678,16.8149,7.1548,23.4853,,42.6794,27.4896,25.5915,8.9313,35.2194,40.4685,31.8623
4/26/2005,49.9027,33.0843,,3.8558,25.7388,32.3594,,40.0754,21.9143,,7.4106,18.2441,27.1201,5.2754,14.9229,,,10.811,14.3627,16.4916,7.0428,23.0149,,42.099,26.8455,24.7077,8.7505,34.8849,40.0028,31.3391
4/27/2005,48.8532,32.6409,,3.7932,25.0034,31.3817,,39.1928,21.9281,,7.2272,17.6577,26.1546,5.1908,14.4521,,,10.6688,14.0622,15.895,6.9689,22.2532,,41.2284,26.3049,23.2472,8.5745,33.4073,39.4022,30.5319
4/28/2005,47.9222,31.9537,,3.6515,24.7767,30.8687,,38.5588,21.7032,,7.1309,17.1581,26.342,5.0245,14.2074,,,10.3549,13.8047,15.4101,6.9069,21.5364,,40.1934,26.2282,22.7716,8.4083,32.7661,37.7958,29.919
4/29/2005,47.6428,32.3838,,3.4767,25.2806,31.3817,,38.7044,21.8225,,6.9543,17.1746,26.5948,5.0884,14.2519,,,10.5153,13.7617,15.2946,6.9454,22.0804,,39.3324,26.2282,23.1156,8.3203,32.9892,38.491,30.3077
5/2/2005,48.4046,32.907,,3.4956,25.7267,32.1119,,39.8098,22.6762,,7.2088,17.666,26.9441,5.1641,14.7895,,,10.8043,14.0364,15.6372,7.1019,22.4004,,39.4678,26.7151,23.1156,8.5256,33.4538,38.9702,30.8533
5/3/2005,47.0842,31.599,,3.5039,24.9551,31.78,,38.533,22.2677,,7.0025,17.315,26.3875,5.075,14.4187,,,10.5469,13.5922,15.4717,7.0345,21.866,,37.6879,25.91,22.1948,8.374,32.5803,38.1333,30.1283
5/4/2005,47.3128,32.3927,,3.5452,25.0878,31.9912,,38.396,22.3916,,7.1767,17.4265,26.8219,5.1047,14.745,,,10.7252,14.0364,16.0836,7.0609,22.0452,,37.4171,26.2512,22.4646,8.5403,34.0114,38.626,30.4796
5/5/2005,48.0153,32.9291,,3.5641,25.3192,32.1663,,38.8329,22.9194,,7.2295,17.5793,26.9128,5.2799,14.9118,,,10.8585,14.0322,16.3954,7.1548,22.4068,,37.1946,26.5694,22.64,8.6576,34.1508,39.0107,30.8084
5/6/2005,47.9137,32.7607,,3.5948,25.2975,31.8283,,38.156,22.8184,,7.2409,17.5462,26.9838,5.4566,15.1528,,,10.9104,13.8603,16.7341,7.2005,22.5444,,36.914,26.4928,22.8525,8.6869,33.5746,38.8757,30.7188
